"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016324","GO:0016324","apical plasma membrane","12/251","303/14552",0.0396039603960396,2.29608299475366,3.02038295883244,0.00646219568178638,0.0423632828028218,0.0327518689525235,"KCNK2/SLC43A1/ANO1/PTPRO/PTPRQ/CA12/ATP8B1/ECRG4/FN1/CLIC5/GPR143/SHROOM2",12
"GO:0098858","GO:0098858","actin-based cell projection","9/251","195/14552",0.0461538461538462,2.67581979773215,3.12113712872076,0.00680096941261409,0.0429918423583105,0.0332378204375877,"ACTA2/PTPRQ/MYO15A/PIEZO2/ATP8B1/ACTG2/SNAP25/CLIC5/ADGRA2",9
"GO:0044306","GO:0044306","neuron projection terminus","6/251","100/14552",0.06,3.47856573705179,3.29485679239517,0.00767518696595766,0.0468451066542933,0.0362168531968964,"ROR1/KCNK2/KCNC1/DRD2/TSPOAP1/PRKCG",6
"GO:0014069","GO:0014069","postsynaptic density","12/251","323/14552",0.0371517027863777,2.15391067309709,2.77834606528319,0.0104570499764773,0.061696594861216,0.0476988244541069,"SH2D5/IGSF9/KCNK2/PSD/CACNA1C/PTPRO/SHISA9/RNF112/GRIN3B/PRKCG/SORCS2/BAALC",12
"GO:0042734","GO:0042734","presynaptic membrane","7/251","141/14552",0.049645390070922,2.87824588172134,2.96903296988244,0.0111963010826626,0.0639272674719766,0.0494234003648942,"CADM3/KCNC1/DRD2/KCNJ3/SNAP25/SNCAIP/LPAR1",7
"GO:0005912","GO:0005912","adherens junction","8/251","180/14552",0.0444444444444444,2.57671536077911,2.81988258035704,0.0129325096654472,0.0715329440870048,0.0553034952798728,"FMN1/LAMA3/CDH20/CDH7/ARHGAP24/CDH6/PTPRK/SHROOM2",8
"GO:0005788","GO:0005788","endoplasmic reticulum lumen","10/251","260/14552",0.0384615384615385,2.22984983144346,2.65089382775328,0.0149716041207267,0.080302240283898,0.0620832068802066,"COL13A1/WNT5B/COL2A1/BMP4/LTBP1/FN1/WNT7B/COL12A1/COL14A1/COL15A1",10
"GO:0043204","GO:0043204","perikaryon","6/251","119/14552",0.0504201680672269,2.92316448491747,2.790690557647,0.0170936312589109,0.0881209931371375,0.0681280351342723,"DRD2/CACNA1C/RNF112/SERPINI1/SORCS2/CPNE5",6
"GO:0030426","GO:0030426","growth cone","7/251","155/14552",0.0451612903225806,2.61827528595296,2.68338091262913,0.0180256688302321,0.0881209931371375,0.0681280351342723,"PTPRO/LAMP5/SNAP25/STMN3/BOC/PCDHGB1/STMN2",7
"GO:0043197","GO:0043197","dendritic spine","7/251","156/14552",0.0448717948717949,2.60149147001737,2.66419548393638,0.0186050276111923,0.0881209931371375,0.0681280351342723,"PSD/DRD2/PTPRO/SHISA9/SORCS2/CTTNBP2/LPAR1",7
"GO:0099572","GO:0099572","postsynaptic specialization","12/251","350/14552",0.0342857142857143,1.98775184974388,2.47803363824867,0.0186080396528988,0.0881209931371375,0.0681280351342723,"SH2D5/IGSF9/KCNK2/PSD/CACNA1C/PTPRO/SHISA9/RNF112/GRIN3B/PRKCG/SORCS2/BAALC",12
"GO:0008021","GO:0008021","synaptic vesicle","8/251","193/14552",0.0414507772020725,2.40315422248828,2.59969286385773,0.0189186312949787,0.0881209931371375,0.0681280351342723,"SYT12/DRD2/MCTP2/RNF112/LAMP5/SNAP25/SNCAIP/CTTNBP2",8
"GO:0044309","GO:0044309","neuron spine","7/251","158/14552",0.0443037974683544,2.56856119824499,2.62626980003223,0.0198027659726843,0.0898740917221824,0.0694833893778395,"PSD/DRD2/PTPRO/SHISA9/SORCS2/CTTNBP2/LPAR1",7
"GO:0030427","GO:0030427","site of polarized growth","7/251","159/14552",0.0440251572327044,2.55240672530006,2.60752507069622,0.0204214138430832,0.0903647562556433,0.0698627315684427,"PTPRO/LAMP5/SNAP25/STMN3/BOC/PCDHGB1/STMN2",7
"GO:0008076","GO:0008076","voltage-gated potassium channel complex","4/251","61/14552",0.0655737704918033,3.80171118803475,2.90495347640608,0.0209423668631633,0.0904097301165829,0.069897501725577,"KCNK2/KCNC1/KCNJ3/SNAP25",4
"GO:0098862","GO:0098862","cluster of actin-based cell projections","6/251","132/14552",0.0454545454545455,2.63527707352409,2.50032095792617,0.0268815850881745,0.11328668001445,0.0875841118161073,"PTPRQ/MYO15A/PIEZO2/ATP8B1/CLIC5/IDO1",6
"GO:0070382","GO:0070382","exocytic vesicle","8/251","210/14552",0.0380952380952381,2.20861316638209,2.33718013913588,0.0294396423451718,0.12118178360687,0.0936879682955283,"SYT12/DRD2/MCTP2/RNF112/LAMP5/SNAP25/SNCAIP/CTTNBP2",8
"GO:0034705","GO:0034705","potassium channel complex","4/251","70/14552",0.0571428571428571,3.31291974957314,2.56977672145504,0.0326758474475942,0.130105355803417,0.100586953639276,"KCNK2/KCNC1/KCNJ3/SNAP25",4
"GO:0045178","GO:0045178","basal part of cell","9/251","255/14552",0.0352941176470588,2.04621513944223,2.2328971000437,0.0330776328313771,0.130105355803417,0.100586953639276,"CLCA2/BEST1/LRP1/PTPRQ/CA12/SLC14A1/C5AR1/FAP/MLC1",9
"GO:0098802","GO:0098802","plasma membrane signaling receptor complex","6/251","141/14552",0.0425531914893617,2.46706789861829,2.31906429421368,0.0354848835928274,0.136539660781097,0.105561438605665,"DRD2/TRDC/SHISA9/GRIN3B/CHRNA9/CSF2",6
"GO:0031252","GO:0031252","cell leading edge","12/251","394/14552",0.0304568527918782,1.76576940967096,2.0414805576471,0.040951948975815,0.154223297206793,0.119232998137871,"ACTA2/PSD/KCNC1/PTPRO/SHISA9/ACTG2/FAP/LAMP5/SNAP25/LDB2/PTPRK/STMN2",12
"GO:0031256","GO:0031256","leading edge membrane","6/251","155/14552",0.0387096774193548,2.24423595938825,2.06315887859779,0.052070682583224,0.192010642025639,0.148447121399542,"PSD/KCNC1/SHISA9/FAP/LAMP5/PTPRK",6
"GO:0098982","GO:0098982","GABA-ergic synapse","4/251","83/14552",0.0481927710843374,2.79402870445927,2.17144709706568,0.0552366582168272,0.199528336824049,0.154259195879432,"DRD2/PTPRO/LAMP5/LPAR1",4
"GO:0009925","GO:0009925","basal plasma membrane","8/251","240/14552",0.0333333333333333,1.93253652058433,1.92984035527365,0.0567011064157359,0.200721916711705,0.155181975453593,"CLCA2/BEST1/LRP1/PTPRQ/CA12/SLC14A1/C5AR1/MLC1",8
"GO:0034703","GO:0034703","cation channel complex","6/251","166/14552",0.036144578313253,2.09552152834445,1.88063714708545,0.0679424337094952,0.235800211109425,0.18230167971588,"KCNK2/KCNC1/CACNA1C/KCNJ3/SNAP25/TMEM249",6
"GO:0034774","GO:0034774","secretory granule lumen","8/251","252/14552",0.0317460317460317,1.84051097198508,1.78310006772469,0.071017625331002,0.241082819846099,0.186385766161123,"CHI3L1/FN1/SLPI/TIMP3/PTX3/SERPINI1/F13A1/RARRES2",8
"GO:0060205","GO:0060205","cytoplasmic vesicle lumen","8/251","254/14552",0.031496062992126,1.82601875960724,1.7594186870189,0.0736002666599861,0.241082819846099,0.186385766161123,"CHI3L1/FN1/SLPI/TIMP3/PTX3/SERPINI1/F13A1/RARRES2",8
"GO:0019897","GO:0019897","extrinsic component of plasma membrane","4/251","92/14552",0.0434782608695652,2.52069980945782,1.93844434532824,0.0747189930325525,0.241082819846099,0.186385766161123,"CDH20/CDH7/SNAP25/CDH6",4
"GO:0031983","GO:0031983","vesicle lumen","8/251","255/14552",0.0313725490196078,1.81885790172643,1.74765721234698,0.0749127406301436,0.241082819846099,0.186385766161123,"CHI3L1/FN1/SLPI/TIMP3/PTX3/SERPINI1/F13A1/RARRES2",8
"GO:0030175","GO:0030175","filopodium","4/251","96/14552",0.0416666666666667,2.41567065073041,1.84363036741931,0.0843543654257061,0.266620047863392,0.206129088446274,"ACTA2/ACTG2/SNAP25/ADGRA2",4
"GO:0030027","GO:0030027","lamellipodium","6/251","190/14552",0.0315789473684211,1.83082407213252,1.52713871861429,0.111252830950106,0.345469317160857,0.267088975503487,"ACTA2/PTPRO/ACTG2/FAP/SNAP25/STMN2",6
"GO:0031594","GO:0031594","neuromuscular junction","3/251","69/14552",0.0434782608695652,2.52069980945782,1.67740853833137,0.116428132255029,0.3553065415369,0.274694322924752,"POSTN/SERPINE2/LARGE1",3
"GO:0031091","GO:0031091","platelet alpha granule","3/251","70/14552",0.0428571428571429,2.48468981217985,1.64956925921246,0.12017823455984,0.355358265553014,0.274734311756716,"FN1/SERPINE2/F13A1",3
"GO:0030672","GO:0030672","synaptic vesicle membrane","4/251","110/14552",0.0363636363636364,2.10822165881927,1.54564368441588,0.122468102817705,0.355358265553014,0.274734311756716,"SYT12/DRD2/MCTP2/LAMP5",4
"GO:0099501","GO:0099501","exocytic vesicle membrane","4/251","110/14552",0.0363636363636364,2.10822165881927,1.54564368441588,0.122468102817705,0.355358265553014,0.274734311756716,"SYT12/DRD2/MCTP2/LAMP5",4
"GO:0030139","GO:0030139","endocytic vesicle","8/251","288/14552",0.0277777777777778,1.61044710048694,1.38619296939108,0.12606284060387,0.359182876866015,0.277691192343633,"DRD2/WNT5B/LRP1/CEMIP/WNT7B/EREG/RAB11FIP1/LPAR1",8
"GO:0005938","GO:0005938","cell cortex","8/251","289/14552",0.027681660899654,1.60487461917038,1.37596985605536,0.127844752782819,0.359182876866015,0.277691192343633,"PIEZO2/OSR1/GYPC/SNAP25/SPINK5/CLIC5/CTTNBP2/SHROOM2",8
"GO:0042581","GO:0042581","specific granule","4/251","119/14552",0.0336134453781513,1.94877632327832,1.37676269890427,0.150212204315543,0.412339712080049,0.318787764319991,"CHI3L1/SNAP25/SLPI/PTX3",4
"GO:0030666","GO:0030666","endocytic vesicle membrane","5/251","163/14552",0.0306748466257669,1.77840784102852,1.32399326432485,0.151424188051996,0.412339712080049,0.318787764319991,"WNT5B/LRP1/WNT7B/EREG/RAB11FIP1",5
"GO:0016323","GO:0016323","basolateral plasma membrane","6/251","210/14552",0.0285714285714286,1.65645987478657,1.26944255131981,0.155859900377236,0.417987914648043,0.323154498389804,"BEST1/LRP1/CA12/SLC14A1/C5AR1/MLC1",6
"GO:0016528","GO:0016528","sarcoplasm","3/251","83/14552",0.036144578313253,2.09552152834445,1.32599162799545,0.172558664617913,0.451073752174655,0.348733795912609,"XDH/BAALC/CTHRC1",3
"GO:0042383","GO:0042383","sarcolemma","4/251","126/14552",0.0317460317460317,1.84051097198508,1.25532383085331,0.173293870891958,0.451073752174655,0.348733795912609,"KCNK2/CACNA1C/KCNJ3/SNTB1",4
"GO:0015629","GO:0015629","actin cytoskeleton","11/251","463/14552",0.0237580993520518,1.37740183972533,1.09333814835599,0.177711824449624,0.455869462718602,0.35244145199773,"ROR1/ACTA2/FMN1/MYO15A/ACACA/PIEZO2/ACTG2/SNAP25/CLIC5/CTTNBP2/SHROOM2",11
"GO:0044853","GO:0044853","plasma membrane raft","3/251","89/14552",0.0337078651685393,1.95425041407404,1.19626733752404,0.198600090979751,0.502174515763086,0.388240779358913,"CAVIN2/MLC1/HAS2",3
"GO:0005811","GO:0005811","lipid droplet","3/251","92/14552",0.0326086956521739,1.89052485709337,1.13515689478671,0.211958760558023,0.521788536308141,0.403404755992021,"TMT1B/RSAD2/DHRSX",3
"GO:0031093","GO:0031093","platelet alpha granule lumen","2/251","50/14552",0.04,2.3190438247012,1.2377426457865,0.213254464764421,0.521788536308141,0.403404755992021,"FN1/F13A1",2
"GO:0098857","GO:0098857","membrane microdomain","6/251","233/14552",0.0257510729613734,1.49294666826257,1.0048971843999,0.215200921754205,0.521788536308141,0.403404755992021,"BEST1/FAIM2/CAVIN2/MLC1/BAALC/HAS2",6
"GO:0019898","GO:0019898","extrinsic component of membrane","4/251","143/14552",0.027972027972028,1.62170896832251,0.989779166027035,0.233714797947964,0.559020530226886,0.432189526788553,"CDH20/CDH7/SNAP25/CDH6",4
"GO:0055037","GO:0055037","recycling endosome","5/251","193/14552",0.0259067357512953,1.50197138905518,0.930027089733107,0.240769989311259,0.56350838374339,0.435659172682966,"ACKR1/LAMP5/MLC1/SORCS2/RAB11FIP1",5
"GO:0030863","GO:0030863","cortical cytoskeleton","3/251","99/14552",0.0303030303030303,1.75685138234939,1.00103504581873,0.243818397387037,0.56350838374339,0.435659172682966,"PIEZO2/GYPC/SHROOM2",3
"GO:0044304","GO:0044304","main axon","2/251","55/14552",0.0363636363636364,2.10822165881927,1.0908599234504,0.2451420652443,0.56350838374339,0.435659172682966,"KCNK2/KCNC1",2
"GO:0034704","GO:0034704","calcium channel complex","2/251","59/14552",0.0338983050847458,1.96529137686542,0.984249865382527,0.270785296811013,0.606696171336066,0.469048482150988,"CACNA1C/TMEM249",2
"GO:0060076","GO:0060076","excitatory synapse","2/251","59/14552",0.0338983050847458,1.96529137686542,0.984249865382527,0.270785296811013,0.606696171336066,0.469048482150988,"KCNJ3/PLXNA4",2
"GO:0016328","GO:0016328","lateral plasma membrane","2/251","61/14552",0.0327868852459016,1.90085559401737,0.934051875424133,0.28360573990382,0.61147892139395,0.472746118234989,"DRD2/PTPRO",2
"GO:0042470","GO:0042470","melanosome","3/251","108/14552",0.0277777777777778,1.61044710048694,0.84356052978695,0.285769876419785,0.61147892139395,0.472746118234989,"MMP14/GPNMB/GPR143",3
"GO:0048770","GO:0048770","pigment granule","3/251","108/14552",0.0277777777777778,1.61044710048694,0.84356052978695,0.285769876419785,0.61147892139395,0.472746118234989,"MMP14/GPNMB/GPR143",3
"GO:0030055","GO:0030055","cell-substrate junction","9/251","414/14552",0.0217391304347826,1.26034990472891,0.711973259789256,0.28673870325253,0.61147892139395,0.472746118234989,"NOX4/LRP1/MMP14/LAMA3/TLE2/LIMS2/FAP/ARHGAP24/SNTB1",9
"GO:0005923","GO:0005923","bicellular tight junction","3/251","112/14552",0.0267857142857143,1.55293113261241,0.778209513938975,0.304619837526007,0.639288730236661,0.494246416477942,"CLDN9/JAM2/SHROOM2",3
"GO:0045334","GO:0045334","clathrin-coated endocytic vesicle","2/251","65/14552",0.0307692307692308,1.78387986515477,0.839106403363152,0.309171529414576,0.639288730236661,0.494246416477942,"CEMIP/EREG",2
"GO:0030133","GO:0030133","transport vesicle","8/251","371/14552",0.0215633423180593,1.25015839606533,0.646619336723168,0.31061486327883,0.639288730236661,0.494246416477942,"SYT12/DRD2/MCTP2/RNF112/LAMP5/SNAP25/SNCAIP/CTTNBP2",8
"GO:0005901","GO:0005901","caveola","2/251","68/14552",0.0294117647058824,1.70517928286853,0.772164481739576,0.328229134676207,0.667776515375731,0.516270871239043,"CAVIN2/MLC1",2
"GO:0070160","GO:0070160","tight junction","3/251","118/14552",0.0254237288135593,1.47396853264906,0.684852807151466,0.332978611954085,0.669741071771285,0.517789707584104,"CLDN9/JAM2/SHROOM2",3
"GO:0005905","GO:0005905","clathrin-coated pit","2/251","74/14552",0.027027027027027,1.56692150317648,0.647715934762724,0.36587894675172,0.708053634849714,0.547409887186814,"LRP1/CEMIP",2
"GO:0030864","GO:0030864","cortical actin cytoskeleton","2/251","74/14552",0.027027027027027,1.56692150317648,0.647715934762724,0.36587894675172,0.708053634849714,0.547409887186814,"PIEZO2/SHROOM2",2
"GO:0005769","GO:0005769","early endosome","8/251","393/14552",0.0203562340966921,1.18017497440264,0.479705315841685,0.367551639584439,0.708053634849714,0.547409887186814,"ACKR1/WDFY4/LRP1/DNER/LAMP5/MLC1/SORCS2/GPNMB",8
"GO:0045121","GO:0045121","membrane raft","5/251","231/14552",0.0216450216450216,1.25489384453528,0.51734319768029,0.368027878000981,0.708053634849714,0.547409887186814,"FAIM2/CAVIN2/MLC1/BAALC/HAS2",5
"GO:0031253","GO:0031253","cell projection membrane","6/251","287/14552",0.0209059233449477,1.21204381081944,0.48065198349489,0.375117293190006,0.713932912845496,0.551955270115459,"PSD/KCNC1/DRD2/SHISA9/FAP/LAMP5",6
"GO:0001725","GO:0001725","stress fiber","2/251","77/14552",0.025974025974026,1.50587261344233,0.589626946127578,0.384405781497035,0.716208666578686,0.553714699109302,"ROR1/ACTA2",2
"GO:0097517","GO:0097517","contractile actin filament bundle","2/251","77/14552",0.025974025974026,1.50587261344233,0.589626946127578,0.384405781497035,0.716208666578686,0.553714699109302,"ROR1/ACTA2",2
"GO:0005925","GO:0005925","focal adhesion","8/251","405/14552",0.0197530864197531,1.14520682701294,0.392629067127391,0.399046509699135,0.735742002257781,0.568816296720259,"NOX4/LRP1/MMP14/TLE2/LIMS2/FAP/ARHGAP24/SNTB1",8
"GO:0043202","GO:0043202","lysosomal lumen","2/251","81/14552",0.0246913580246914,1.43150853376617,0.515920404523209,0.408736654065918,0.74583904917183,0.576622517944323,"LUM/DCN",2
"GO:0032432","GO:0032432","actin filament bundle","2/251","83/14552",0.0240963855421687,1.39701435222964,0.480536158925223,0.420727079466914,0.746705406687251,0.577292315607152,"ROR1/ACTA2",2
"GO:0042641","GO:0042641","actomyosin","2/251","83/14552",0.0240963855421687,1.39701435222964,0.480536158925223,0.420727079466914,0.746705406687251,0.577292315607152,"ROR1/ACTA2",2
"GO:0043296","GO:0043296","apical junction complex","3/251","137/14552",0.0218978102189781,1.26954953907,0.419944242614751,0.421867461405226,0.746705406687251,0.577292315607152,"CLDN9/JAM2/SHROOM2",3
"GO:0030658","GO:0030658","transport vesicle membrane","4/251","196/14552",0.0204081632653061,1.18318562484755,0.342060383925451,0.438687161311488,0.768788391605281,0.594365096096857,"SYT12/DRD2/MCTP2/LAMP5",4
"GO:0001650","GO:0001650","fibrillar center","3/251","143/14552",0.020979020979021,1.21628172624189,0.344326939989598,0.449198356722072,0.771923389706861,0.596788823442712,"CEMIP/ACACA/RSAD2",3
"GO:0036126","GO:0036126","sperm flagellum","3/251","143/14552",0.020979020979021,1.21628172624189,0.344326939989598,0.449198356722072,0.771923389706861,0.596788823442712,"DRD2/TBC1D21/TMEM249",3
"GO:0043292","GO:0043292","contractile muscle fiber","4/251","200/14552",0.02,1.1595219123506,0.300939510401393,0.453978777366844,0.772636957633956,0.597340496535322,"ACTA2/CACNA1C/NPNT/IDO1",4
"GO:0032587","GO:0032587","ruffle membrane","2/251","92/14552",0.0217391304347826,1.26034990472891,0.33186944424517,0.473063389215585,0.79744971324913,0.616523715268432,"PSD/FAP",2
"GO:0055038","GO:0055038","recycling endosome membrane","2/251","100/14552",0.02,1.1595219123506,0.212058872834023,0.517127595528883,0.863505513288794,0.667592725111765,"LAMP5/SORCS2",2
"GO:0097729","GO:0097729","9+2 motile cilium","3/251","161/14552",0.0186335403726708,1.08029991833907,0.135732120134213,0.527693336692844,0.864935647436652,0.668698389335503,"DRD2/TBC1D21/TMEM249",3
