"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050808","GO:0050808","synapse organization","27/325","480/13892",0.05625,2.40438461538462,4.84648009303306,2.37118551934409e-05,0.00277270626728635,0.00251928061493821,"PLPPR4/SNCG/NRXN2/KIRREL3/LRRK2/CUX2/PCDH17/ST8SIA2/SYNDIG1/ERC2/GAP43/EPHB1/CTNND2/LRRTM2/PCDHGC5/DRD1/NEFL/NTRK2/ROR2/ZC4H2/ZDHHC15/DRP2/IL1RAPL2/CHRDL1/SLITRK4/SLITRK2/GABRA3",27
"GO:0010001","GO:0010001","glial cell differentiation","17/325","228/13892",0.0745614035087719,3.18709851551957,5.15363155111377,2.65007450368023e-05,0.00290514417465945,0.00263961368327096,"KCNJ10/ZNF488/CNTN1/SPINT1/TMEM98/GFAP/ID2/MAL/GAP43/DRD1/TTBK1/POU3F2/PTPRZ1/NTRK2/ROR2/LAMC3/GPM6B",17
"GO:0008544","GO:0008544","epidermis development","19/325","278/13892",0.0683453237410072,2.92139457664638,5.00855686571451,3.02725102811612e-05,0.00312341076665628,0.0028379306851813,"SFN/MYCL/LAMC2/COL17A1/PKP3/ALX4/PTHLH/LGR5/SOX21/SPINT1/KRT32/KRT15/KRT16/KRT17/NGFR/SNAI1/SOX18/POU3F2/HEY2",19
"GO:0051965","GO:0051965","positive regulation of synapse assembly","8/325","54/13892",0.148148148148148,6.33253561253561,6.07659797997701,3.35481765174353e-05,0.00326908342286564,0.00297028884487702,"CUX2/ST8SIA2/SYNDIG1/EPHB1/LRRTM2/NTRK2/SLITRK4/SLITRK2",8
"GO:0001656","GO:0001656","metanephros development","9/325","71/13892",0.126760563380282,5.4183315276273,5.7767591961369,3.90938435946245e-05,0.0036089790349985,0.00327911796134413,"ID3/CD34/WT1/BMP7/PDGFRA/BASP1/AQP1/CALB1/GPC3",9
"GO:0048167","GO:0048167","regulation of synaptic plasticity","14/325","173/13892",0.0809248554913295,3.45910182303246,5.03738168623104,5.62593133891583e-05,0.00493394178422918,0.00448297897216767,"PRKCZ/KCNJ10/GFAP/PDE9A/S100B/NSG1/LRRTM2/DRD1/GRIK2/ADCY1/CALB1/NTRK2/CHRDL1/GRIA3",14
"GO:0032835","GO:0032835","glomerulus development","8/325","61/13892",0.131147540983607,5.60585119798235,5.57974759302699,8.23836720438922e-05,0.00688099813166604,0.00625207415912044,"CD34/WT1/KIRREL3/BMP7/PDGFRA/BASP1/AQP1/MTSS1",8
"GO:0007423","GO:0007423","sensory organ development","26/325","491/13892",0.0529531568228106,2.26346232179226,4.41164909677078,9.17717238540644e-05,0.00731670925636495,0.00664796123995471,"MYCL/MFSD2A/PLPPR4/PCDH15/RBP4/WT1/MFAP5/LGR5/ATP8A2/LCTL/HPN/CRYBA2/BMP7/CECR2/EPHB1/FOXL2/PDGFRA/HEY2/AQP1/CALB1/NTRK2/TMOD1/LAMC3/NHS/CHRDL1/SOX3",26
"GO:0042552","GO:0042552","myelination","12/325","141/13892",0.0851063829787234,3.63783960720131,4.87256143816049,0.000117725018109162,0.00897781225058569,0.00815723924106508,"KCNJ10/NFASC/ZNF488/CNTN1/GALC/TMEM98/KLK6/MAL/POU3F2/PTPRZ1/NTRK2/GPM6B",12
"GO:0007272","GO:0007272","ensheathment of neurons","12/325","143/13892",0.0839160839160839,3.58696073157612,4.812700355771,0.00013465306436076,0.00944725899555096,0.00858377850282911,"KCNJ10/NFASC/ZNF488/CNTN1/GALC/TMEM98/KLK6/MAL/POU3F2/PTPRZ1/NTRK2/GPM6B",12
"GO:0008366","GO:0008366","axon ensheathment","12/325","143/13892",0.0839160839160839,3.58696073157612,4.812700355771,0.00013465306436076,0.00944725899555096,0.00858377850282911,"KCNJ10/NFASC/ZNF488/CNTN1/GALC/TMEM98/KLK6/MAL/POU3F2/PTPRZ1/NTRK2/GPM6B",12
"GO:0042063","GO:0042063","gliogenesis","18/325","293/13892",0.0614334470989761,2.62594906799685,4.3536527285886,0.000189788930798859,0.0128034532546615,0.0116332162441082,"KCNJ10/ZNF488/CNTN1/SPINT1/TMEM98/GFAP/ID2/MAL/GAP43/CSF1R/DRD1/TTBK1/POU3F2/PTPRZ1/NTRK2/ROR2/LAMC3/GPM6B",18
"GO:0098773","GO:0098773","skin epidermis development","10/325","110/13892",0.0909090909090909,3.88587412587413,4.70309907711243,0.000253309238107385,0.0164557186533464,0.0149516641908219,"SFN/PKP3/ALX4/LGR5/SOX21/KRT16/KRT17/NGFR/SNAI1/SOX18",10
"GO:0048708","GO:0048708","astrocyte differentiation","8/325","72/13892",0.111111111111111,4.74940170940171,4.9367453229602,0.000268020441125095,0.0167895662047649,0.0152549980399772,"GFAP/ID2/GAP43/DRD1/TTBK1/POU3F2/ROR2/LAMC3",8
"GO:0045664","GO:0045664","regulation of neuron differentiation","12/325","157/13892",0.0764331210191083,3.26710436060755,4.42153971469822,0.000322490107735767,0.0185328425788586,0.0168389387651635,"MYCL/LRRK2/SH3GL3/ZNF536/ID2/BMP7/S100B/HEY2/FEZF1/ZC4H2/NAP1L2/SOX3",12
"GO:0051962","GO:0051962","positive regulation of nervous system development","16/325","254/13892",0.062992125984252,2.69257419745609,4.21362376568054,0.000324095637357347,0.0185328425788586,0.0168389387651635,"ZNF488/CUX2/SPINT1/ST8SIA2/HAP1/GFAP/ID2/SYNDIG1/EPHB1/LRRTM2/TTBK1/PTPRZ1/NEFL/NTRK2/SLITRK4/SLITRK2",16
"GO:0007416","GO:0007416","synapse assembly","15/325","229/13892",0.0655021834061135,2.79986563654686,4.25061055229514,0.000327547388793967,0.0185328425788586,0.0168389387651635,"NRXN2/KIRREL3/CUX2/PCDH17/ST8SIA2/SYNDIG1/GAP43/EPHB1/LRRTM2/DRD1/NTRK2/IL1RAPL2/SLITRK4/SLITRK2/GABRA3",15
"GO:0007411","GO:0007411","axon guidance","14/325","206/13892",0.0679611650485437,2.90497386109037,4.26334901223502,0.000354922402644223,0.0194541841949365,0.0176760696580051,"NFASC/PRKCQ/CNTN1/NELL2/SEMA6D/NGFR/ARK2C/BMP7/GAP43/SEMA5B/EPHB1/CSF1R/SLIT3/FEZF1",14
"GO:0097485","GO:0097485","neuron projection guidance","14/325","207/13892",0.0676328502415459,2.89094017094017,4.24235574353161,0.000372794613585777,0.0198145985524077,0.0180035421042701,"NFASC/PRKCQ/CNTN1/NELL2/SEMA6D/NGFR/ARK2C/BMP7/GAP43/SEMA5B/EPHB1/CSF1R/SLIT3/FEZF1",14
"GO:0051960","GO:0051960","regulation of nervous system development","21/325","393/13892",0.0534351145038168,2.28406341749853,3.99667168249883,0.000385811216916451,0.0199033198373958,0.0180841542542262,"ZNF488/CUX2/SPINT1/SEMA6D/ST8SIA2/TMEM98/HAP1/GFAP/ID2/SYNDIG1/BMP7/EPHB1/LRRTM2/TTBK1/HEY2/PTPRZ1/FEZF1/NEFL/NTRK2/SLITRK4/SLITRK2",21
"GO:0048592","GO:0048592","eye morphogenesis","11/325","143/13892",0.0769230769230769,3.28804733727811,4.25661128123515,0.000538305450404823,0.0269767931431446,0.0245111113357264,"MFSD2A/RBP4/MFAP5/ATP8A2/LCTL/BMP7/EPHB1/FOXL2/AQP1/CALB1/NTRK2",11
"GO:0001942","GO:0001942","hair follicle development","8/325","81/13892",0.0987654320987654,4.22169040835707,4.50070216722383,0.000600618089392927,0.0292634480220887,0.026588765711722,"PKP3/ALX4/LGR5/SOX21/KRT17/NGFR/SNAI1/SOX18",8
"GO:0022404","GO:0022404","molting cycle process","8/325","83/13892",0.0963855421686747,4.11996292863763,4.41238997092328,0.000707447278830643,0.0326542770281302,0.0296696725803211,"PKP3/ALX4/LGR5/SOX21/KRT17/NGFR/SNAI1/SOX18",8
"GO:0022405","GO:0022405","hair cycle process","8/325","83/13892",0.0963855421686747,4.11996292863763,4.41238997092328,0.000707447278830643,0.0326542770281302,0.0296696725803211,"PKP3/ALX4/LGR5/SOX21/KRT17/NGFR/SNAI1/SOX18",8
"GO:0008015","GO:0008015","blood circulation","20/325","387/13892",0.0516795865633075,2.20902405088452,3.7334440918846,0.000802790758170807,0.0361049997392717,0.0328049988629042,"CYP2J2/KCND3/HTR7/PDE2A/SCN4B/NOS2/EMILIN2/ID2/ADA/CACNA1D/NPY1R/ERAP2/SGCD/DRD1/CNR1/HEY2/ELN/PIK3CG/TBXAS1/CLIC2",20
"GO:0035249","GO:0035249","synaptic transmission, glutamatergic","8/325","85/13892",0.0941176470588235,4.02302262443439,4.32680897164355,0.000829076396073489,0.0363549999678225,0.0330321490435595,"PLPPR4/GRIA4/LRRK2/DRD1/CNR1/GRIK2/ROR2/GRIA3",8
"GO:0001654","GO:0001654","eye development","18/325","334/13892",0.0538922155688623,2.3036020267158,3.73238958819713,0.000903070495318368,0.038587324690475,0.0350604390454175,"MFSD2A/RBP4/WT1/MFAP5/ATP8A2/LCTL/CRYBA2/BMP7/EPHB1/FOXL2/PDGFRA/AQP1/CALB1/NTRK2/TMOD1/LAMC3/NHS/CHRDL1",18
"GO:0150063","GO:0150063","visual system development","18/325","335/13892",0.0537313432835821,2.29672560275545,3.71839236681747,0.000934468085670524,0.038587324690475,0.0350604390454175,"MFSD2A/RBP4/WT1/MFAP5/ATP8A2/LCTL/CRYBA2/BMP7/EPHB1/FOXL2/PDGFRA/AQP1/CALB1/NTRK2/TMOD1/LAMC3/NHS/CHRDL1",18
"GO:0043270","GO:0043270","positive regulation of monoatomic ion transport","11/325","153/13892",0.0718954248366013,3.07314228255405,3.99083513099557,0.000945983444521337,0.038587324690475,0.0350604390454175,"CASQ1/SCN4B/CNTN1/TRPV3/STAC2/HAP1/CACNA1D/DRD1/WNK2/WNK3/HEPH",11
"GO:0048880","GO:0048880","sensory system development","18/325","338/13892",0.0532544378698225,2.27634046426946,3.67669556456012,0.00103432674078232,0.0412320250757314,0.037463413529771,"MFSD2A/RBP4/WT1/MFAP5/ATP8A2/LCTL/CRYBA2/BMP7/EPHB1/FOXL2/PDGFRA/AQP1/CALB1/NTRK2/TMOD1/LAMC3/NHS/CHRDL1",18
"GO:0003013","GO:0003013","circulatory system process","22/325","456/13892",0.0482456140350877,2.06224021592443,3.56974083269803,0.00110299961170011,0.042992473753822,0.0390629570085138,"MFSD2A/CYP2J2/KCND3/HTR7/SLC1A2/PDE2A/SCN4B/NOS2/EMILIN2/ID2/ADA/CACNA1D/NPY1R/ERAP2/SGCD/DRD1/CNR1/HEY2/ELN/PIK3CG/TBXAS1/CLIC2",22
"GO:0046635","GO:0046635","positive regulation of alpha-beta T cell activation","6/325","51/13892",0.117647058823529,5.02877828054299,4.46109266571652,0.00116184053832512,0.0443014848743971,0.040252324371264,"PRKCZ/RUNX3/TNFSF4/PRKCQ/EBI3/ADA",6
"GO:0072006","GO:0072006","nephron development","10/325","135/13892",0.0740740740740741,3.16626780626781,3.91456658666494,0.00127414658307018,0.0470650313408436,0.0427632823921486,"CD34/WT1/KIRREL3/BMP7/PDGFRA/BASP1/AQP1/CALB1/MTSS1/GPC3",10
"GO:0022617","GO:0022617","extracellular matrix disassembly","6/325","52/13892",0.115384615384615,4.93207100591716,4.39664602814573,0.00128798261366049,0.0470650313408436,0.0427632823921486,"MMP7/MMP10/ADAMTS15/HPN/MMP9/CTSV",6
"GO:0043010","GO:0043010","camera-type eye development","16/325","290/13892",0.0551724137931034,2.35832360742706,3.61799019918759,0.00134942242386068,0.0477391688982298,0.0433758037039668,"MFSD2A/RBP4/WT1/ATP8A2/LCTL/CRYBA2/BMP7/EPHB1/FOXL2/PDGFRA/AQP1/CALB1/NTRK2/TMOD1/LAMC3/NHS",16
"GO:0048709","GO:0048709","oligodendrocyte differentiation","8/325","92/13892",0.0869565217391304,3.71692307692308,4.04667416467657,0.00139296669694005,0.0477391688982298,0.0433758037039668,"KCNJ10/ZNF488/CNTN1/TMEM98/MAL/PTPRZ1/NTRK2/GPM6B",8
"GO:1901890","GO:1901890","positive regulation of cell junction assembly","8/325","92/13892",0.0869565217391304,3.71692307692308,4.04667416467657,0.00139296669694005,0.0477391688982298,0.0433758037039668,"CUX2/ST8SIA2/SYNDIG1/EPHB1/LRRTM2/NTRK2/SLITRK4/SLITRK2",8
"GO:0099173","GO:0099173","postsynapse organization","13/325","211/13892",0.0616113744075829,2.63355450236967,3.70068788892039,0.00141530033221662,0.0477391688982298,0.0433758037039668,"PLPPR4/NRXN2/LRRK2/CUX2/SYNDIG1/GAP43/EPHB1/CTNND2/LRRTM2/NEFL/ROR2/ZDHHC15/CHRDL1",13
"GO:0007600","GO:0007600","sensory perception","19/325","380/13892",0.05,2.13723076923077,3.47894133413606,0.00158232975301041,0.0519490212727424,0.0472008751166849,"KCNJ10/PCDH15/RBP4/ATP8A2/LCTL/PDE6G/HPN/EML2/MYH14/CRYBA2/SLC52A3/CACNA1D/SEMA5B/EPHB1/NPY1R/RIPOR2/GRIK2/AQP1/LAMC3",19
"GO:0048593","GO:0048593","camera-type eye morphogenesis","9/325","116/13892",0.0775862068965517,3.3163925729443,3.87744918508958,0.00159934273017565,0.0519490212727424,0.0472008751166849,"MFSD2A/RBP4/ATP8A2/LCTL/BMP7/EPHB1/AQP1/CALB1/NTRK2",9
"GO:0043269","GO:0043269","regulation of monoatomic ion transport","18/325","353/13892",0.0509915014164306,2.1796121159294,3.47455992936181,0.00168152390718525,0.0529541911984643,0.0481141724026135,"KCNJ10/CASQ1/SCN4B/CNTN1/BEST3/TRPV3/STAC2/HAP1/MMP9/CACNA1D/DRD1/CNR1/PIK3CG/NKAIN3/WNK2/WNK3/HEPH/CLIC2",18
"GO:0001570","GO:0001570","vasculogenesis","7/325","74/13892",0.0945945945945946,4.04340956340956,4.06275085446763,0.00169066973039567,0.0529541911984643,0.0481141724026135,"TIE1/CD34/WT1/ACKR3/SOX18/HEY2/NTRK2",7
"GO:0019722","GO:0019722","calcium-mediated signaling","11/325","165/13892",0.0666666666666667,2.84964102564103,3.69920269286122,0.0017428555658714,0.0534202789063863,0.0485376596436829,"CASQ1/LRRK2/ACKR3/ADA/PDGFRA/SGCD/RCAN2/GRIK2/CA8/GRIA3/CLIC2",11
"GO:0050807","GO:0050807","regulation of synapse organization","15/325","270/13892",0.0555555555555556,2.37470085470085,3.53049963097986,0.00176646304251448,0.0534202789063863,0.0485376596436829,"PLPPR4/NRXN2/LRRK2/CUX2/ST8SIA2/SYNDIG1/EPHB1/LRRTM2/NEFL/NTRK2/ROR2/ZDHHC15/IL1RAPL2/SLITRK4/SLITRK2",15
"GO:0001892","GO:0001892","embryonic placenta development","7/325","75/13892",0.0933333333333333,3.98949743589744,4.0178013634425,0.00182810560718308,0.054347410762697,0.0493800515481745,"SPINT1/GGNBP2/KRT19/SNAI1/BMP7/HEY2/TTPA",7
"GO:0044057","GO:0044057","regulation of system process","20/325","418/13892",0.0478468899521531,2.0451969083548,3.35818416509559,0.00202377430949012,0.0585994436294011,0.0532434481515413,"PRKCZ/CYP2J2/KCND3/CASQ1/ZNF488/SCN4B/LRRK2/CUX2/TMEM98/ADA/PDE9A/CACNA1D/FOXL2/GRIK2/HEY2/AQP1/PIK3CG/TBXAS1/WNK3/CLIC2",20
"GO:0050803","GO:0050803","regulation of synapse structure or activity","15/325","274/13892",0.0547445255474453,2.3400336889388,3.46737534642195,0.0020379510042152,0.0585994436294011,0.0532434481515413,"PLPPR4/NRXN2/LRRK2/CUX2/ST8SIA2/SYNDIG1/EPHB1/LRRTM2/NEFL/NTRK2/ROR2/ZDHHC15/IL1RAPL2/SLITRK4/SLITRK2",15
"GO:0010466","GO:0010466","negative regulation of peptidase activity","9/325","121/13892",0.0743801652892562,3.17935155753338,3.72652262960185,0.00214159658563596,0.059729193192453,0.0542699384824905,"ANXA8/PAPLN/SERPINA5/SPINT1/MMP9/AQP1/PI15/PCSK1N/GPC3",9
"GO:0051966","GO:0051966","regulation of synaptic transmission, glutamatergic","6/325","58/13892",0.103448275862069,4.42185676392573,4.04174082521039,0.00227794426474563,0.059729193192453,0.0542699384824905,"PLPPR4/LRRK2/DRD1/CNR1/GRIK2/ROR2",6
"GO:0006941","GO:0006941","striated muscle contraction","10/325","146/13892",0.0684931506849315,2.9277133825079,3.62407556142657,0.00228695603883036,0.059729193192453,0.0542699384824905,"KCND3/CASQ1/SCN4B/ATP8A2/STAC2/MYH14/CACNA1D/SGCD/PIK3CG/CLIC2",10
"GO:0010976","GO:0010976","positive regulation of neuron projection development","10/325","146/13892",0.0684931506849315,2.9277133825079,3.62407556142657,0.00228695603883036,0.059729193192453,0.0542699384824905,"PLPPR5/CNTN1/CUX2/ATP8A2/BMP7/CNR1/COBL/NTRK2/ROR2/ZDHHC15",10
"GO:0051963","GO:0051963","regulation of synapse assembly","10/325","146/13892",0.0684931506849315,2.9277133825079,3.62407556142657,0.00228695603883036,0.059729193192453,0.0542699384824905,"NRXN2/CUX2/ST8SIA2/SYNDIG1/EPHB1/LRRTM2/NTRK2/IL1RAPL2/SLITRK4/SLITRK2",10
"GO:0044089","GO:0044089","positive regulation of cellular component biogenesis","21/325","453/13892",0.0463576158940397,1.98153846153846,3.28730098419355,0.00230818509710501,0.059729193192453,0.0542699384824905,"PLPPR5/ELAPOR1/CUX2/SLAIN1/ST8SIA2/TPPP3/HAP1/SYNDIG1/BMP7/RAC2/EPHB1/LRRTM2/RIPOR2/TTBK1/COBL/ARHGEF5/MTSS1/NTRK2/TENM1/SLITRK4/SLITRK2",21
"GO:0048568","GO:0048568","embryonic organ development","19/325","393/13892",0.0483460559796438,2.06653356821296,3.31960591075404,0.00231561296299134,0.059729193192453,0.0542699384824905,"ID3/RBP4/ALX4/MFAP5/ATP8A2/SPINT1/GGNBP2/KRT19/HPN/ID2/ADA/SNAI1/BMP7/SOX18/FOXL2/PDGFRA/HEY2/COBL/TTPA",19
"GO:0006518","GO:0006518","peptide metabolic process","6/325","59/13892",0.101694915254237,4.34691003911343,3.98729511087609,0.00248693423700875,0.0614377838269486,0.0558223637484248,"SLC1A2/MMP7/CPM/TRHDE/ANPEP/ERAP2",6
"GO:0014015","GO:0014015","positive regulation of gliogenesis","6/325","59/13892",0.101694915254237,4.34691003911343,3.98729511087609,0.00248693423700875,0.0614377838269486,0.0558223637484248,"ZNF488/SPINT1/GFAP/ID2/TTBK1/PTPRZ1",6
"GO:0030239","GO:0030239","myofibril assembly","6/325","59/13892",0.101694915254237,4.34691003911343,3.98729511087609,0.00248693423700875,0.0614377838269486,0.0558223637484248,"MYOM3/CASQ1/KRT19/PDGFRA/FLNC/TMOD1",6
"GO:0008277","GO:0008277","regulation of G protein-coupled receptor signaling pathway","9/325","124/13892",0.0725806451612903,3.1024317617866,3.63968539899695,0.00253144780314382,0.0616688812043648,0.0560323388005811,"PADI2/RGS8/PDE2A/LRRK2/PDE6G/KLK6/ADA/GTF2H2/SLIT3",9
"GO:0051928","GO:0051928","positive regulation of calcium ion transport","7/325","82/13892",0.0853658536585366,3.64893058161351,3.72346424460368,0.00304847399053541,0.073246895608207,0.0665521214372114,"CASQ1/TRPV3/STAC2/HAP1/CACNA1D/DRD1/WNK3",7
"GO:0072001","GO:0072001","renal system development","15/325","287/13892",0.0522648083623693,2.23403913160011,3.26954357957524,0.00317104066044454,0.075162234032699,0.0682923977228028,"ID3/CD34/RBP4/WT1/KIRREL3/LRRK2/LGR5/MMP9/BMP7/PDGFRA/BASP1/AQP1/CALB1/MTSS1/GPC3",15
"GO:0050953","GO:0050953","sensory perception of light stimulus","10/325","153/13892",0.065359477124183,2.79376571141277,3.45303034824129,0.00321414034911376,0.0751680289646072,0.0682976629973086,"KCNJ10/PCDH15/RBP4/ATP8A2/LCTL/PDE6G/EML2/CRYBA2/SEMA5B/LAMC3",10
"GO:0001890","GO:0001890","placenta development","9/325","130/13892",0.0692307692307692,2.9592426035503,3.47364665293545,0.00347912235237817,0.080294481658833,0.0729555573615034,"SPINT1/TPPP3/GGNBP2/KRT19/ADA/SNAI1/BMP7/HEY2/TTPA",9
"GO:0010975","GO:0010975","regulation of neuron projection development","19/325","412/13892",0.0461165048543689,1.97123226288275,3.09737141590412,0.00388753764232851,0.0885550782421325,0.0804611345247486,"MFSD2A/PLPPR5/LRRK2/CNTN1/CUX2/ATP8A2/SEMA6D/GFAP/KLK6/BMP7/DGKG/CNR1/POU3F2/HECW1/COBL/NEFL/NTRK2/ROR2/ZDHHC15",19
"GO:0014013","GO:0014013","regulation of gliogenesis","7/325","86/13892",0.0813953488372093,3.47921288014311,3.56940341033514,0.00398120021949682,0.0895259639102233,0.0813432811378972,"ZNF488/SPINT1/TMEM98/GFAP/ID2/TTBK1/PTPRZ1",7
"GO:0045685","GO:0045685","regulation of glial cell differentiation","6/325","66/13892",0.0909090909090909,3.88587412587413,3.63720349347468,0.00437714691876507,0.0971837429811891,0.0883011383745546,"ZNF488/SPINT1/TMEM98/ID2/TTBK1/PTPRZ1",6
"GO:0006936","GO:0006936","muscle contraction","14/325","269/13892",0.0520446096654275,2.22462682299114,3.13913543185047,0.00446008551500636,0.0977811639459041,0.088843954998559,"KCND3/CASQ1/HTR7/SCN4B/ATP8A2/STAC2/MYH14/ADA/CACNA1D/SGCD/DRD1/PIK3CG/TMOD1/CLIC2",14
"GO:0007613","GO:0007613","memory","8/325","111/13892",0.0720720720720721,3.080693000693,3.40640006920379,0.00451554976032966,0.0977811639459041,0.088843954998559,"PRKCZ/CUX2/PAK6/S100B/DRD1/CNR1/ADCY1/CALB1",8
"GO:0003170","GO:0003170","heart valve development","6/325","67/13892",0.0895522388059701,3.82787600459242,3.59113488527752,0.00471534190962694,0.100862313530313,0.0916434871781154,"TIE1/PDE2A/SNAI1/SLIT3/HEY2/ELN",6
"GO:0051346","GO:0051346","negative regulation of hydrolase activity","10/325","163/13892",0.0613496932515337,2.62236904200094,3.2247089567336,0.00503296709557558,0.106359328742645,0.0966380746062324,"ANXA8/LRRK2/PAPLN/SERPINA5/SPINT1/MMP9/AQP1/PI15/PCSK1N/GPC3",10
"GO:0052547","GO:0052547","regulation of peptidase activity","13/325","247/13892",0.0526315789473684,2.24971659919028,3.06718356603507,0.00550525015032296,0.114954866234125,0.104447979042468,"ANXA8/PAPLN/SERPINA5/SPINT1/NLRP1/NGFR/MMP9/FOXL2/TTBK1/AQP1/PI15/PCSK1N/GPC3",13
