"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0007051","spindle organization",195,-0.525776159391686,-2.07954220061578,6.46555502737581e-10,1.20847101238951e-07,7.58542628092128e-08,2782,"tags=38%, list=16%, signal=32%","CEP126/TUBGCP4/ZNF207/TUBGCP2/RGS14/NCOR1/AUNIP/GNAI1/CENPJ/DRG1/KIF2A/ABRAXAS2/HAUS7/CSNK1D/CHMP6/CENPH/SASS6/CENPE/CLASP2/WRAP73/KPNB1/NDC80/TPX2/TUBGCP3/STMN1/HDAC3/MAPRE3/PDE4DIP/RAB11A/CLTC/GTF2B/CHD3/VCP/RCC1/INCENP/MZT1/POLDIP2/SKA3/RACGAP1/TTK/KIF23/STIL/ASPM/MAPRE2/TBCE/SKA2/BORA/NUDC/EZR/SUGT1/GPSM2/DLGAP5/AURKB/BCCIP/CCSAP/PRC1/TUBGCP5/TUBG1/TACC2/CKAP5/NUF2/PSRC1/KNSTRN/BIRC5/CDCA8/CCNB2/AURKA/SPAG5/PLK1/KIF4A/NEK2/CCNB1/CDC20/RIPOR2"
"GO:0007178","cell surface receptor protein serine/threonine kinase signaling pathway",325,0.461384075972372,1.9304730325645,9.22216491574152e-10,1.58006425556371e-07,9.9178720935957e-08,3050,"tags=34%, list=18%, signal=29%","NOG/IL17RD/LTBP1/NPNT/BMP4/GDF15/LTBP3/LRP1/FBN2/FST/SPRY1/LTBP2/ITGB5/EXT1/GDF11/SLC2A10/WWTR1/LTBP4/PTK2/COL1A2/TGFB1I1/PDCD4/TGFBR1/MEGF8/SFRP1/GDF6/ZEB1/USP9Y/ZYX/HTRA1/SMURF2/SRC/TGFB1/HIVEP1/SPRED2/BMPR2/EGR1/PALS1/GLCE/ABL1/ACVR1/MAP1LC3A/FAM89B/SKIL/HTRA3/GDF5/BMPR1B/NEO1/NUMA1/ILK/PPM1L/SDCBP/CCN3/SMAD1/INHBA/DLX1/BMPER/SPRED1/PML/AXIN1/FSTL1/RBPJ/ARID4A/THBS1/BMPR1A/SELENON/FKBP1A/PPARA/LATS1/CCN1/RGMA/TGFBR3/TNFAIP6/DKK3/TGFB3/ACVR2A/LOX/HDAC2/FERMT2/CREBBP/ZMIZ1/HPGD/FZD1/FBN1/SPRED3/VASN/SMAD7/CD109/APPL1/SCX/TGFB2/ZBTB7A/MAGI2/HOXA13/SMAD4/EP300/ZNF703/ZC3H3/FKBP8/ZNF8/NRROS/TWSG1/PPM1A/RBPMS2/MSX1/FLCN/PBLD/AMH/RUNX2/PTPRK/ATF2/ACVR1B"
"GO:0071559","response to transforming growth factor beta",242,0.492038202818038,1.99933302638729,1.0860932311246e-09,1.71769821784014e-07,1.07817838166701e-07,2624,"tags=32%, list=15%, signal=28%","POSTN/ACTA2/IL17RD/LTBP1/NPNT/GDF15/LTBP3/FBN2/PDE3A/SPRY1/LTBP2/ITGB5/DDR2/SLC2A10/LTBP4/PTK2/COL1A2/TGFB1I1/TGFBR1/SFRP1/ANKRD1/ZEB1/USP9Y/ZYX/HTRA1/NFKBIZ/SMURF2/SRC/TGFB1/SPRED2/PALS1/ZFP36L1/LIMS1/ABL1/ACVR1/FAM89B/SKIL/ROCK2/HTRA3/GDF5/SOX6/SDCBP/SMAD1/DLX1/SPRED1/PML/AXIN1/ARID4A/THBS1/BMPR1A/SELENON/APAF1/FKBP1A/PPARA/LATS1/TGFBR3/DKK3/TGFB3/PDGFD/LOX/HDAC2/FERMT2/CREBBP/ZMIZ1/HPGD/FBN1/SPRED3/VASN/SMAD7/CD109/APPL1/KMT2A/SCX/TGFB2/ZBTB7A/SMAD4/EP300/ZNF703"
"GO:0071560","cellular response to transforming growth factor beta stimulus",236,0.494329895294695,1.99936396872689,2.94009905695876e-09,4.02989577407147e-07,2.52951680268873e-07,2624,"tags=33%, list=15%, signal=28%","POSTN/ACTA2/IL17RD/LTBP1/NPNT/GDF15/LTBP3/FBN2/PDE3A/SPRY1/LTBP2/ITGB5/DDR2/SLC2A10/LTBP4/PTK2/COL1A2/TGFB1I1/TGFBR1/SFRP1/ANKRD1/ZEB1/USP9Y/ZYX/HTRA1/NFKBIZ/SMURF2/SRC/TGFB1/SPRED2/PALS1/ZFP36L1/LIMS1/ABL1/ACVR1/FAM89B/SKIL/HTRA3/GDF5/SOX6/SDCBP/SMAD1/DLX1/SPRED1/PML/AXIN1/ARID4A/THBS1/BMPR1A/SELENON/APAF1/FKBP1A/PPARA/LATS1/TGFBR3/DKK3/TGFB3/PDGFD/LOX/HDAC2/FERMT2/CREBBP/ZMIZ1/HPGD/FBN1/SPRED3/VASN/SMAD7/CD109/APPL1/KMT2A/SCX/TGFB2/ZBTB7A/SMAD4/EP300/ZNF703"
"GO:0031589","cell-substrate adhesion",311,0.45500246498445,1.89991347695483,2.87957622782845e-09,4.02989577407147e-07,2.52951680268873e-07,2132,"tags=31%, list=12%, signal=28%","POSTN/BCAM/FN1/MMP14/NPNT/HAS2/COL8A1/FBLN5/SNED1/MAP4K4/ITGA7/ITGB5/GAS6/ANTXR1/FZD4/ITGA6/SDC4/EFEMP2/PDGFB/BCL2L11/PTPRO/KANK1/BCL2/RASA1/COL13A1/PTK2/SEMA3E/FOXF1/MYADM/THSD1/ITGA2/VEGFA/CD63/L1CAM/SFRP1/SPRY4/THBS3/FMN1/SORBS3/ACTN1/ZYX/LIMS2/CDK6/PLAU/WASHC2C/SRC/LAMA5/TMEM8B/SPOCK1/RIN2/SRF/LIMS1/ABL1/FZD7/VCL/ST6GAL1/ITGB3/AJUBA/UTRN/ROCK2/ITGA4/LAMB1/PKD1/PHLDB2/PLEKHA2/ILK/DLC1/CCN2/RREB1/RRAS/SVEP1/ITGA10/NRP1/ARHGAP6/TYRO3/ARL2/EFNA5/CDH13/MERTK/PTEN/GSK3B/NTN4/THBS1/TAOK2/JAM3/PRKCE/CCN1/ITGB1/CDH11/TLN1/HACD1/AXL/TRPM7/BRAF/PTPRA/RSU1/ITGA5"
"GO:0030198","extracellular matrix organization",283,0.470134755328137,1.94695201122232,4.65014044739017e-09,4.78994346501733e-07,3.00658953927465e-07,2193,"tags=31%, list=13%, signal=27%","POSTN/MFAP4/MMP14/NPNT/HAS2/FAP/ADAMTS18/COL14A1/COL8A1/LRP1/FBLN5/MMP2/COL12A1/ADAMTS14/LOXL1/AGT/TNFRSF11B/PXDN/GAS6/PTX3/COLGALT2/DDR2/EXT1/ANTXR1/EFEMP2/SLC2A10/LTBP4/OLFML2B/KAZALD1/CSGALNACT1/COL6A1/FKBP10/COL13A1/FOXF1/COL1A2/COL15A1/TGFBR1/ITGA2/COL2A1/LARGE1/MMP16/B4GALT1/THSD4/APP/TGFB1/OLFML2A/COL4A6/ZNF469/PRICKLE1/CST3/SULF2/HMCN1/ABL1/ADAMTS2/SPINK5/ITGB3/COL18A1/LAMB1/APBB2/RECK/RUNX1/PHLDB2/LOXL4/ADAMTS7/FOXC1/MMP24/CRTAP/NFKB2/COL4A5/ADAMTS6/NTN4/RIC1/SELENON/P4HA1/CCN1/TGFBR3/ERCC2/COL27A1/NOXO1/ITGB1/FLRT2/COLGALT1/LOX/ADAMTS20/ADAM10/TLL1/DNAJB6"
"GO:0043062","extracellular structure organization",284,0.46970906294079,1.94552068775429,4.65947807881063e-09,4.78994346501733e-07,3.00658953927465e-07,2193,"tags=31%, list=13%, signal=27%","POSTN/MFAP4/MMP14/NPNT/HAS2/FAP/ADAMTS18/COL14A1/COL8A1/LRP1/FBLN5/MMP2/COL12A1/ADAMTS14/LOXL1/AGT/TNFRSF11B/PXDN/GAS6/PTX3/COLGALT2/DDR2/EXT1/ANTXR1/EFEMP2/SLC2A10/LTBP4/OLFML2B/KAZALD1/CSGALNACT1/COL6A1/FKBP10/COL13A1/FOXF1/COL1A2/COL15A1/TGFBR1/ITGA2/COL2A1/LARGE1/MMP16/B4GALT1/THSD4/APP/TGFB1/OLFML2A/COL4A6/ZNF469/PRICKLE1/CST3/SULF2/HMCN1/ABL1/ADAMTS2/SPINK5/ITGB3/COL18A1/LAMB1/APBB2/RECK/RUNX1/PHLDB2/LOXL4/ADAMTS7/FOXC1/MMP24/CRTAP/NFKB2/COL4A5/ADAMTS6/NTN4/RIC1/SELENON/P4HA1/CCN1/TGFBR3/ERCC2/COL27A1/NOXO1/ITGB1/FLRT2/COLGALT1/LOX/ADAMTS20/ADAM10/TLL1/DNAJB6"
"GO:0045229","external encapsulating structure organization",285,0.469769694960967,1.94004494344701,4.39998725639859e-09,4.78994346501733e-07,3.00658953927465e-07,2193,"tags=31%, list=13%, signal=27%","POSTN/MFAP4/MMP14/NPNT/HAS2/FAP/ADAMTS18/COL14A1/COL8A1/LRP1/FBLN5/MMP2/COL12A1/ADAMTS14/LOXL1/AGT/TNFRSF11B/PXDN/GAS6/PTX3/COLGALT2/DDR2/EXT1/ANTXR1/EFEMP2/SLC2A10/LTBP4/OLFML2B/KAZALD1/CSGALNACT1/COL6A1/FKBP10/COL13A1/FOXF1/COL1A2/COL15A1/TGFBR1/ITGA2/COL2A1/LARGE1/MMP16/B4GALT1/THSD4/APP/TGFB1/OLFML2A/COL4A6/ZNF469/PRICKLE1/CST3/SULF2/HMCN1/ABL1/ADAMTS2/SPINK5/ITGB3/COL18A1/LAMB1/APBB2/RECK/RUNX1/PHLDB2/LOXL4/ADAMTS7/FOXC1/MMP24/CRTAP/NFKB2/COL4A5/ADAMTS6/NTN4/RIC1/SELENON/P4HA1/CCN1/TGFBR3/ERCC2/COL27A1/NOXO1/ITGB1/FLRT2/COLGALT1/LOX/ADAMTS20/ADAM10/TLL1/DNAJB6"
"GO:0141091","transforming growth factor beta receptor superfamily signaling pathway",306,0.453286195830848,1.88812935866562,4.63157701247045e-09,4.78994346501733e-07,3.00658953927465e-07,3050,"tags=34%, list=18%, signal=29%","NOG/IL17RD/LTBP1/NPNT/BMP4/GDF15/LTBP3/FBN2/FST/SPRY1/LTBP2/ITGB5/EXT1/GDF11/SLC2A10/LTBP4/PTK2/COL1A2/TGFB1I1/PDCD4/TGFBR1/MEGF8/SFRP1/GDF6/ZEB1/USP9Y/ZYX/HTRA1/SMURF2/SRC/TGFB1/HIVEP1/SPRED2/BMPR2/EGR1/PALS1/ABL1/ACVR1/FAM89B/SKIL/HTRA3/GDF5/BMPR1B/NEO1/NUMA1/ILK/SDCBP/SMAD1/INHBA/DLX1/BMPER/SPRED1/PML/AXIN1/FSTL1/RBPJ/ARID4A/THBS1/BMPR1A/SELENON/FKBP1A/PPARA/LATS1/CCN1/RGMA/TGFBR3/TNFAIP6/DKK3/TGFB3/ACVR2A/LOX/HDAC2/FERMT2/CREBBP/ZMIZ1/HPGD/FZD1/FBN1/SPRED3/VASN/SMAD7/CD109/APPL1/SCX/TGFB2/ZBTB7A/MAGI2/HOXA13/SMAD4/EP300/ZNF703/ZC3H3/FKBP8/ZNF8/NRROS/TWSG1/PPM1A/RBPMS2/MSX1/FLCN/PBLD/RUNX2/PTPRK/ATF2/ACVR1B"
"GO:2000147","positive regulation of cell motility",484,0.405820662561949,1.75819347420566,4.54953240543615e-09,4.78994346501733e-07,3.00658953927465e-07,1959,"tags=24%, list=11%, signal=22%","POSTN/ACTA2/FN1/SEMA5A/MMP14/BMP4/HAS2/ADGRA2/IGFBP5/F2R/MMP2/WNT5B/MAP4K4/GPNMB/AGT/PGF/CEMIP/JAM2/FGF18/FGFR1/GAS6/PLPP3/DDR2/SEMA6B/FZD4/ITGA6/PDGFB/HMOX1/BCL2/PTK2/SEMA3E/FOXF1/PODXL/AKAP12/MYADM/ARHGEF2/VEGFB/PDGFRB/C5AR1/TGFBR1/CAMK1D/ITGA2/RHOJ/VEGFA/AGO2/LGALS3/NSMF/PLCG1/LPAR1/DAAM2/PLAU/CTSH/SMURF2/APP/GRN/SRC/TGFB1/ARF6/BMPR2/RIN2/CCL2/EPHA4/SOD2/EGFR/INSR/ABL1/ACVR1/SMO/PDGFC/FAM89B/ITGB3/ROCK2/ITGA4/RARRES2/ATM/LAMB1/SWAP70/ANO6/CSF2/SSH1/ZNF268/MGAT5/SEMA3D/RRAS2/RREB1/RRAS/SDCBP/ARHGAP5/NRP1/PPP3CA/CDH13/IL1R1/SP1/VEGFC/CD151/SEMA4C/CFAP69/F3/MOSPD2/FBXO5/EPB41L4B/SCARB1/ZNF609/THBS1/FAT1/SEMA3A/RTN4/JAM3/PRKCE/CCN1/CAVIN1/TGFBR3/TNFAIP6/TWIST1/ITGB1"
"GO:0051310","metaphase chromosome alignment",99,-0.609135251806291,-2.1895011519152,6.23784303308346e-09,5.8312128831829e-07,3.66018175034929e-07,2069,"tags=39%, list=12%, signal=35%","ABRAXAS2/CDK1/RCC2/CHMP6/KNL1/CENPE/KPNB1/NDC80/NSL1/BECN1/RAB11A/GEM/CENPF/INCENP/CDC23/CDC42/SKA3/RACGAP1/TTK/RB1/PMF1/SKA2/NUDC/SPDL1/AURKB/FAM83D/NUF2/PSRC1/KNSTRN/ECT2/KIF14/BIRC5/CDCA8/KIF18A/KIF2C/SPAG5/BUB3/NEK2/CCNB1"
"GO:0030335","positive regulation of cell migration",467,0.408890918278009,1.76349428407697,6.52324398410539e-09,5.8312128831829e-07,3.66018175034929e-07,1959,"tags=24%, list=11%, signal=22%","POSTN/ACTA2/FN1/SEMA5A/MMP14/BMP4/HAS2/ADGRA2/IGFBP5/F2R/MMP2/WNT5B/MAP4K4/GPNMB/AGT/PGF/CEMIP/JAM2/FGF18/FGFR1/GAS6/PLPP3/DDR2/SEMA6B/FZD4/ITGA6/PDGFB/HMOX1/BCL2/PTK2/SEMA3E/FOXF1/PODXL/AKAP12/MYADM/ARHGEF2/VEGFB/PDGFRB/C5AR1/TGFBR1/CAMK1D/ITGA2/RHOJ/VEGFA/AGO2/LGALS3/NSMF/PLCG1/LPAR1/DAAM2/PLAU/CTSH/SMURF2/APP/GRN/SRC/TGFB1/ARF6/BMPR2/RIN2/CCL2/EPHA4/SOD2/EGFR/INSR/ABL1/ACVR1/SMO/PDGFC/FAM89B/ITGB3/ROCK2/ITGA4/RARRES2/ATM/LAMB1/SWAP70/ANO6/CSF2/SSH1/ZNF268/MGAT5/SEMA3D/RRAS2/RREB1/RRAS/SDCBP/ARHGAP5/NRP1/PPP3CA/CDH13/IL1R1/SP1/VEGFC/CD151/SEMA4C/F3/MOSPD2/FBXO5/EPB41L4B/SCARB1/ZNF609/THBS1/FAT1/SEMA3A/RTN4/JAM3/PRKCE/CCN1/TGFBR3/TNFAIP6/TWIST1/ITGB1"
