"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0070374","GO:0070374","positive regulation of ERK1 and ERK2 cascade","10/232","133/13892",0.075187969924812,4.50220378532538,5.28882499559651,7.80648576513536e-05,0.0036967749600735,0.00306540530026841,"CHI3L1/ACTA2/NOX4/DRD2/BMP4/TNFAIP8L3/C5AR1/NPNT/FGF18/GPNMB",10
"GO:0001525","GO:0001525","angiogenesis","20/232","458/13892",0.0436681222707424,2.61481704562566,4.57971856674118,8.65715869214081e-05,0.00373271256532771,0.00309520514657093,"CHI3L1/DCN/MMP14/BMP4/PGF/NOTCH3/C5AR1/FAP/FN1/EREG/ARHGAP24/SEMA5A/ESM1/SPINK5/FGF18/GPNMB/SEMA3E/EGR3/ADGRA2/COL15A1",20
"GO:0045669","GO:0045669","positive regulation of osteoblast differentiation","7/232","64/13892",0.109375,6.54929956896552,5.79874311717023,9.15225466923391e-05,0.00373271256532771,0.00309520514657093,"IFITM1/BMP4/WNT7B/TP63/NPNT/FBN2/CTHRC1",7
"GO:0051896","GO:0051896","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","13/232","222/13892",0.0585585585585586,3.50644610127369,4.90609550661693,9.22733430433668e-05,0.00373271256532771,0.00309520514657093,"ROR1/CHI3L1/AGT/NOX4/DRD2/DCN/GDF15/XDH/FN1/SERPINE2/RASD2/SEMA5A/SEMA3E",13
"GO:0007162","GO:0007162","negative regulation of cell adhesion","13/232","226/13892",0.0575221238938053,3.44438510833079,4.82823654671559,0.00011046231097208,0.00413982615438546,0.00343278808499359,"PTPRO/POSTN/MMP14/BMP4/SOCS1/ADAMTS18/SERPINE2/PDE5A/SEMA5A/GPNMB/SEMA3E/PLXNA4/IDO1",13
"GO:0035108","GO:0035108","limb morphogenesis","10/232","143/13892",0.0699300699300699,4.18736435977815,4.99286212408494,0.000142923743723028,0.00477302912266445,0.00395784675263548,"CACNA1C/COL2A1/BMP4/FMN1/NOG/OSR1/GDF5/LARGE1/TP63/FBN2",10
"GO:0050678","GO:0050678","regulation of epithelial cell proliferation","15/232","298/13892",0.0503355704697987,3.01405924554501,4.58028117419393,0.000147896019984061,0.00477302912266445,0.00395784675263548,"DRD2/BMP4/NUPR1/NOG/C5AR1/OSR1/XDH/LIMS2/GDF5/TP63/EREG/SEMA5A/PTPRK/EGR3/HAS2",15
"GO:0001763","GO:0001763","morphogenesis of a branching structure","11/232","173/13892",0.0635838150289017,3.80735499302372,4.84222042243437,0.000156109821829321,0.00477302912266445,0.00395784675263548,"AGT/COL13A1/DRD2/MMP14/BMP4/NOG/BCL2/TP63/NPNT/SPRY1/SEMA3E",11
"GO:0048167","GO:0048167","regulation of synaptic plasticity","11/232","173/13892",0.0635838150289017,3.80735499302372,4.84222042243437,0.000156109821829321,0.00477302912266445,0.00395784675263548,"EGR2/BEST1/SYT12/DRD2/SHISA9/NOG/PRKCG/SERPINE2/SNAP25/LARGE1/SORCS2",11
"GO:0048771","GO:0048771","tissue remodeling","10/232","145/13892",0.0689655172413793,4.12960760998811,4.9369112761908,0.000160254548220382,0.00480472272755292,0.00398412742848376,"AGT/NOX4/MMP14/SIGLEC15/ACP5/GDF5/LOC102724560/GPNMB/CTHRC1/TNFRSF11B",10
"GO:0007160","GO:0007160","cell-matrix adhesion","12/232","205/13892",0.0585365853658537,3.50513036164844,4.7091066456132,0.00017221377778184,0.00495284623378621,0.0041069530226857,"COL13A1/POSTN/MMP14/FBLN5/FMN1/BCL2/BCAM/FN1/SNED1/NPNT/PTPRK/SEMA3E",12
"GO:0050906","GO:0050906","detection of stimulus involved in sensory perception","7/232","71/13892",0.0985915492957746,5.90359397765906,5.39832891654841,0.000177488813569103,0.00495284623378621,0.0041069530226857,"KCNK2/BEST1/ANO1/PTPRQ/PIEZO2/SERPINE2/CHRNA9",7
"GO:0007411","GO:0007411","axon guidance","12/232","206/13892",0.058252427184466,3.48811516571811,4.68868675608915,0.00018021271924025,0.00495284623378621,0.0041069530226857,"IGSF9/LGR6/EGR2/PTPRO/NOG/NOTCH3/WNT7B/BOC/SEMA5A/ETV1/SEMA3E/PLXNA4",12
"GO:0060485","GO:0060485","mesenchyme development","14/232","279/13892",0.050179211469534,3.00469657644296,4.40817905278291,0.000253605449445447,0.00653430290836785,0.00541831379654006,"AGT/ACTA2/BMP4/NOG/BCL2/OSR1/ACTG2/FN1/IL17RD/SPRY1/SEMA5A/RANBP3L/SEMA3E/HAS2",14
"GO:0006959","GO:0006959","humoral immune response","9/232","126/13892",0.0714285714285714,4.27709359605911,4.81565796911302,0.000262005664911741,0.00659190349037982,0.00546607681465858,"CFH/C1S/C1R/BCL2/SLPI/SPON2/SPINK5/C4B/RARRES2",9
"GO:0060390","GO:0060390","regulation of SMAD protein signal transduction","6/232","54/13892",0.111111111111111,6.65325670498084,5.42430775371388,0.000268797101100718,0.00659190349037982,0.00546607681465858,"LRP1/BMP4/NOG/GDF15/GDF5/GDF6",6
"GO:0006935","GO:0006935","chemotaxis","15/232","319/13892",0.0470219435736677,2.81564155226462,4.2753623532685,0.000308803296270454,0.00707245327152748,0.00586455382829415,"LGR6/PTPRO/BMP4/PGF/C5AR1/WNT7B/SEMA5A/FGF18/GPNMB/SEMA3E/PLXNA4/RARRES2/EGR3/ADGRA2/LPAR1",15
"GO:0042063","GO:0042063","gliogenesis","14/232","293/13892",0.0477815699658703,2.86112745674944,4.19606143310718,0.000416421840966865,0.0088035848173636,0.00730002660480376,"ROR1/EGR2/SOX6/ANO1/LRP1/MMP14/RNF112/NOG/APCDD1/C5AR1/SERPINE2/DNER/LARGE1/LPAR1",14
"GO:0021536","GO:0021536","diencephalon development","6/232","61/13892",0.0983606557377049,5.88976823063878,4.98783180095221,0.000524431767259444,0.0102950950501288,0.00853680282794509,"KCNC1/DRD2/BMP4/NOG/SEMA5A/SEMA3E",6
"GO:0071560","GO:0071560","cellular response to transforming growth factor beta stimulus","12/232","236/13892",0.0508474576271186,3.04471069549971,4.12868276722282,0.000620049867461014,0.0118312953917879,0.0098106365669353,"ACTA2/SOX6/PDE3A/POSTN/GDF15/LTBP1/GDF5/IL17RD/NPNT/SPRY1/FBN2/PTPRK",12
"GO:2000027","GO:2000027","regulation of animal organ morphogenesis","6/232","63/13892",0.0952380952380952,5.70279146141215,4.87546458211008,0.000624210248080987,0.0118312953917879,0.0098106365669353,"AGT/BMP4/NOG/APCDD1/SPRY1/TNFRSF11B",6
"GO:0007269","GO:0007269","neurotransmitter secretion","8/232","115/13892",0.0695652173913043,4.16551724137931,4.44223646415485,0.000684247830596345,0.0123991722269601,0.0102815261069364,"BEST1/SYT12/MCTP2/TSPOAP1/PRKCG/SNAP25/CADPS/SNCAIP",8
"GO:0099643","GO:0099643","signal release from synapse","8/232","115/13892",0.0695652173913043,4.16551724137931,4.44223646415485,0.000684247830596345,0.0123991722269601,0.0102815261069364,"BEST1/SYT12/MCTP2/TSPOAP1/PRKCG/SNAP25/CADPS/SNCAIP",8
"GO:0014910","GO:0014910","regulation of smooth muscle cell migration","6/232","65/13892",0.0923076923076923,5.52732095490716,4.76781482079728,0.000738114513408494,0.0129183426394246,0.0107120277607561,"LRP1/POSTN/BMP4/BCL2/HAS2/LPAR1",6
"GO:0071559","GO:0071559","response to transforming growth factor beta","12/232","242/13892",0.0495867768595041,2.96922200056996,4.02736911180331,0.000773366861567031,0.0131472366466395,0.0109018291174777,"ACTA2/SOX6/PDE3A/POSTN/GDF15/LTBP1/GDF5/IL17RD/NPNT/SPRY1/FBN2/PTPRK",12
"GO:0002088","GO:0002088","lens development in camera-type eye","6/232","68/13892",0.0882352941176471,5.28346855983773,4.61443545687238,0.000938341878566556,0.0157890383444515,0.0130924393153379,"WNT5B/SLITRK6/BMP4/WNT7B/SPRY1/SHROOM2",6
"GO:0050920","GO:0050920","regulation of chemotaxis","9/232","153/13892",0.0588235294117647,3.52231237322515,4.08839098889704,0.00107580993469483,0.0179192988112301,0.0148588740581455,"PTPRO/PGF/C5AR1/SEMA5A/FGF18/PLXNA4/RARRES2/ADGRA2/LPAR1",9
"GO:0042475","GO:0042475","odontogenesis of dentin-containing tooth","6/232","70/13892",0.0857142857142857,5.13251231527094,4.51713562860396,0.00109341465958832,0.0180304077366114,0.0149510067663708,"BMP4/FAM20A/APCDD1/TP63/FST/TNFRSF11B",6
"GO:0010810","GO:0010810","regulation of cell-substrate adhesion","10/232","187/13892",0.053475935828877,3.20210215747741,3.95097374910956,0.00119505285426747,0.0193200211439907,0.0160203679844524,"PTPRO/POSTN/MMP14/FMN1/BCL2/LIMS2/FN1/NPNT/SEMA3E/HAS2",10
"GO:0006836","GO:0006836","neurotransmitter transport","9/232","156/13892",0.0576923076923077,3.45457559681698,4.01785230998682,0.00123314778220859,0.0197423368239026,0.0163705566590594,"BEST1/SYT12/DRD2/MCTP2/TSPOAP1/PRKCG/SNAP25/CADPS/SNCAIP",9
"GO:0014909","GO:0014909","smooth muscle cell migration","6/232","72/13892",0.0833333333333333,4.98994252873563,4.42348200898853,0.0012674264959413,0.0199046313505447,0.0165051330148145,"LRP1/POSTN/BMP4/BCL2/HAS2/LPAR1",6
"GO:0061138","GO:0061138","morphogenesis of a branching epithelium","9/232","157/13892",0.0573248407643312,3.43257193059521,3.99472220713448,0.00128954114604235,0.0200608806587154,0.0166346966108144,"AGT/MMP14/BMP4/NOG/BCL2/TP63/NPNT/SPRY1/SEMA3E",9
"GO:0008037","GO:0008037","cell recognition","7/232","99/13892",0.0707070707070707,4.23389063044235,4.20822503505817,0.00133996978823549,0.0206505624373862,0.01712366704297,"IGSF9/NCAM2/PTX3/SPON2/SEMA5A/PCDHB6/C4B",7
"GO:0010720","GO:0010720","positive regulation of cell development","15/232","370/13892",0.0405405405405405,2.42753960857409,3.6270535009571,0.00141401973030287,0.021298578733388,0.0176610090802534,"EGR2/RASSF10/DRD2/PDE3A/MMP14/BMP4/SOCS1/RNF112/BCL2/FN1/SERPINE2/PDE5A/SEMA5A/PLXNA4/EGR3",15
"GO:0009581","GO:0009581","detection of external stimulus","7/232","100/13892",0.07,4.19155172413793,4.17420391857979,0.00142076631938913,0.021298578733388,0.0176610090802534,"KCNK2/BEST1/ANO1/PTPRQ/PIEZO2/SERPINE2/CHRNA9",7
"GO:0009582","GO:0009582","detection of abiotic stimulus","7/232","101/13892",0.0693069306930693,4.15005121201775,4.1406242423285,0.00150531784310326,0.0219669833918343,0.0182152573655439,"KCNK2/BEST1/ANO1/PTPRQ/PIEZO2/SERPINE2/CHRNA9",7
"GO:0046660","GO:0046660","female sex differentiation","7/232","101/13892",0.0693069306930693,4.15005121201775,4.1406242423285,0.00150531784310326,0.0219669833918343,0.0182152573655439,"MMP14/NUPR1/BCL2/PTX3/TP63/EREG/FST",7
"GO:0051606","GO:0051606","detection of stimulus","9/232","161/13892",0.0559006211180124,3.34729064039409,3.90403875247705,0.00153629748350858,0.0222224083360145,0.018427058458704,"KCNK2/BEST1/ANO1/PTPRQ/PIEZO2/FAP/SERPINE2/CHRNA9/C4B",9
"GO:0007492","GO:0007492","endoderm development","6/232","75/13892",0.08,4.79034482758621,4.28931432728872,0.00156720512255366,0.0224723586703564,0.0186343199468851,"MMP14/BMP4/NOG/LAMA3/FN1/COL12A1",6
"GO:2001236","GO:2001236","regulation of extrinsic apoptotic signaling pathway","8/232","132/13892",0.0606060606060606,3.62904911180773,3.95513986577501,0.001673388575237,0.0233848962759814,0.019391005880757,"AGT/COL2A1/FAIM2/BMP4/BCL2/CSF2/DEPTOR/TNFSF15",8
"GO:0001706","GO:0001706","endoderm formation","5/232","52/13892",0.0961538461538462,5.75762599469496,4.47929147445032,0.00170689930012552,0.0236527474445964,0.0196131109320039,"MMP14/NOG/LAMA3/FN1/COL12A1",5
"GO:0016055","GO:0016055","Wnt signaling pathway","16/232","417/13892",0.0383693045563549,2.29752749524518,3.50594911517933,0.00174351256971929,0.023958768562226,0.0198668669128541,"ROR1/LGR6/DRD2/WNT5B/PTPRO/LRP1/NOG/APCDD1/TLE2/TRABD2A/WNT7B/CPZ/DKK2/SEMA5A/ADGRA2/CTHRC1",16
