"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa04512","ECM-receptor interaction",73,0.507258431354508,1.73999913337328,0.000579311176670516,0.0094620825522851,0.00741924840297328,2246,"tags=44%, list=13%, signal=38%","FN1/NPNT/ITGA7/ITGB5/THBS2/ITGA6/SDC4/COL6A3/COL6A1/SDC1/COL1A2/ITGA2/COL2A1/LAMA3/THBS3/COL6A2/LAMA5/COL4A6/HSPG2/ITGB3/ITGA4/LAMB1/AGRN/LAMA4/ITGA10/COL4A5/THBS1/ITGB1/FRAS1/FREM2/ITGA5/VWF"
"hsa03015","mRNA surveillance pathway",84,-0.486547593127149,-1.72611891082151,0.00100941654694541,0.0156193928843132,0.0122472146139083,2343,"tags=30%, list=14%, signal=26%","TARDBP/SSU72/EIF4A3/NXT2/SRRM1/PPP2R5D/PPP2R2D/MAGOH/PPP2R2C/PPP2R3A/PPP2R5A/SAP18/UPF3A/GLE1/SMG7/CSTF2/ALYREF/PPP2CA/CSTF3/UPF3B/PPP1CB/CASC3/RBM8A/PELO/PPP2R2B"
"hsa04933","AGE-RAGE signaling pathway in diabetic complications",93,0.467080640363938,1.65979069417659,0.00119704407005245,0.017596547829771,0.0137975079653414,2085,"tags=29%, list=12%, signal=26%","FN1/MMP2/AGT/BCL2/COL1A2/VEGFB/TGFBR1/VEGFA/PLCB1/PLCG1/PIM1/CCND1/TGFB1/MAPK12/EGR1/MAPK11/COL4A6/PLCB4/CCL2/NOX4/VEGFC/COL4A5/F3/CDK4/PRKCE/TGFB3/PIK3R2"
"hsa03010","Ribosome",129,-0.42340271510382,-1.60189286401549,0.00126812173634732,0.0177537043088625,0.0139207348501285,4099,"tags=40%, list=24%, signal=31%","RPL18/MRPL23/MRPS18C/RPL22L1/RPL23/RPL26L1/RPSA/FAU/MRPL28/RPLP1/MRPS14/RPL26/MRPL19/RPS2/MRPS2/RPL35A/MRPS9/RPS4X/RPS8/RPL12/MRPS12/MRPL1/RPL19/MRPL21/MRPS21/MRPL2/RPL35/MRPS5/RPL39/MRPL18/RPL27/MRPL35/MRPL4/RPL23A/RPS26/RPL5/MRPL3/RPL11/RPL10/MRPL27/MRPL36/MRPL9/RPL21/MRPL12/RPL38/MRPL22/MRPS11/MRPL10/MRPS15/MRPL20/MRPL24/MRPS7"
"hsa04610","Complement and coagulation cascades",50,0.538637027795632,1.71286029917445,0.00198469797782317,0.0220950117651985,0.0173247675495112,2301,"tags=30%, list=13%, signal=26%","SERPINE2/C1R/F2R/C1S/BDKRB2/C5AR1/PLAU/C5/CFI/TFPI/F3/CFH/VWF/PLAUR/C4B"
"hsa05414","Dilated cardiomyopathy",83,0.483319786420935,1.68948963711333,0.00181716438234129,0.0220950117651985,0.0173247675495112,2259,"tags=33%, list=13%, signal=28%","ITGA7/AGT/ITGB5/SNTB1/CACNA1C/ITGA6/TPM4/ITGA2/ADCY3/TGFB1/ADCY6/SLC8A1/ITGB3/ITGA4/ACTB/SNTB2/DMD/ITGA10/CACNB3/ADCY9/ADCY8/TGFB3/ITGB1/ITGA5/GNAS/TPM1/SGCB"
"hsa04146","Peroxisome",75,-0.47649865541027,-1.65785046119455,0.00202913373353864,0.0220950117651985,0.0173247675495112,2792,"tags=35%, list=16%, signal=29%","PEX11B/GSTK1/NOS2/ECH1/PEX11G/IDH1/PMVK/ACAA1/EHHADH/HMGCL/SCP2/HSD17B4/PEX16/PEX14/SOD1/PEX10/AGPS/ACSL4/ACOX1/GNPAT/ABCD1/ABCD3/PEX19/PIPOX/CAT/PRDX1"
"hsa04350","TGF-beta signaling pathway",97,0.448452906622128,1.59984510754421,0.00192881821367772,0.0220950117651985,0.0173247675495112,2599,"tags=36%, list=15%, signal=31%","NOG/LTBP1/BMP4/FST/MYC/DCN/INHBE/TGFBR1/GDF6/THSD4/SMURF2/TGFB1/BMPR2/ACVR1/SKIL/GDF5/BMPR1B/NEO1/EMP3/SMAD1/INHBA/SP1/TGIF1/THBS1/BMPR1A/RGMA/TGFB3/ACVR2A/HDAC2/CREBBP/FBN1/SMAD7/TGFB2/SMAD4/EP300"
"hsa04142","Lysosome",125,0.417512434266109,1.55402440253676,0.00193679953111899,0.0220950117651985,0.0173247675495112,2331,"tags=30%, list=13%, signal=26%","TPP1/CTSD/CTSA/NPC2/IDUA/ACP5/SUMF1/CTSB/CD63/GAA/GALNS/SGSH/CTSH/PSAP/MAN2B1/CTSF/ABCA2/GUSB/ARSA/SMPD1/MANBA/GNPTG/SLC17A5/NPC1/IGF2R/GLB1/HEXA/PLA2G15/GNS/LAPTM4B/LAPTM4A/ATP6V0A2/HGSNAT/CLTA/NAGLU/AGA/SCARB2"
"hsa05225","Hepatocellular carcinoma",149,0.407687406986974,1.54957403350835,0.00178909601626721,0.0220950117651985,0.0173247675495112,2594,"tags=30%, list=15%, signal=26%","WNT7B/WNT5B/FZD4/HMOX1/FZD8/MYC/SHC2/LRP5/TGFBR1/FZD6/PLCG1/E2F1/CCND1/CDK6/WNT9A/TGFB1/BCL2L1/EGFR/TCF7/FZD7/ACTB/SMARCD3/SHC3/FZD2/SMARCC1/SOS1/E2F3/SOS2/LRP6/AXIN1/PTEN/GSK3B/CDK4/FZD5/TGFB3/BRAF/SHC4/PIK3R2/TXNRD3/FZD1/SMARCA4/TGFB2/PBRM1/MET/SMAD4"
"hsa05206","MicroRNAs in cancer",164,0.399024196851025,1.52676728709563,0.00220904663655088,0.0223951624533089,0.017560116639007,2599,"tags=32%, list=15%, signal=27%","TIMP3/SOX4/PDGFB/BCL2L11/DDIT4/HMOX1/BCL2/HMGA2/MYC/PDGFRB/PDCD4/VEGFA/SOCS1/NOTCH3/PLCG1/ZEB1/PIM1/E2F1/MMP16/CCND1/CCNE2/CDK6/PLAU/BMPR2/EGFR/ABL1/ITGB3/ATM/RECK/EFNA5/CDC25A/SOS1/E2F3/SOS2/EFNA2/PTEN/BMF/THBS1/PRKCE/SHC4/PIK3R2/ITGA5/HDAC2/CREBBP/TPM1/BCL2L2/IRS2/EZH2/FSCN1/TGFB2/MET/EP300"
"hsa04530","Tight junction",150,-0.39490418345947,-1.51164788844657,0.00215791421187787,0.0223951624533089,0.017560116639007,2477,"tags=24%, list=14%, signal=21%","JUN/GATA4/WHAMM/RAB8A/LLGL1/TUBA3C/MAPK9/ARPC3/PRKACB/PPP2R2D/RAP1A/PPP2R2C/MYH14/CD1D/CACNA1D/HSPA4/PATJ/LLGL2/CDC42/PPP2CA/EZR/PRKCZ/CLDN4/TUBA1B/MSN/AFDN/SYNPO/F11R/PRKAB2/TUBA1C/RDX/TUBA4A/AMOT/POPDC1/PPP2R2B/NHERF1"
"hsa04150","mTOR signaling pathway",139,0.417571887012569,1.57576924867691,0.00233451852439866,0.0228782815391069,0.0179389318190634,2505,"tags=27%, list=14%, signal=24%","DEPTOR/WNT7B/WNT5B/FZD4/SLC7A5/DDIT4/FZD8/LRP5/FZD6/WNT9A/INSR/FZD7/LPIN2/FNIP2/RPS6KA2/EIF4EBP1/NPRL3/EIF4B/PRR5L/FZD2/SOS1/SOS2/LRP6/PTEN/GSK3B/FNIP1/SESN2/FZD5/RRAGD/TTI1/BRAF/PIK3R2/SLC3A2/TELO2/MIOS/FZD1/LAMTOR1/SKP2"
"hsa04141","Protein processing in endoplasmic reticulum",157,-0.388750683061303,-1.50313822992671,0.00243827490326082,0.0231242845664091,0.0181318235590533,2871,"tags=32%, list=17%, signal=27%","MAN1B1/SKP1/SAR1B/CUL1/MBTPS2/RAD23A/ATF6/ERO1B/PDIA3/DERL2/SSR2/SEC61B/UFD1/MAN1A2/HSP90B1/HSP90AB1/CALR/DNAJB2/UBE2D2/HSPA8/MAPK9/UBQLN4/RAD23B/LMAN2/DDOST/SIL1/DNAJC3/KRTCAP2/BCAP31/HYOU1/CAPN2/SSR4/VCP/PLAA/UBE4B/UBE2G1/CANX/DNAJB11/P4HB/HSPA6/NSFL1C/HSPA4L/UBQLN2/UBE2J2/PDIA4/DNAJB1/UBQLN1/HSPA5/NPLOC4/HSP90AA1/HSPH1"
"hsa05169","Epstein-Barr virus infection",155,-0.391112822933914,-1.5042247018557,0.00268878360380884,0.0247031993599937,0.0193698555669124,2763,"tags=30%, list=16%, signal=25%","JAK1/CASP9/GADD45G/OAS1/CD58/MAP2K3/JUN/PDIA3/TBK1/PSMD7/ADRM1/CALR/MAPK9/PIK3CD/MDM2/IKBKE/DDB2/TAB2/STAT3/PSMD8/CDKN1A/TRAF6/VIM/PSMD13/IKBKG/CCNA2/PSMC6/HDAC1/RB1/PSMD6/PSMC2/PSMD14/PSMC4/CCNA1/PSMC1/MAP2K4/PSMD1/IRAK1/PSMD4/PSMD12/PSMD2/PSMC5/PSMC3/PSMD11/CD44/PSMD3"
"hsa01200","Carbon metabolism",101,-0.434948163779251,-1.59931906780374,0.00293313952260568,0.0261316066559415,0.0204898741770541,2321,"tags=35%, list=13%, signal=30%","PKM/MDH1/DLAT/IDH1/DLD/ACSS1/TPI1/PFKP/PDHB/GOT1/PRPS2/SDHA/SUCLA2/SDHC/GOT2/G6PD/TALDO1/ACOX1/ECHS1/SDSL/FH/TKT/GAPDH/ESD/PGD/PGK1/IDH3G/SHMT1/SDHB/HK1/PDHA1/PRPS1/IDH3A/ENO1/CAT"
"hsa04550","Signaling pathways regulating pluripotency of stem cells",125,0.407094882053908,1.51524919724038,0.0032400361950798,0.0280167835692195,0.0219680472669497,2194,"tags=29%, list=13%, signal=25%","BMP4/WNT7B/WNT5B/FGFR1/FZD4/FZD8/MYC/INHBE/FZD6/PCGF5/WNT9A/MAPK12/BMPR2/MAPK11/TCF7/ACVR1/FZD7/OTX1/MEIS1/SKIL/BMPR1B/TCF3/LIF/SMAD1/INHBA/FZD2/AXIN1/GSK3B/BMPR1A/REST/RIF1/FZD5/ACVR2A/PIK3R2/KAT6A/SMARCAD1"
"hsa05415","Diabetic cardiomyopathy",186,-0.367403590493815,-1.45329813763868,0.00381967155904159,0.0320852410959494,0.0251581374866198,3515,"tags=37%, list=20%, signal=30%","PDK2/NDUFA9/MAPK13/NDUFB5/NDUFB10/NDUFS5/ATP5F1D/UQCRFS1/UQCR10/ATP5F1C/UQCRHL/NDUFA13/NDUFC1/ATP5F1A/PTPA/NDUFB2/NDUFA11/GSR/PPP1CA/COX6A1/UQCRQ/NDUFV2/VDAC1/COX8A/PRKCA/NCF2/PDHB/MAPK9/PIK3CD/ATP5MC3/MPC1/NDUFS8/NDUFS4/SLC25A4/SDHA/ATP5F1B/NDUFA2/NDUFA8/SDHC/UQCRH/UQCRC2/COX5A/MTOR/GYS1/NDUFB11/CPT2/G6PD/MMP9/VDAC3/MPC2/ATP5PD/GFPT2/PARP1/GAPDH/NDUFS6/NDUFS3/UQCRC1/COL1A1/SDHB/PDHA1/PRKCZ/ATP5MC1/NDUFS2/PPP1CB/PRKCD/SLC2A1/SLC25A5/ATP5PB/RAC2"
"hsa00830","Retinol metabolism",30,0.612096072627783,1.76778567986796,0.00457364268500199,0.0373514152608496,0.0292873610530829,1053,"tags=20%, list=6%, signal=19%","ALDH1A3/RDH10/DHRS3/CYP27C1/DGAT1/BCO1"
"hsa04974","Protein digestion and absorption",67,0.472999934059267,1.58638471917406,0.00543331191931474,0.0428696921218374,0.0336142591288306,938,"tags=25%, list=5%, signal=24%","COL14A1/COL8A1/COL12A1/MME/KCNN4/COL6A3/COL6A1/COL13A1/COL1A2/COL15A1/COL2A1/SLC38A2/SLC1A5/COL6A2/COL4A6/SLC8A1/COL18A1"
"hsa04390","Hippo signaling pathway",142,0.389464842294951,1.47858488945458,0.00554098061438715,0.0428696921218374,0.0336142591288306,1978,"tags=29%, list=11%, signal=26%","BMP4/WNT7B/WNT5B/FZD4/WWTR1/FZD8/MYC/TGFBR1/FZD6/GDF6/TEAD2/YAP1/CCND1/WTIP/RASSF6/WNT9A/TGFB1/BMPR2/PALS1/TCF7/FZD7/AJUBA/GDF5/BMPR1B/ACTB/MOB1B/CCN2/GLI2/BBC3/SMAD1/FZD2/LIMD1/BIRC3/AXIN1/GSK3B/BMPR1A/TEAD1/LATS1/FZD5/TGFB3/DLG4"
"hsa04114","Oocyte meiosis",114,-0.407863383795705,-1.52692015536947,0.00571171443452583,0.0430575395833486,0.0337615509085332,2865,"tags=27%, list=17%, signal=23%","SKP1/PPP1CA/YWHAG/CUL1/ADCY5/CALM3/YWHAQ/CDK1/PPP2R5D/MAP2K1/PRKACB/YWHAE/PPP2R5A/IGF1R/ANAPC11/ADCY7/CDC16/CDC23/PPP2CA/RPS6KA1/BUB1/CDC27/PPP1CB/CDC25C/ADCY1/CCNB2/AURKA/PLK1/PTTG1/CCNB1/CDC20"
"hsa05410","Hypertrophic cardiomyopathy",80,0.452793411219322,1.5702835593993,0.0066753764798522,0.0490640171269136,0.0384712486602008,2259,"tags=29%, list=13%, signal=25%","ITGA7/AGT/ITGB5/SNTB1/CACNA1C/ITGA6/TPM4/ITGA2/TGFB1/SLC8A1/ITGB3/ITGA4/ACTB/SNTB2/DMD/ITGA10/CACNB3/ACE/TGFB3/ITGB1/ITGA5/TPM1/SGCB"
