"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005882","GO:0005882","intermediate filament","8/339","74/14552",0.108108108108108,4.64067607430439,4.84894217288876,0.000315826834206534,0.00657494045757239,0.00583297406716373,"KRT32/KRT13/KRT15/KRT19/KRT16/KRT17/GFAP/NEFL",8
"GO:0030427","GO:0030427","site of polarized growth","12/339","159/14552",0.0754716981132075,3.23971725942005,4.38550375924012,0.000350178982511567,0.00668258224959573,0.00592846873901162,"KIF21B/LRRK2/HAP1/NGFR/MYH14/ERC2/GAP43/BASP1/CNR1/COBL/NEFL/CCDC120",12
"GO:0043204","GO:0043204","perikaryon","10/339","119/14552",0.0840336134453782,3.60724820901812,4.41043010714587,0.000463741883103214,0.00816899163312584,0.00724714035942674,"RGS8/LRRK2/MYO1D/NGFR/PDE9A/GAP43/CTNND2/GRIK2/ASTN2/DRP2",10
"GO:0099572","GO:0099572","postsynaptic specialization","19/339","350/14552",0.0542857142857143,2.33028234302571,3.89050955387262,0.000574672311175718,0.008978248201367,0.00796507424897187,"PRKCZ/PLPPR4/KCND3/GRIA4/ANKS1B/PAK6/SH3GL3/NGFR/DLGAP1/SYNDIG1/GAP43/CTNND2/LRRTM2/GRIK2/ADCY1/NTRK2/ZDHHC15/DRP2/GRIA3",19
"GO:0014069","GO:0014069","postsynaptic density","18/339","323/14552",0.0557275541795666,2.3921751280857,3.90761109036227,0.00058809486035155,0.008978248201367,0.00796507424897187,"PRKCZ/PLPPR4/GRIA4/ANKS1B/PAK6/SH3GL3/NGFR/DLGAP1/SYNDIG1/GAP43/CTNND2/LRRTM2/GRIK2/ADCY1/NTRK2/ZDHHC15/DRP2/GRIA3",18
"GO:0045211","GO:0045211","postsynaptic membrane","15/339","249/14552",0.0602409638554217,2.58591889682624,3.89825701957056,0.00075739873761087,0.0108402694320556,0.00961697081308538,"PLPPR4/KCND3/GRIA4/CNTN1/PCDH17/SYNDIG1/NSG1/PCDH10/LRRTM2/DRD1/GRIK2/ADCY1/ZC4H2/GRIA3/GABRA3",15
"GO:0032279","GO:0032279","asymmetric synapse","18/339","337/14552",0.0534124629080119,2.29279693285365,3.70830308921309,0.000960112800340976,0.0124821937318941,0.0110736078614367,"PRKCZ/PLPPR4/GRIA4/ANKS1B/PAK6/SH3GL3/NGFR/DLGAP1/SYNDIG1/GAP43/CTNND2/LRRTM2/GRIK2/ADCY1/NTRK2/ZDHHC15/DRP2/GRIA3",18
"GO:0098984","GO:0098984","neuron to neuron synapse","19/339","366/14552",0.0519125683060109,2.22841207666393,3.675852140571,0.0009811331317646,0.0124821937318941,0.0110736078614367,"PRKCZ/PLPPR4/GRIA4/ANKS1B/PAK6/SH3GL3/NGFR/DLGAP1/SYNDIG1/GAP43/CTNND2/LRRTM2/GRIK2/ADCY1/CALB1/NTRK2/ZDHHC15/DRP2/GRIA3",19
"GO:0045111","GO:0045111","intermediate filament cytoskeleton","8/339","105/14552",0.0761904761904762,3.27057170950976,3.60615530989419,0.00313925206517418,0.037836248574994,0.0335665179267931,"KRT32/KRT13/KRT15/KRT19/KRT16/KRT17/GFAP/NEFL",8
"GO:0005604","GO:0005604","basement membrane","7/339","84/14552",0.0833333333333333,3.5771878072763,3.65834662799048,0.00341605559000794,0.039113836505591,0.0346999330985017,"VWA1/LAMC2/COL17A1/VWA2/FBLN1/THBS4/LAMC3",7
"GO:0043197","GO:0043197","dendritic spine","10/339","156/14552",0.0641025641025641,2.75168292867408,3.39703693713873,0.00359413465118325,0.0391931826248078,0.0347703251969106,"KCND3/GRIA4/ANKS1B/HAP1/NGFR/SYNDIG1/DRD1/CALB1/NTRK2/GRIA3",10
"GO:0044309","GO:0044309","neuron spine","10/339","158/14552",0.0632911392405063,2.71685149919719,3.35099606449458,0.00393506800376007,0.0409604805845934,0.0363381877859183,"KCND3/GRIA4/ANKS1B/HAP1/NGFR/SYNDIG1/DRD1/CALB1/NTRK2/GRIA3",10
"GO:0042734","GO:0042734","presynaptic membrane","9/339","141/14552",0.0638297872340425,2.73997363961589,3.2063325026816,0.00577533036837435,0.0575022023633794,0.0510132156108124,"SLC1A2/NRXN2/PDE2A/CNTN1/PCDH17/ERC2/DRD1/CNR1/GRIK2",9
"GO:0034702","GO:0034702","monoatomic ion channel complex","13/339","261/14552",0.0498084291187739,2.13808926411917,2.86529051442457,0.00833863390512861,0.0795644651781022,0.0705858045477992,"KCND3/KCNJ10/GRIA4/SCN4B/BEST3/KCNK13/TMEM37/CACNA1D/KCNK5/GRIK2/GRIA3/GABRA3/CLIC2",13
"GO:0099634","GO:0099634","postsynaptic specialization membrane","8/339","126/14552",0.0634920634920635,2.72547642459147,3.00417155661639,0.00931469230475881,0.0853225815115907,0.0756941311502505,"PLPPR4/KCND3/GRIA4/SYNDIG1/LRRTM2/GRIK2/ADCY1/GRIA3",8
"GO:0098839","GO:0098839","postsynaptic density membrane","7/339","104/14552",0.0673076923076923,2.88926707510778,2.98613577572776,0.0108241979615236,0.0953362051226502,0.0845777411568444,"PLPPR4/GRIA4/SYNDIG1/LRRTM2/GRIK2/ADCY1/GRIA3",7
"GO:0005581","GO:0005581","collagen trimer","5/339","59/14552",0.0847457627118644,3.63781810909455,3.13541546854277,0.0119352668130802,0.0991916301367299,0.0879980906292294,"COL17A1/COLEC12/EMILIN2/COL5A3/COL9A3",5
"GO:0098862","GO:0098862","cluster of actin-based cell projections","8/339","132/14552",0.0606060606060606,2.60159113256458,2.85469281829705,0.0121282342525259,0.0991916301367299,0.0879980906292294,"PCDH15/SLC15A1/LCTL/MYO1D/MYH14/RIPOR2/AQP1/CALB1",8
"GO:0043235","GO:0043235","receptor complex","13/339","302/14552",0.043046357615894,1.84781886733478,2.29933636465307,0.0250367246302203,0.197703791045533,0.175393388516607,"TIE1/GRIA4/TRPV3/EBI3/PDGFRA/CSF1R/DRD1/GRIK2/ROS1/NTRK2/ROR2/GRIA3/GABRA3",13
"GO:0044306","GO:0044306","neuron projection terminus","6/339","100/14552",0.06,2.57557522123894,2.44162271770053,0.029358530593983,0.224103450200737,0.198813908934692,"SNCG/SLC1A2/LRRK2/GRIK2/CALB1/NTRK2",6
"GO:0098858","GO:0098858","actin-based cell projection","9/339","195/14552",0.0461538461538462,1.98121170864534,2.13035298411993,0.0392411709392535,0.289878327260937,0.257166247581525,"SYTL1/PCDH15/LRRK2/MYO1D/GAP43/EPHB1/PDGFRA/RIPOR2/CALB1",9
"GO:0030018","GO:0030018","Z disc","6/339","109/14552",0.055045871559633,2.3629130470082,2.20574896335443,0.0420574344085033,0.294390762927844,0.261169465617439,"KCNN3/CASQ1/KRT19/PARVB/CACNA1D/FLNC",6
"GO:0005903","GO:0005903","brush border","5/339","82/14552",0.0609756097560976,2.617454493129,2.26833985140795,0.0424231230420037,0.294390762927844,0.261169465617439,"SLC15A1/LCTL/MYO1D/MYH14/AQP1",5
"GO:0098685","GO:0098685","Schaffer collateral - CA1 synapse","5/339","83/14552",0.0602409638554217,2.58591889682624,2.23771180626366,0.0443183728356961,0.298497275863953,0.264812568337131,"PRKCZ/PLPPR4/LRRTM2/ADCY1/NEFL",5
"GO:0043679","GO:0043679","axon terminus","5/339","84/14552",0.0595238095238095,2.5551341480545,2.20753014217488,0.0462636198406057,0.302696255528534,0.268537703134944,"SNCG/LRRK2/GRIK2/CALB1/NTRK2",5
"GO:0030017","GO:0030017","sarcomere","8/339","173/14552",0.046242774566474,1.98502907224581,2.01284878429472,0.049763624759391,0.313278230472342,0.277925527378359,"MYOM3/KCNN3/CASQ1/KRT19/PARVB/CACNA1D/FLNC/TMOD1",8
"GO:0099568","GO:0099568","cytoplasmic region","11/339","270/14552",0.0407407407407407,1.74884737244619,1.91815663957659,0.0519297195295757,0.313278230472342,0.277925527378359,"PRKCZ/DNAI3/SPAG17/LRRK2/DNAH9/HAP1/ERC2/NME5/CFAP206/GRIK2/NEFL",11
"GO:0016324","GO:0016324","apical plasma membrane","12/339","303/14552",0.0396039603960396,1.7000496509828,1.901784729474,0.0519850338775065,0.313278230472342,0.277925527378359,"PRKCZ/AJAP1/SLC26A9/CD34/SLC15A1/HPN/MAL/SLC52A3/RIPOR2/AQP1/ABCB4/NHS",12
"GO:0031674","GO:0031674","I band","6/339","119/14552",0.0504201680672269,2.16434892541087,1.96961667788008,0.0596990409615274,0.350540522568969,0.310982858450062,"KCNN3/CASQ1/KRT19/PARVB/CACNA1D/FLNC",6
"GO:0005911","GO:0005911","cell-cell junction","16/339","451/14552",0.0354767184035477,1.52288261418415,1.74209128393618,0.0632440484814307,0.362072177556191,0.321213193603056,"PRKCZ/AJAP1/NFASC/COL17A1/PKP3/SCN4B/KIRREL3/STXBP6/NGFR/HPN/CCDC85A/CTNND2/FAT2/ABCB4/NHS/WNK3",16
"GO:0031253","GO:0031253","cell projection membrane","11/339","287/14552",0.0383275261324042,1.6452571099668,1.70506622009417,0.0733228514784753,0.40085532310153,0.355619753429534,"SYTL1/SLC1A2/MYO1D/PDE6G/ARHGEF4/PDE9A/GAP43/DRD1/RIPOR2/AQP1/GABRA3",11
"GO:0032588","GO:0032588","trans-Golgi network membrane","5/339","96/14552",0.0520833333333333,2.23574237954769,1.87604339189188,0.0735193169007172,0.40085532310153,0.355619753429534,"HTR7/LGR5/AP1M2/CABP7/NSG1",5
"GO:0030016","GO:0030016","myofibril","8/339","192/14552",0.0416666666666667,1.78859390363815,1.69875286111934,0.080586101079645,0.42392223971534,0.376083623374216,"MYOM3/KCNN3/CASQ1/KRT19/PARVB/CACNA1D/FLNC/TMOD1",8
"GO:0030863","GO:0030863","cortical cytoskeleton","5/339","99/14552",0.0505050505050505,2.16799261047049,1.80086883539621,0.0814523080675763,0.42392223971534,0.376083623374216,"NOS2/KRT19/COBL/CALB1/TMOD1",5
"GO:0005788","GO:0005788","endoplasmic reticulum lumen","10/339","260/14552",0.0384615384615385,1.65100975720445,1.63580322245984,0.0835683233405513,0.425269912110805,0.377279214145647,"VWA1/CASQ1/COL17A1/EBI3/COL5A3/COL9A3/AFP/ERAP2/CHRDL1/GPC3",10
"GO:1990351","GO:1990351","transporter complex","14/339","400/14552",0.035,1.50241887905605,1.57358579824084,0.0855924192086341,0.426101391277766,0.378016862866508,"KCND3/KCNJ10/GRIA4/SCN4B/BEST3/ATP8A2/KCNK13/TMEM37/CACNA1D/KCNK5/GRIK2/GRIA3/GABRA3/CLIC2",14
"GO:0043292","GO:0043292","contractile muscle fiber","8/339","200/14552",0.04,1.71705014749263,1.576927423764,0.0963389607705066,0.469396213115873,0.416425967048327,"MYOM3/KCNN3/CASQ1/KRT19/PARVB/CACNA1D/FLNC/TMOD1",8
"GO:1902495","GO:1902495","transmembrane transporter complex","13/339","374/14552",0.0347593582887701,1.49208903191204,1.48893380992474,0.0989657124007814,0.472148919578728,0.418868037134886,"KCND3/KCNJ10/GRIA4/SCN4B/BEST3/KCNK13/TMEM37/CACNA1D/KCNK5/GRIK2/GRIA3/GABRA3/CLIC2",13
"GO:0005902","GO:0005902","microvillus","4/339","78/14552",0.0512820512820513,2.20134634293926,1.64295110685899,0.108658099609667,0.480845269360474,0.426583024530322,"SYTL1/LRRK2/MYO1D/PDGFRA",4
"GO:0005802","GO:0005802","trans-Golgi network","9/339","240/14552",0.0375,1.60973451327434,1.47095581324399,0.109228560178088,0.480845269360474,0.426583024530322,"ELAPOR1/HTR7/CHST1/LRRK2/LGR5/AP1M2/CABP7/NSG1/PCSK1N",9
"GO:0032838","GO:0032838","plasma membrane bounded cell projection cytoplasm","9/339","240/14552",0.0375,1.60973451327434,1.47095581324399,0.109228560178088,0.480845269360474,0.426583024530322,"DNAI3/SPAG17/LRRK2/DNAH9/HAP1/NME5/CFAP206/GRIK2/NEFL",9
"GO:0032420","GO:0032420","stereocilium","3/339","50/14552",0.06,2.57557522123894,1.72350911804522,0.110548094011338,0.480845269360474,0.426583024530322,"PCDH15/RIPOR2/CALB1",3
"GO:0009897","GO:0009897","external side of plasma membrane","9/339","241/14552",0.037344398340249,1.6030551169537,1.45792078877684,0.111287333083428,0.480845269360474,0.426583024530322,"CD1D/CD34/SERPINA5/ANPEP/EBI3/ACKR3/ADA/PDGFRA/RAET1L",9
"GO:0043202","GO:0043202","lysosomal lumen","4/339","81/14552",0.0493827160493827,2.11981499690448,1.56078437439294,0.120293258904723,0.488758538290422,0.433603299885321,"GALC/NSG1/CTSV/GPC3",4
"GO:0045171","GO:0045171","intercellular bridge","4/339","82/14552",0.048780487804878,2.0939635945032,1.53418920157724,0.124286599205375,0.488758538290422,0.433603299885321,"GSTM3/CD34/KLK6/FLNC",4
"GO:0045177","GO:0045177","apical part of cell","12/339","355/14552",0.0338028169014084,1.45102829365574,1.32868815525433,0.127131368569658,0.488758538290422,0.433603299885321,"PRKCZ/AJAP1/SLC26A9/CD34/SLC15A1/HPN/MAL/SLC52A3/RIPOR2/AQP1/ABCB4/NHS",12
"GO:0005912","GO:0005912","adherens junction","7/339","180/14552",0.0388888888888889,1.66935431006227,1.39552333845313,0.128026163307547,0.488758538290422,0.433603299885321,"AJAP1/PKP3/STXBP6/CCDC85A/CTNND2/FAT2/WNK3",7
"GO:0016528","GO:0016528","sarcoplasm","4/339","83/14552",0.0481927710843374,2.06873511746099,1.50797193658325,0.128335623325359,0.488758538290422,0.433603299885321,"CASQ1/THBS4/SGCD/FLNC",4
"GO:0098562","GO:0098562","cytoplasmic side of membrane","7/339","181/14552",0.0386740331491713,1.66013135807298,1.38016035323491,0.130697795357769,0.488758538290422,0.433603299885321,"AJAP1/RGS8/LRRK2/MCF2L/STAC2/GFAP/MTSS1",7
"GO:0031252","GO:0031252","cell leading edge","13/339","394/14552",0.032994923857868,1.41634847191651,1.29392029089992,0.132020003492237,0.488758538290422,0.433603299885321,"PRKCZ/SLC1A2/MYO1D/ARHGEF4/PDE9A/S100B/RAC2/PARVB/RIPOR2/COBL/MTSS1/NHS/GABRA3",13
"GO:0000791","GO:0000791","euchromatin","3/339","55/14552",0.0545454545454545,2.34143201930813,1.53926833449808,0.136318432244036,0.488758538290422,0.433603299885321,"PADI2/ID2/CECR2",3
"GO:0032421","GO:0032421","stereocilium bundle","3/339","55/14552",0.0545454545454545,2.34143201930813,1.53926833449808,0.136318432244036,0.488758538290422,0.433603299885321,"PCDH15/RIPOR2/CALB1",3
"GO:0044304","GO:0044304","main axon","3/339","55/14552",0.0545454545454545,2.34143201930813,1.53926833449808,0.136318432244036,0.488758538290422,0.433603299885321,"NFASC/SLC1A2/MYO1D",3
"GO:0120111","GO:0120111","neuron projection cytoplasm","4/339","85/14552",0.0470588235294118,2.02005899705015,1.45662883979772,0.136596272709987,0.488758538290422,0.433603299885321,"LRRK2/HAP1/GRIK2/NEFL",4
"GO:0005938","GO:0005938","cell cortex","10/339","289/14552",0.0346020761245675,1.48533749783099,1.28703607015621,0.138791228129768,0.48897217294949,0.433792826381299,"PRKCZ/LAMC2/NOS2/MYO1D/KRT19/ERC2/COBL/CALB1/TMOD1/ASTN2",10
"GO:0031256","GO:0031256","leading edge membrane","6/339","155/14552",0.0387096774193548,1.66166143305738,1.27899562647133,0.154047550798475,0.534498320194708,0.474181456205832,"SLC1A2/MYO1D/ARHGEF4/PDE9A/RIPOR2/GABRA3",6
"GO:0060076","GO:0060076","excitatory synapse","3/339","59/14552",0.0508474576271186,2.18269086545673,1.40579337948747,0.158258725883384,0.540914152646194,0.479873277226915,"SYNDIG1/LRRTM2/GRIA3",3
"GO:0045121","GO:0045121","membrane raft","8/339","231/14552",0.0346320346320346,1.48662350432262,1.1513723371802,0.172236752419407,0.580032592706531,0.514577294379961,"SLC1A2/LRRK2/MAL/EPHB1/CNR1/ADCY1/ABCB4/GPM6B",8
"GO:0098857","GO:0098857","membrane microdomain","8/339","233/14552",0.0343347639484979,1.47386278754732,1.12610169532654,0.177878191813542,0.590349361236247,0.523729840122251,"SLC1A2/LRRK2/MAL/EPHB1/CNR1/ADCY1/ABCB4/GPM6B",8
"GO:0016529","GO:0016529","sarcoplasmic reticulum","3/339","65/14552",0.0461538461538462,1.98121170864534,1.2244288718212,0.192974913646369,0.624760827752147,0.554258054498572,"CASQ1/THBS4/SGCD",3
"GO:0015629","GO:0015629","actin cytoskeleton","14/339","463/14552",0.0302375809935205,1.29798607261862,1.00635166327091,0.193703138735382,0.624760827752147,0.554258054498572,"PRKCZ/RHOU/MYO1D/KRT19/HAP1/MYH14/RAC2/PARVB/CNR1/COBL/ARHGEF5/CALB1/MTSS1/TMOD1",14
"GO:0009925","GO:0009925","basal plasma membrane","8/339","240/14552",0.0333333333333333,1.43087512291052,1.03946595285199,0.198247163867615,0.630536118412276,0.559381617345756,"AJAP1/CD1D/KCNJ10/CD34/SLC43A2/MYO1D/AQP1/HEPH",8
"GO:0001669","GO:0001669","acrosomal vesicle","4/339","102/14552",0.0392156862745098,1.68338249754179,1.06962958210453,0.214285326695173,0.661875588438397,0.587184502728617,"SPAG17/NCF2/SERPINA5/SH3GL3",4
"GO:0009898","GO:0009898","cytoplasmic side of plasma membrane","5/339","137/14552",0.0364963503649635,1.56665159442758,1.02913528040658,0.215459884606962,0.661875588438397,0.587184502728617,"AJAP1/RGS8/MCF2L/STAC2/MTSS1",5
"GO:0016323","GO:0016323","basolateral plasma membrane","7/339","210/14552",0.0333333333333333,1.43087512291052,0.971313891656213,0.219145542214189,0.661875588438397,0.587184502728617,"AJAP1/CD1D/KCNJ10/SLC43A2/MYO1D/AQP1/HEPH",7
"GO:0005775","GO:0005775","vacuolar lumen","5/339","138/14552",0.036231884057971,1.55529904664187,1.01222626862022,0.219661767342001,0.661875588438397,0.587184502728617,"PADI2/GALC/NSG1/CTSV/GPC3",5
"GO:0045178","GO:0045178","basal part of cell","8/339","255/14552",0.0313725490196078,1.34670599803343,0.862605808292743,0.244818156956956,0.728095557703156,0.645931705983494,"AJAP1/CD1D/KCNJ10/CD34/SLC43A2/MYO1D/AQP1/HEPH",8
"GO:0030864","GO:0030864","cortical actin cytoskeleton","3/339","74/14552",0.0405405405405405,1.74025352786415,0.985928568384368,0.248008281142255,0.728126876686877,0.645959490694402,"KRT19/COBL/CALB1",3
"GO:0005875","GO:0005875","microtubule associated complex","5/339","147/14552",0.0340136054421769,1.46007665603114,0.865835972978549,0.258518204163061,0.749375553839759,0.66481030517616,"DNAI3/KIF21B/DNAH9/EML2/TTBK1",5
"GO:0098791","GO:0098791","Golgi apparatus subcompartment","10/339","342/14552",0.0292397660818713,1.25515361658818,0.737430564504345,0.276210050267397,0.790651268890424,0.701428153968521,"ELAPOR1/HTR7/CHST1/B4GALNT3/LRRK2/LGR5/AP1M2/CABP7/NSG1/PCSK1N",10
"GO:0005930","GO:0005930","axoneme","5/339","156/14552",0.032051282051282,1.37584146433704,0.728868972781309,0.298850004838061,0.844896927258223,0.749552318827106,"DNAI3/SPAG17/DNAH9/NME5/CFAP206",5
"GO:0097014","GO:0097014","ciliary plasm","5/339","157/14552",0.0318471337579618,1.36707814290814,0.714177081001646,0.303398174042145,0.847294900678674,0.751679686651271,"DNAI3/SPAG17/DNAH9/NME5/CFAP206",5
"GO:0005769","GO:0005769","early endosome","11/339","393/14552",0.0279898218829517,1.20149819481036,0.625395188227408,0.30989512906974,0.855011862132174,0.75852580736157,"SH3GL3/ST8SIA2/MYO1D/HAP1/ACKR3/SYNDIG1/EPHB1/NSG1/PARM1/NTRK2/ASTN2",11
"GO:0030666","GO:0030666","endocytic vesicle membrane","5/339","163/14552",0.0306748466257669,1.31675624807717,0.628068594119446,0.330884495227971,0.889267391996122,0.788915682166176,"GRIA4/COLEC12/RAC2/ROR2/GRIA3",5
"GO:0008287","GO:0008287","protein serine/threonine phosphatase complex","2/339","51/14552",0.0392156862745098,1.68338249754179,0.75501113183107,0.333960679963609,0.889267391996122,0.788915682166176,"PPP2R2C/PPP2R2B",2
"GO:1903293","GO:1903293","phosphatase complex","2/339","51/14552",0.0392156862745098,1.68338249754179,0.75501113183107,0.333960679963609,0.889267391996122,0.788915682166176,"PPP2R2C/PPP2R2B",2
"GO:0005771","GO:0005771","multivesicular body","2/339","52/14552",0.0384615384615385,1.65100975720445,0.726287483632243,0.342494436014633,0.901508343072999,0.799775271032355,"LRRK2/NSG1",2
"GO:0030139","GO:0030139","endocytic vesicle","8/339","288/14552",0.0277777777777778,1.19239593575877,0.509301392784792,0.357047152421385,0.929134067096559,0.82428349781492,"NCF2/GRIA4/LRRK2/COLEC12/RAC2/MTSS1/ROR2/GRIA3",8
"GO:0097730","GO:0097730","non-motile cilium","4/339","131/14552",0.0305343511450382,1.31072530342949,0.551719039712959,0.364514505005781,0.937908108385662,0.832067409415917,"ERICH3/PCDH15/PDE6G/DRD1",4
"GO:0001726","GO:0001726","ruffle","5/339","172/14552",0.0290697674418605,1.24785621184057,0.50499604826445,0.372490915683032,0.947782441015716,0.840827447097371,"ARHGEF4/PDE9A/S100B/COBL/MTSS1",5
"GO:0030175","GO:0030175","filopodium","3/339","96/14552",0.03125,1.34144542772861,0.518365679597735,0.38795574204946,0.976284229992596,0.866112876987226,"GAP43/EPHB1/RIPOR2",3
"GO:0031901","GO:0031901","early endosome membrane","5/339","177/14552",0.0282485875706215,1.21260603636485,0.439502843176851,0.395641981017252,0.984804496227726,0.87367165144542,"SH3GL3/SYNDIG1/EPHB1/NSG1/NTRK2",5
"GO:0098802","GO:0098802","plasma membrane signaling receptor complex","4/339","141/14552",0.0283687943262411,1.21776606205151,0.401287920023239,0.417301477331254,0.999389801555946,0.886611039762342,"GRIA4/DRD1/GRIK2/GRIA3",4
"GO:0005796","GO:0005796","Golgi lumen","2/339","62/14552",0.032258064516129,1.38471786088115,0.468821362559101,0.425467013056637,0.999389801555946,0.886611039762342,"LHB/GPC3",2
"GO:1904115","GO:1904115","axon cytoplasm","2/339","62/14552",0.032258064516129,1.38471786088115,0.468821362559101,0.425467013056637,0.999389801555946,0.886611039762342,"HAP1/NEFL",2
"GO:0001650","GO:0001650","fibrillar center","4/339","143/14552",0.027972027972028,1.20073436887596,0.372542844623203,0.427759023014836,0.999389801555946,0.886611039762342,"SELENBP1/PAK6/SNAI1/FOXL2NB",4
"GO:0016605","GO:0016605","PML body","3/339","104/14552",0.0288461538461538,1.23825731790334,0.376584502103549,0.437897052472701,0.999389801555946,0.886611039762342,"BASP1/MAGEA2B/MAGEA2",3
"GO:0005770","GO:0005770","late endosome","7/339","270/14552",0.0259259259259259,1.11290287337485,0.289198312179168,0.441090819611387,0.999389801555946,0.886611039762342,"ELAPOR1/ANXA8/LRRK2/NSG1/PARM1/TTPA/ASTN2",7
"GO:0060170","GO:0060170","ciliary membrane","2/339","64/14552",0.03125,1.34144542772861,0.422776132206221,0.44142505173452,0.999389801555946,0.886611039762342,"PDE6G/DRD1",2
"GO:0016234","GO:0016234","inclusion body","2/339","66/14552",0.0303030303030303,1.30079556628229,0.378244436884404,0.457136559648344,0.999389801555946,0.886611039762342,"PRKCQ/HAP1",2
"GO:0005884","GO:0005884","actin filament","3/339","108/14552",0.0277777777777778,1.19239593575877,0.309932716588149,0.462297989953787,0.999389801555946,0.886611039762342,"RAC2/COBL/TMOD1",3
"GO:0044291","GO:0044291","cell-cell contact zone","2/339","67/14552",0.0298507462686567,1.28138070708405,0.356513401372535,0.464896312616224,0.999389801555946,0.886611039762342,"AJAP1/SCN4B",2
"GO:0031514","GO:0031514","motile cilium","6/339","235/14552",0.025531914893617,1.09598945584636,0.229105143727339,0.468303122076385,0.999389801555946,0.886611039762342,"GSTM3/SPAG17/DNAH9/ROPN1/NME5/CFAP206",6
"GO:0001750","GO:0001750","photoreceptor outer segment","2/339","68/14552",0.0294117647058824,1.26253687315634,0.335122739966126,0.472590368111774,0.999389801555946,0.886611039762342,"PCDH15/PDE6G",2
