"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043025","neuronal cell body","77/1254","474/16019",0.162447257383966,2.07515360130283,6.92469275690881,5.31127877577484e-10,1.01673050850547e-08,6.78885257053926e-09,"KCNN4/MAOB/MME/CCR2/ANG/ITPR3/NCF1/FLNA/TNFRSF1B/SYNPO/PCSK1/ATOH7/KCNA2/KCNN1/TRPC5/SPTBN2/GABBR1/CDK5R1/ATP2B2/DLG2/KIF5A/SERPINI1/SLC1A1/RTN4R/CACNG7/ATP1A2/MAST1/FLRT1/MAP2/GABRD/ELAVL4/PDE1A/MYOT/RTN1/GFRA1/KCNK2/SNCG/ADAM11/SEZ6L/NRSN1/SNAP25/RGS7BP/CPNE5/KCNA1/NRXN1/PRKCZ/RTN4RL2/SLC17A8/KCNB1/SLC8A2/SHANK2/KCNB2/KCND2/ZNF804A/CNTNAP2/PNOC/GRIA2/GAD2/CADM2/GABRA2/CPLX2/HTR5A/CPLX1/CHRNA4/KCNIP4/ATP1A3/NPPA/KLHL1/HTR2A/PCSK2/CHRM2/GRIA4/CACNA1B/PDYN/TAC1/KCNC2/GLRA3",77
"GO:0099634","postsynaptic specialization membrane","35/1254","146/16019",0.23972602739726,3.06233750628127,7.29529481392057,1.53061702278698e-09,2.73470241404607e-08,1.82599925525464e-08,"LRRTM2/ATP2B2/DLG2/CACNG7/LRRTM3/CHRNB2/KCNK2/GRIN2C/CACNG2/RGS7BP/CRHR1/GABRB2/LRRTM1/KCNB1/SHISA7/GLRA2/KCND2/GRIA2/GABRA2/ELFN2/OPRD1/GABRB3/HTR5A/DCC/LRFN2/LRFN5/CACNG3/SLITRK1/GRIA4/CHRM1/GRIN1/NETO1/GRID2/GABRG2/GABRA1",35
"GO:0030667","secretory granule membrane","55/1254","298/16019",0.184563758389262,2.3576769103968,6.89446652987439,1.67006827768096e-09,2.79736436511561e-08,1.86783952109055e-08,"ABCA13/FPR2/CD44/PLAU/CLEC5A/LGALS3/C5AR1/ADAM8/CAV1/SERPINA5/SLC11A1/CR1/LILRB3/LILRB2/CD109/GPR84/FCAR/MME/PLAUR/SIGLEC14/CD14/ALDH3B1/SIGLEC9/ANPEP/ITPR3/LAIR1/FCGR2A/DOK3/CLEC4D/SELL/MGST1/SLC2A5/CEACAM1/ITGAM/TNFRSF1B/ITGB2/TCIRG1/TLR2/VNN1/FPR1/FCER1G/ITGB3/B4GALT1/CD68/LILRA3/NFAM1/LAMP3/SYT2/RAB26/ATP8A1/SCG3/RAB3A/SNAP25/SYT1/PCDH7",55
"GO:0150034","distal axon","51/1254","268/16019",0.190298507462687,2.43093444261944,6.88445009024705,2.21391061715975e-09,3.4901649729342e-08,2.33043222858921e-08,"ITGA3/ANG/FLNA/ITGA2/PCSK1/KCNA2/TRPC5/CLASP2/CDK5R1/SLC2A13/CRHR2/SLC1A1/RTN4R/MAP2/UNC13A/CDK5R2/ELAVL4/KIF21B/KCNK2/SNCG/RAB3A/SYP/NRSN1/BRSK2/SNAP25/KCNA1/NRXN1/STMN4/FGF13/CDH8/SLC17A8/LRRTM1/SLC8A2/SHANK2/PACSIN1/GAD1/ZNF804A/PNOC/CPLX2/OPRD1/DCC/CPLX1/PRKCG/ATCAY/UNC13C/CHRM2/CHRM1/GRIN1/PDYN/KCNC2/NEFL",51
"GO:0060076","excitatory synapse","22/1254","67/16019",0.328358208955224,4.19455354804923,7.63618058724512,3.37214612521651e-09,5.02075089754458e-08,3.35242597243746e-08,"ITGA3/SRPX2/LRRTM2/SPTBN2/ATP2B2/KCNJ9/BSN/SYP/C1QL2/SLC17A8/LRRTM1/SYT1/SLC17A6/GRIA2/KCNJ3/CACNG3/UNC13C/CBLN1/GRIN1/SLC17A7/NETO1/GRID2",22
"GO:0030672","synaptic vesicle membrane","32/1254","132/16019",0.242424242424242,3.09680537431734,7.04953264763061,5.69833801887191e-09,7.63577294528836e-08,5.09851296425381e-08,"MYOF/DGKI/SYT2/SYNGR3/RAB26/AMPH/SYN1/ATP8A1/UNC13A/BSN/ATP6V1G2/RAB3A/SYP/SYN3/SLC17A8/SLC6A17/SYT1/SLC17A6/SYNPR/GAD2/GABRA2/OPRD1/ABCC8/SVOP/RAB3C/SLC30A3/MAL2/ATP6V0A4/UNC13C/SYN2/RPH3A/SLC17A7",32
"GO:0099501","exocytic vesicle membrane","32/1254","132/16019",0.242424242424242,3.09680537431734,7.04953264763061,5.69833801887191e-09,7.63577294528836e-08,5.09851296425381e-08,"MYOF/DGKI/SYT2/SYNGR3/RAB26/AMPH/SYN1/ATP8A1/UNC13A/BSN/ATP6V1G2/RAB3A/SYP/SYN3/SLC17A8/SLC6A17/SYT1/SLC17A6/SYNPR/GAD2/GABRA2/OPRD1/ABCC8/SVOP/RAB3C/SLC30A3/MAL2/ATP6V0A4/UNC13C/SYN2/RPH3A/SLC17A7",32
"GO:0098802","plasma membrane signaling receptor complex","39/1254","185/16019",0.210810810810811,2.69296521401785,6.74954917398771,9.24103285754619e-09,1.17933181229637e-07,7.87456433976367e-08,"IL2RA/OSMR/ITGB4/IL6/CHRNA9/ITGA3/IL18R1/CD3D/IL18RAP/FLNA/IL2RB/CEACAM1/CSF2RB/ITGA2/ITGAM/ITGB2/TLR2/TRAT1/ITGB5/ITGB3/CD3E/IL13RA1/HFE/GABBR1/CACNG7/CHRNA2/CHRNB2/ERBB3/GABBR2/GRIN2C/CACNG2/PLP1/OLFM3/GRIA2/CHRNA4/CACNG3/GRIA4/GRIN1/GRID2",39
"GO:0044306","neuron projection terminus","31/1254","128/16019",0.2421875,3.09378115031898,6.93101508264683,1.00797639276656e-08,1.22789851482472e-07,8.19885104164191e-08,"MME/ITGA2/PCSK1/KCNA2/CRHR2/SLC1A1/FLRT1/UNC13A/BSN/KCNK2/SNCG/RAB3A/SYP/KCNA1/CDH8/SLC17A8/SLC8A2/PACSIN1/GAD1/SYT1/PNOC/CPLX2/OPRD1/CPLX1/PRKCG/UNC13C/CHRM2/CHRM1/GRIN1/PDYN/KCNC2",31
"GO:0042581","specific granule","34/1254","152/16019",0.223684210526316,2.85741416939478,6.70531715882981,1.72703200865508e-08,2.01236773182419e-07,1.34368623099023e-07,"CHI3L1/LTF/HP/PTX3/SLPI/FPR2/PLAU/CLEC5A/CXCL1/CAMP/ORM1/ADAM8/RETN/GPR84/FCAR/PLAUR/LCN2/ALDH3B1/LAIR1/CTSZ/CLEC4D/RAB27A/SLC2A5/OSCAR/CEACAM1/ITGAM/LYZ/TNFRSF1B/ITGB2/LILRA3/LRG1/ATP8A1/LRRC7/SNAP25",34
"GO:0070820","tertiary granule","34/1254","155/16019",0.219354838709677,2.8021093790194,6.5701734163578,2.8993734843915e-08,3.23763372423718e-07,2.16181356292349e-07,"LTF/HP/PTX3/FPR2/PLAU/CLEC5A/CXCL1/CAMP/LGALS3/PPBP/ORM1/ADAM8/SLC11A1/CR1/LILRB2/GPR84/FCAR/SIGLEC14/LAIR1/DOK3/CLEC4D/OSCAR/CEACAM1/ITGAM/LYZ/ITGB2/TCIRG1/FPR1/FCER1G/LILRA3/LRG1/ALDOC/SNAP25/PRSS3",34
"GO:0043679","axon terminus","27/1254","113/16019",0.238938053097345,3.05227166871322,6.38013355327467,1.20217105643603e-07,1.28872737249943e-06,8.60501387764738e-07,"ITGA2/PCSK1/KCNA2/CRHR2/SLC1A1/UNC13A/KCNK2/SNCG/RAB3A/SYP/KCNA1/CDH8/SLC17A8/SLC8A2/PACSIN1/GAD1/PNOC/CPLX2/OPRD1/CPLX1/PRKCG/UNC13C/CHRM2/CHRM1/GRIN1/PDYN/KCNC2",27
"GO:0043204","perikaryon","31/1254","142/16019",0.21830985915493,2.78876047352697,6.23947899062773,1.31469108402641e-07,1.35514311738107e-06,9.04848114512102e-07,"CCR2/FLNA/SYNPO/PCSK1/ATOH7/KCNA2/CDK5R1/DLG2/KIF5A/SERPINI1/SLC1A1/RTN4R/ELAVL4/ADAM11/RGS7BP/CPNE5/KCNA1/RTN4RL2/SLC17A8/KCNB1/SLC8A2/KCNB2/KCND2/CNTNAP2/CPLX2/HTR5A/CPLX1/NPPA/PCSK2/KCNC2/GLRA3",31
"GO:0098982","GABA-ergic synapse","25/1254","103/16019",0.242718446601942,3.10056363326675,6.23266345186252,2.53627311923965e-07,2.51748591094899e-06,1.68096074179626e-06,"LRRTM2/GABBR1/CSPG5/CACNA2D2/ATP2B2/BSN/GABRD/PLCB1/NRXN1/NXPH1/GABRB2/SLC6A17/LRRTM1/GAD1/IQSEC3/GLRA2/KCND2/CNTNAP2/GAD2/GABRA2/LRFN5/SLITRK1/KCNC2/GABRG2/GABRA1",25
"GO:0030658","transport vesicle membrane","40/1254","220/16019",0.181818181818182,2.322604030738,5.75655382869465,4.15897309502184e-07,3.98073139094948e-06,2.65799032388614e-06,"AREG/FOLR1/MYOF/RASSF9/ITPR3/CEACAM1/CD74/NCALD/DGKI/SYT2/SYNGR3/RAB26/AMPH/SYN1/ATP8A1/UNC13A/BSN/ATP6V1G2/SCG3/RAB3A/SYP/SYN3/SLC17A8/SLC6A17/SYT1/SLC17A6/SYNPR/GAD2/GABRA2/OPRD1/ABCC8/SVOP/RAB3C/SLC30A3/MAL2/ATP6V0A4/UNC13C/SYN2/RPH3A/SLC17A7",40
"GO:0099572","postsynaptic specialization","57/1254","368/16019",0.154891304347826,1.9786314229249,5.53487997186989,4.91592403704376e-07,4.5429918687163e-06,3.03341955098889e-06,"SYNPO/ANKS1B/LRRTM2/DGKI/CDK5R1/ATP2B2/DLG2/GRM3/PSD/CACNG7/LRRTM3/SYN1/BSN/CHRNB2/GNG3/RTN1/KCNK2/LRRC7/GRIN2C/CACNG2/SH3GL3/CABP1/RGS7BP/CRHR1/SYN3/PRKCZ/GABRB2/LRRTM1/KCNB1/SHISA7/SLC8A2/SHANK2/IQSEC3/SYT1/DLGAP1/GLRA2/KCND2/GRIA2/GABRA2/ELFN2/OPRD1/GABRB3/HTR5A/DCC/LRFN2/PRKCG/LRFN5/CACNG3/SYN2/SLITRK1/GRIA4/CHRM1/GRIN1/NETO1/GRID2/GABRG2/GABRA1",57
"GO:0060205","cytoplasmic vesicle lumen","50/1254","311/16019",0.160771704180064,2.05374954486479,5.46881630068543,8.04037670560342e-07,7.18273652367239e-06,4.79601417527222e-06,"CHI3L1/LTF/F13A1/HP/PTX3/SERPINE1/RARRES2/SLPI/HK3/CXCL1/TIMP1/RNASE2/CAMP/SERPINA3/S100A8/SERPINA1/PPBP/ORM1/THBS1/ANXA2/RETN/S100A9/RNASE3/SERPING1/S100A12/LCN2/HSPA6/S100A11/EGF/PROS1/C3/PYGL/CTSZ/ALOX5/VEGFA/RAB27A/CTSW/OSCAR/LYZ/PRF1/MVP/PCSK1/CTSC/ARHGAP9/LRG1/CFD/SERPINI1/ALDOC/SCG3/LRRC7",50
"GO:0031983","vesicle lumen","50/1254","312/16019",0.16025641025641,2.04716701427228,5.44355751488101,8.86513363392958e-07,7.66405101255848e-06,5.11739462739568e-06,"CHI3L1/LTF/F13A1/HP/PTX3/SERPINE1/RARRES2/SLPI/HK3/CXCL1/TIMP1/RNASE2/CAMP/SERPINA3/S100A8/SERPINA1/PPBP/ORM1/THBS1/ANXA2/RETN/S100A9/RNASE3/SERPING1/S100A12/LCN2/HSPA6/S100A11/EGF/PROS1/C3/PYGL/CTSZ/ALOX5/VEGFA/RAB27A/CTSW/OSCAR/LYZ/PRF1/MVP/PCSK1/CTSC/ARHGAP9/LRG1/CFD/SERPINI1/ALDOC/SCG3/LRRC7",50
"GO:0034774","secretory granule lumen","49/1254","306/16019",0.160130718954248,2.04556139308461,5.38166777377099,1.16466503307265e-06,9.75406965198348e-06,6.51292946126156e-06,"CHI3L1/LTF/F13A1/HP/PTX3/SERPINE1/RARRES2/SLPI/HK3/CXCL1/TIMP1/RNASE2/CAMP/SERPINA3/S100A8/SERPINA1/PPBP/ORM1/THBS1/ANXA2/RETN/S100A9/RNASE3/SERPING1/S100A12/LCN2/HSPA6/S100A11/EGF/PROS1/C3/PYGL/CTSZ/ALOX5/VEGFA/RAB27A/CTSW/OSCAR/LYZ/MVP/PCSK1/CTSC/ARHGAP9/LRG1/CFD/SERPINI1/ALDOC/SCG3/LRRC7",49
"GO:0048786","presynaptic active zone","21/1254","84/16019",0.25,3.19358054226475,5.87426293038838,1.35603269863571e-06,1.10126291889203e-05,7.353287361023e-06,"ITGA3/PPFIA3/CACNA2D2/ATP2B2/KCTD8/STX1B/SYN1/UNC13A/RIMS4/BSN/RAB3A/SYP/RIMS1/SHANK2/GAD1/SYT1/GRM7/UNC13C/RIMS2/SLC17A7/HCN1",21
"GO:0005788","endoplasmic reticulum lumen","47/1254","292/16019",0.160958904109589,2.05614089707457,5.30794641341897,1.65339672572384e-06,1.2674382555886e-05,8.46286345051301e-06,"COL8A1/CP/COL1A1/TIMP1/COL13A1/TNC/COL22A1/FAM20C/SERPINA1/THBS1/COL6A3/COL3A1/IL6/MTTP/ERAP2/COL6A2/SERPING1/PLAUR/ARSJ/COL5A1/ADAMTSL4/COL1A2/GPX8/SPP1/COL14A1/PTGS2/C3/CTSZ/ARSI/IGFBP3/CSF1/PRSS23/DMP1/LTBP1/COL6A1/COL8A2/APOL1/ARSD/COL4A1/CTSC/LAMB1/P4HA3/PDIA2/COL11A2/F7/SCG3/COL20A1",47
"GO:0008021","synaptic vesicle","38/1254","215/16019",0.176744186046512,2.25778717406624,5.41101912004636,1.65523652782093e-06,1.2674382555886e-05,8.46286345051301e-06,"MME/MYOF/DGKI/GABBR1/SYT2/SYNGR3/RAB26/AMPH/KCNK9/SYN1/ATP8A1/UNC13A/BSN/ATP6V1G2/RAB3A/SYP/SNAP25/SYN3/SLC17A8/SLC6A17/SYT1/SLC17A6/SYNPR/GAD2/GABRA2/OPRD1/ABCC8/SVOP/RAB3C/SLC30A3/MAL2/ATP6V0A4/UNC13C/SYN2/GRIN1/RPH3A/SLC17A7/SNAP91",38
"GO:0098984","neuron to neuron synapse","57/1254","384/16019",0.1484375,1.8961884469697,5.18026763256152,1.98160506112801e-06,1.47519487883974e-05,9.85008363718601e-06,"SYNPO/ANKS1B/LRRTM2/DGKI/CDK5R1/ATP2B2/DLG2/LNX1/GRM3/SLC1A1/PSD/CACNG7/LRRTM3/SYN1/BSN/GNG3/RTN1/RAPGEF4/KCNK2/LRRC7/GRIN2C/CACNG2/SH3GL3/C1QL2/CABP1/RGS7BP/CRHR1/SYN3/PRKCZ/C1QL3/SHISA7/SLC8A2/SHANK2/IQSEC3/SYT1/GRM7/DLGAP1/GRIA2/ELFN2/OPRD1/DCC/LRFN2/PRKCG/SLC30A3/ATP1A3/MAL2/LRFN5/CACNG3/SYN2/SLITRK1/CHRM2/GRIA4/CHRM1/GRIN1/NETO1/PDYN/GRID2",57
