"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0042330","taxis","80/1196","433/15424",0.184757505773672,2.38269211459291,8.46120511088849,1.68930827307482e-13,3.29875833687701e-11,2.30521875349732e-11,"SAA1/CXCL3/TNFSF14/LOX/SERPINE1/TREM1/RARRES2/CXCL6/CXCL5/CCL20/ANXA1/FPR2/CCL18/PLAU/PLP2/CXCL1/CCL7/RNASE2/CCL2/FOSL1/EDN2/LGALS3/S100A8/PPBP/C5AR1/THBS1/ADAM8/IL6/CXCL2/S100A9/MET/RNASE3/CCL13/IL10/NOD2/SLAMF8/LBP/CXCL14/PLAUR/CCR2/S100A12/S100A4/IL1B/CCR5/FPR3/TYMP/ALOX5/VEGFA/CSF1/HSD3B7/F3/CXCR4/CXCR3/DUSP1/ITGA2/VCAM1/ITGB2/FPR1/FCER1G/ITGB3/CD74/CYP19A1/NRP1/SLAMF1/CCL5/HSPB1/VAV3/ATOH7/FGF8/KLRK1/KIT/SLIT1/EPHB1/F7/FEZF2/MSTN/EDN3/SEMA3D/CHGA/LRTM2",80
"GO:0030595","leukocyte chemotaxis","52/1196","220/15424",0.236363636363636,3.04822134387352,8.87130249797699,2.03130863590623e-13,3.63604245827216e-11,2.54091764456341e-11,"SAA1/CXCL3/TNFSF14/SERPINE1/TREM1/RARRES2/CXCL6/CXCL5/ANXA1/FPR2/CCL18/CXCL1/CCL7/CCL2/EDN2/LGALS3/S100A8/PPBP/C5AR1/THBS1/ADAM8/IL6/CXCL2/S100A9/CCL13/IL10/NOD2/SLAMF8/LBP/CCR2/S100A12/IL1B/CCR5/ALOX5/VEGFA/CSF1/HSD3B7/CXCR4/DUSP1/ITGB2/FCER1G/CD74/CYP19A1/SLAMF1/CCL5/VAV3/KLRK1/KIT/F7/MSTN/EDN3/CHGA",52
"GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","62/1196","297/15424",0.208754208754209,2.69216130085695,8.53732217360095,4.0338241390264e-13,6.66511865432978e-11,4.65767872247097e-11,"FCGR2B/SOCS3/CLCF1/ANXA1/FOXJ1/MYO1G/CFI/FCGR2C/ICAM1/IL21R/BCL3/C1R/C1S/SLC11A1/CR1/C1RL/IL6/CD70/IL10/IL18R1/SECTM1/SERPING1/NOD2/SLAMF6/NFKBIZ/CCR2/GATA3/ZC3H12A/IL1RL1/FCGR3A/C3/BATF/CD7/FCGR2A/IL1B/CD274/C6/IL7R/RAB27A/C1QA/SLA2/IL2RB/CEACAM1/C1QB/IL1R1/CSF2RB/JUNB/TNFRSF1B/PRF1/TCIRG1/WAS/FCER1G/C1QC/TLR8/TNFAIP3/CD74/LILRB1/CTSC/SLAMF1/C2/HFE/PRKCZ",62
"GO:0050804","modulation of chemical synaptic transmission","84/1196","478/15424",0.175732217573222,2.2662991002085,8.15390877839561,7.14443004660627e-13,1.09615969572216e-10,7.66011823042146e-11,"CCL2/LILRB2/RETN/MME/MYOF/CCR2/ITPR3/HRH1/PTGS2/IL1B/PRKCE/LRRTM2/GABBR1/CSPG5/PPFIA3/CACNA2D2/SYT2/CRHR2/NALCN/GRM3/SLC1A1/CACNG7/STX1B/ATP1A2/KIT/SYN1/UNC13A/EPHB1/RIMS4/BSN/CA7/CHRNB2/KCNK2/SNCG/RAB3A/GRIN2C/SYP/CACNG2/SNAP25/PLCB1/SYN3/CNTN4/RIMS1/NRXN1/PRKCZ/NXPH1/NEUROD2/LRRTM1/KCNB1/SHISA7/SLC8A2/SHANK2/CELF4/SYT1/GRM4/GRM7/JPH4/DLGAP1/GLRA2/CUX2/GRIA2/CPLX2/DCC/CPLX1/LRFN2/PRKCG/TNR/HTR2A/CACNG3/UNC13C/RIMS2/CHRM2/CBLN1/JPH3/CAMKV/GRIA4/CHRM1/GRIN1/CACNA1B/NETO1/INA/CBLN2/GRID2/NEFL",84
"GO:0099177","regulation of trans-synaptic signaling","84/1196","479/15424",0.175365344467641,2.2615677868469,8.13220801460979,8.03129216922655e-13,1.11287745326505e-10,7.77694427303719e-11,"CCL2/LILRB2/RETN/MME/MYOF/CCR2/ITPR3/HRH1/PTGS2/IL1B/PRKCE/LRRTM2/GABBR1/CSPG5/PPFIA3/CACNA2D2/SYT2/CRHR2/NALCN/GRM3/SLC1A1/CACNG7/STX1B/ATP1A2/KIT/SYN1/UNC13A/EPHB1/RIMS4/BSN/CA7/CHRNB2/KCNK2/SNCG/RAB3A/GRIN2C/SYP/CACNG2/SNAP25/PLCB1/SYN3/CNTN4/RIMS1/NRXN1/PRKCZ/NXPH1/NEUROD2/LRRTM1/KCNB1/SHISA7/SLC8A2/SHANK2/CELF4/SYT1/GRM4/GRM7/JPH4/DLGAP1/GLRA2/CUX2/GRIA2/CPLX2/DCC/CPLX1/LRFN2/PRKCG/TNR/HTR2A/CACNG3/UNC13C/RIMS2/CHRM2/CBLN1/JPH3/CAMKV/GRIA4/CHRM1/GRIN1/CACNA1B/NETO1/INA/CBLN2/GRID2/NEFL",84
"GO:0060326","cell chemotaxis","61/1196","294/15424",0.207482993197279,2.67576729688531,8.41096842903749,8.28958996845478e-13,1.11287745326505e-10,7.77694427303719e-11,"SAA1/CXCL3/TNFSF14/LOX/SERPINE1/TREM1/RARRES2/CXCL6/CXCL5/CCL20/ANXA1/FPR2/CCL18/CXCL1/CCL7/CCL2/EDN2/LGALS3/S100A8/PPBP/C5AR1/THBS1/ADAM8/IL6/CXCL2/S100A9/MET/CCL13/IL10/NOD2/SLAMF8/LBP/CXCL14/CCR2/S100A12/IL1B/CCR5/ALOX5/VEGFA/CSF1/HSD3B7/CXCR4/CXCR3/DUSP1/VCAM1/ITGB2/FCER1G/CD74/CYP19A1/NRP1/SLAMF1/CCL5/HSPB1/VAV3/KLRK1/KIT/EPHB1/F7/MSTN/EDN3/CHGA",61
"GO:0042060","wound healing","74/1196","413/15424",0.179176755447942,2.31072096657948,7.82813939983624,6.69187124609369e-12,8.45537613918191e-10,5.90873584949202e-10,"SAA1/F13A1/SERPINE1/ANXA1/CD44/S100A10/PPL/PLAU/TIMP1/SDC4/PDPN/SERPINA1/THBS1/CAV1/EREG/SLC11A1/ANXA2/COL3A1/IL6/CD109/FZD7/POU2F3/SERPING1/TNFRSF12A/MYOF/PLAUR/COL5A1/TFPI2/PROS1/ITPR3/CLDN4/ALOX5/VEGFA/RAB27A/FBLN1/F3/CDKN1A/CXCR4/FLNA/NLRP6/TEC/CEACAM1/F11R/FAP/PRRG4/ITGA2/LCK/C1QTNF1/WAS/FCER1G/ITGB5/ITGB3/B4GALT1/TNFAIP3/HMOX1/THBD/LRG1/HSPB1/VAV3/PRKCE/PDIA2/EVPL/DGKI/CLASP2/PRRG3/AJAP1/F7/ERBB3/RAB3A/FERMT1/SCUBE1/TMEFF2/DGKB/HTR2A",74
"GO:0071621","granulocyte chemotaxis","34/1196","120/15424",0.283333333333333,3.65395763656633,8.46175061407345,1.51884396503907e-11,1.81248713161329e-09,1.26659151704428e-09,"SAA1/CXCL3/TREM1/RARRES2/CXCL6/CXCL5/ANXA1/CCL18/CXCL1/CCL7/CCL2/EDN2/LGALS3/S100A8/PPBP/C5AR1/THBS1/CXCL2/S100A9/CCL13/NOD2/LBP/S100A12/IL1B/VEGFA/CSF1/ITGB2/FCER1G/CD74/SLAMF1/CCL5/VAV3/MSTN/EDN3",34
"GO:0097530","granulocyte migration","38/1196","146/15424",0.26027397260274,3.35657671691025,8.29474135384258,1.66254728461494e-11,1.87955345650152e-09,1.3134584087872e-09,"SAA1/CXCL3/TREM1/RARRES2/CXCL6/CXCL5/ANXA1/CCL18/CXCL1/CCL7/CCL2/EDN2/LGALS3/S100A8/PPBP/C5AR1/THBS1/ADAM8/CXCL2/S100A9/CCL13/NOD2/SLAMF8/LBP/S100A12/IL1B/VEGFA/CSF1/IL1R1/ITGB2/FCER1G/CD99/CD74/SLAMF1/CCL5/VAV3/MSTN/EDN3",38
"GO:0097529","myeloid leukocyte migration","49/1196","224/15424",0.21875,2.82107023411371,7.95988882122203,2.07613084523523e-11,2.22976452778263e-09,1.55819083437128e-09,"SAA1/CXCL3/SERPINE1/TREM1/RARRES2/CXCL6/CXCL5/ANXA1/FPR2/CCL18/CXCL1/CCL7/CCL2/EDN2/LGALS3/S100A8/PPBP/C5AR1/THBS1/ADAM8/IL6/CXCL2/S100A9/CCL13/NOD2/SLAMF8/LBP/CCR2/S100A12/MMP14/IL1B/VEGFA/CSF1/IL1R1/DUSP1/ITGB2/FCER1G/B4GALT1/CD99/CD74/CYP19A1/SLAMF1/CCL5/VAV3/KIT/PLCB1/MSTN/EDN3/CHGA",49
"GO:0002237","response to molecule of bacterial origin","63/1196","336/15424",0.1875,2.4180602006689,7.61950152177735,3.56572354948717e-11,3.64722580204688e-09,2.54873272259083e-09,"LTF/CXCL3/FCGR2B/CSF3/SERPINE1/SLPI/CXCL6/CXCL5/MAOB/CXCL1/CCL2/CAMP/S100A8/PPBP/C5AR1/ADM/SOD2/GBP5/SLC11A1/LILRB2/PTPN22/IL6/CXCL2/FCAR/IL10/GBP3/NOD2/GBP2/LBP/NFKBIZ/MRC1/GJB2/PDCD1LG2/ZC3H12A/CD14/ZFP36/LOXL1/PTGS2/IL1B/CCR5/CD274/CEBPB/FOS/BDKRB1/CSF2RB/COL6A1/TNFRSF1B/VCAM1/IL10RA/VIM/TLR2/FOSL2/CD96/TNFAIP3/CARD16/PCSK1/CD68/LILRB1/THBD/C2/PRKCE/KLRK1/ABCC8",63
"GO:0050727","regulation of inflammatory response","67/1196","370/15424",0.181081081081081,2.33527976136672,7.53746421976452,4.20741199050217e-11,4.10796407072667e-09,2.87070310930914e-09,"SAA1/IL2RA/PLA2G2A/FCGR2B/SERPINE1/SOCS3/ANXA1/FPR2/HAMP/BIRC3/TNC/S100A8/OSM/ADAM8/OSMR/GBP5/IL6/S100A9/IL10/GBP3/NOD2/GBP2/SLAMF8/LBP/NFKBIZ/IL15/CCR2/S100A12/LILRA5/GATA3/NLRP12/GBP1/ZFP36/IL1RL1/PTGS2/C3/IL1B/NEAT1/IER3/CEBPB/TSLP/ALOX5/NCF1/SIGLEC10/ALOX5AP/NLRP6/CASP5/IL1R1/TNFRSF1B/IL10RA/TLR2/MAP3K8/TNFAIP3/CARD16/CYP19A1/IL22RA1/CTSC/ELF4/CCL5/TNFRSF1A/CASP12/PDE2A/PTGER3/NLRP11/HTR2A/LRFN5/GPR17",67
"GO:0032496","response to lipopolysaccharide","61/1196","322/15424",0.18944099378882,2.44309187976485,7.58722173955879,4.72162822146561e-11,4.4095901824818e-09,3.08148368137756e-09,"LTF/CXCL3/CSF3/SERPINE1/SLPI/CXCL6/CXCL5/MAOB/CXCL1/CCL2/CAMP/S100A8/PPBP/ADM/SOD2/GBP5/SLC11A1/LILRB2/PTPN22/IL6/CXCL2/FCAR/IL10/GBP3/NOD2/GBP2/LBP/NFKBIZ/MRC1/GJB2/PDCD1LG2/ZC3H12A/CD14/ZFP36/LOXL1/PTGS2/IL1B/CCR5/CD274/CEBPB/FOS/BDKRB1/CSF2RB/COL6A1/TNFRSF1B/VCAM1/IL10RA/VIM/TLR2/FOSL2/CD96/TNFAIP3/CARD16/PCSK1/CD68/LILRB1/THBD/C2/PRKCE/KLRK1/ABCC8",61
"GO:0019221","cytokine-mediated signaling pathway","81/1196","492/15424",0.164634146341463,2.12317481034342,7.34089490356493,5.75901379280537e-11,5.1543173445608e-09,3.60190950374581e-09,"IL2RA/CXCL3/CSF3/CXCL6/IL1R2/CXCL5/SOCS3/CLCF1/CCL20/BIRC3/CD44/CCL18/PLP2/CXCL1/CCL7/CCL2/FOSL1/EDN2/IL21R/PPBP/OSM/CAV1/OSMR/EREG/RBM47/IL1RN/LILRB2/IL6/CXCL2/CD70/CCL13/IL10/IL18R1/NFKBIZ/IL15/CCR2/LILRA5/TNFRSF11B/IL1RL1/IL1B/CCR5/TSLP/IL7R/CISH/CSF1/F3/TRIM56/IL18RAP/CXCR4/NLRP6/IL2RB/CEACAM1/IL1R1/CSF2RB/CXCR3/TNFRSF1B/IL10RA/IL11/FCER1G/IL7/SOCS1/TNFAIP3/CD74/CARD16/HCLS1/IL22RA1/LILRA3/LILRB1/IFITM3/CCL5/IL13RA1/LEP/TNFRSF1A/TNFRSF13C/C1QTNF4/SLC1A1/KIT/GREM2/IL1RAPL2/PLCB1/GPR17",81
"GO:0001906","cell killing","50/1196","238/15424",0.210084033613445,2.70931114920885,7.70488209047107,6.10132145252463e-11,5.24225539200916e-09,3.66336184896847e-09,"LTF/CXCL3/PLA2G2A/SCNN1B/FCGR2B/TREM1/CXCL6/CCL20/HAMP/CCL18/CXCL1/CAMP/FCGR2C/ICAM1/LGALS3/PPBP/GBP5/CR1/CXCL2/CCL13/GBP3/SLAMF6/GBP2/CXCL14/S100A12/GBP1/FCGR3A/C3/FCGR2A/C6/IL7R/RAB27A/IL18RAP/NLRP6/CEACAM1/CD2/ITGAM/LYZ/PRF1/APOL1/LILRB1/CTSC/LEP/HFE/KLRK1/CHGA/KLRC3/KLRC4/TAC1/KLRC2",50
"GO:0050729","positive regulation of inflammatory response","37/1196","149/15424",0.248322147651007,3.20244214495746,7.83222444792592,1.34626768480065e-10,1.11222422575069e-08,7.77237942722965e-09,"PLA2G2A/SERPINE1/S100A8/OSM/ADAM8/OSMR/GBP5/IL6/S100A9/GBP3/GBP2/LBP/NFKBIZ/IL15/CCR2/S100A12/LILRA5/NLRP12/GBP1/IL1RL1/PTGS2/C3/IL1B/NEAT1/CEBPB/TSLP/ALOX5AP/NLRP6/CASP5/TLR2/MAP3K8/CTSC/TNFRSF1A/CASP12/PDE2A/PTGER3/HTR2A",37
"GO:0060078","regulation of postsynaptic membrane potential","36/1196","147/15424",0.244897959183673,3.15828271107774,7.6230022990881,3.62611185427708e-10,2.88477343073599e-08,2.01592027454157e-08,"CHRNA9/MET/KCNA2/GABBR1/STX1B/KCTD16/GABRD/CHRNA2/CHRNB2/GRIN2C/RGS7BP/KCNA1/RIMS1/NRXN1/PRKCZ/GABRB2/SLC8A2/CELF4/GLRA2/KCND2/CUX2/GRIA2/GABRA3/GABRA2/CHRNA4/RIMS2/CBLN1/GRIA4/CHRM1/GRIN1/NETO1/HCN1/GLRA3/GRID2/GABRG2/GABRA1",36
"GO:0042742","defense response to bacterium","55/1196","293/15424",0.187713310580205,2.42081112239889,7.11892526323701,6.09452508138181e-10,4.67537138386004e-08,3.26721532558288e-08,"PI3/LTF/MMP7/PLA2G2A/SCNN1B/HP/SERPINE1/TREM1/RARRES2/SLPI/CXCL6/CCL20/FPR2/HAMP/CAMP/S100A8/PPBP/C5AR1/BCL3/ADM/GBP5/SLC11A1/IL6/S100A9/RNASE3/IL10/GBP3/NOD2/GBP2/SLAMF8/LBP/NFKBIZ/S100A12/LCN2/GBP1/ANG/IL1B/CEBPB/TSLP/CLEC4D/IL7R/STAB1/NLRP6/COLEC12/LYZ/TLR2/FCER1G/IL22RA1/RNASE4/TNFRSF1A/EVPL/KLRK1/VIP/CHGA/TAC1",55
"GO:0019730","antimicrobial humoral response","36/1196","151/15424",0.23841059602649,3.0746195929035,7.42750347610964,8.05217383262265e-10,5.9641618594736e-08,4.16784024875495e-08,"PI3/LTF/MMP7/CXCL3/RARRES2/SLPI/CXCL6/CXCL5/CCL20/HAMP/CCL18/CXCL1/CCL7/CCL2/CAMP/LGALS3/PPBP/BCL3/ADM/SLC11A1/CXCL2/S100A9/RNASE3/CCL13/NOD2/CXCL14/S100A12/ANG/TSLP/LYZ/CCL5/RNASE4/EVPL/VIP/PRSS3/TAC1",36
"GO:0019724","B cell mediated immunity","32/1196","125/15424",0.256,3.30145819397993,7.49039404988395,1.03720957767656e-09,7.42642057616419e-08,5.18968722023431e-08,"FCGR2B/CLCF1/FOXJ1/CFI/FCGR2C/IL21R/BCL3/C1R/C1S/CR1/C1RL/CD70/IL10/SERPING1/NOD2/NFKBIZ/FCGR3A/C3/BATF/FCGR2A/C6/C1QA/SLA2/IL2RB/C1QB/CSF2RB/TCIRG1/FCER1G/C1QC/TLR8/CD74/C2",32
"GO:0045785","positive regulation of cell adhesion","73/1196","456/15424",0.160087719298246,2.06454262747169,6.69023975294251,1.8756374446563e-09,1.29963523584572e-07,9.0820339425463e-08,"SAA1/IL2RA/LIF/IBSP/TNFSF14/COL8A1/ANXA1/CD44/S100A10/SFN/CCL2/SDC4/PDPN/ADAM8/CAV1/CR1/LILRB2/IL6/CD70/ITGA3/IL10/CHST4/NOD2/NFKBIZ/PLAUR/IL15/CCR2/PDCD1LG2/GCNT1/GATA3/IL1B/CD274/RUNX1/EFEMP2/ALOX5/IL7R/VEGFA/EPHA1/CSF1/FBLN1/DMP1/FLNA/F11R/ITGA2/LCK/VCAM1/ITGB2/VNN1/MAP3K8/IL7/ITGB3/ECM2/HAS2/SOCS1/CD74/CD3E/NRP1/LILRB1/LAMB1/SLAMF1/PTPRU/CCL5/LEP/VAV3/TNFRSF13C/PRKCE/CSPG5/KLRK1/FERMT1/PRKCZ/DUSP26/HTR2A/ACTL6B",73
"GO:0002685","regulation of leukocyte migration","44/1196","216/15424",0.203703703703704,2.6270283661588,6.98174590787831,2.37974378941563e-09,1.59740301864524e-07,1.11628771174562e-07,"TNFSF14/SERPINE1/RARRES2/CCL20/ANXA1/FPR2/CCL7/CCL2/ICAM1/EDN2/LGALS3/C5AR1/THBS1/ADAM8/IL6/CHST4/NOD2/SLAMF8/LBP/GDF15/CCR2/MMP14/GCNT1/VEGFA/CSF1/BDKRB1/MSN/IL1R1/CXCR3/DUSP1/ITGA2/ITGB3/CD99/CD74/CYP19A1/HMOX1/SLAMF1/CCL5/KLRK1/SMPD3/F7/PLCB1/MSTN/EDN3",44
