"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045785","GO:0045785","positive regulation of cell adhesion","64/655","456/15424",0.140350877192982,3.30499531270925,10.5220440278508,1.90024236374893e-17,1.96485060411639e-15,1.3751753948183e-15,"SAA1/IL2RA/LIF/IBSP/TNFSF14/COL8A1/ANXA1/CD44/S100A10/SFN/CCL2/SDC4/PDPN/ADAM8/CAV1/CR1/LILRB2/IL6/CD70/ITGA3/IL10/CHST4/NOD2/NFKBIZ/PLAUR/IL15/CCR2/PDCD1LG2/GCNT1/GATA3/IL1B/CD274/RUNX1/EFEMP2/ALOX5/IL7R/VEGFA/EPHA1/CSF1/FBLN1/DMP1/FLNA/F11R/ITGA2/LCK/VCAM1/ITGB2/VNN1/MAP3K8/IL7/ITGB3/ECM2/HAS2/SOCS1/CD74/CD3E/NRP1/LILRB1/LAMB1/SLAMF1/PTPRU/CCL5/LEP/VAV3",64
"GO:0042742","GO:0042742","defense response to bacterium","50/655","293/15424",0.170648464163823,4.01844566605007,10.9853245257517,2.29118238727023e-17,2.25626913184516e-15,1.57913573057472e-15,"PI3/LTF/MMP7/PLA2G2A/SCNN1B/HP/SERPINE1/TREM1/RARRES2/SLPI/CXCL6/CCL20/FPR2/HAMP/CAMP/S100A8/PPBP/C5AR1/BCL3/ADM/GBP5/SLC11A1/IL6/S100A9/RNASE3/IL10/GBP3/NOD2/GBP2/SLAMF8/LBP/NFKBIZ/S100A12/LCN2/GBP1/ANG/IL1B/CEBPB/TSLP/CLEC4D/IL7R/STAB1/NLRP6/COLEC12/LYZ/TLR2/FCER1G/IL22RA1/RNASE4/TNFRSF1A",50
"GO:0019724","GO:0019724","B cell mediated immunity","32/655","125/15424",0.256,6.02831145038168,11.8870800680027,8.90390942406385e-17,8.0057759517235e-15,5.60314666274041e-15,"FCGR2B/CLCF1/FOXJ1/CFI/FCGR2C/IL21R/BCL3/C1R/C1S/CR1/C1RL/CD70/IL10/SERPING1/NOD2/NFKBIZ/FCGR3A/C3/BATF/FCGR2A/C6/C1QA/SLA2/IL2RB/C1QB/CSF2RB/TCIRG1/FCER1G/C1QC/TLR8/CD74/C2",32
"GO:0001906","GO:0001906","cell killing","44/655","238/15424",0.184873949579832,4.35342869972416,10.9795715107284,9.33430877688914e-17,8.04306272941947e-15,5.62924323167656e-15,"LTF/CXCL3/PLA2G2A/SCNN1B/FCGR2B/TREM1/CXCL6/CCL20/HAMP/CCL18/CXCL1/CAMP/FCGR2C/ICAM1/LGALS3/PPBP/GBP5/CR1/CXCL2/CCL13/GBP3/SLAMF6/GBP2/CXCL14/S100A12/GBP1/FCGR3A/C3/FCGR2A/C6/IL7R/RAB27A/IL18RAP/NLRP6/CEACAM1/CD2/ITGAM/LYZ/PRF1/APOL1/LILRB1/CTSC/LEP/HFE",44
"GO:0007159","GO:0007159","leukocyte cell-cell adhesion","57/655","385/15424",0.148051948051948,3.48634083473778,10.4042572515827,1.04753247936074e-16,8.66518866927207e-15,6.06466172261483e-15,"IL2RA/TNFSF14/ANXA1/FOXJ1/CD44/CCL2/ICAM1/LGALS3/SDC4/S100A8/ADAM8/CAV1/PLA2G5/CR1/LILRB2/PTPN22/IL6/S100A9/CD70/IL10/CHST4/NOD2/NFKBIZ/IL15/CCR2/PDCD1LG2/GCNT1/GATA3/ZC3H12A/CTLA4/IL1B/CD274/RUNX1/CEBPB/VSIG4/ALOX5/IL7R/SELL/MSN/F11R/LCK/VCAM1/ITGB2/VNN1/MAP3K8/IL7/LAX1/HAS2/SOCS1/CD74/CD3E/LILRB1/SLAMF1/CCL5/LEP/LRG1/HFE",57
"GO:0042060","GO:0042060","wound healing","59/655","413/15424",0.142857142857143,3.36401308615049,10.2553296186107,1.61124188552397e-16,1.28155700740907e-14,8.96946393763344e-15,"SAA1/F13A1/SERPINE1/ANXA1/CD44/S100A10/PPL/PLAU/TIMP1/SDC4/PDPN/SERPINA1/THBS1/CAV1/EREG/SLC11A1/ANXA2/COL3A1/IL6/CD109/FZD7/POU2F3/SERPING1/TNFRSF12A/MYOF/PLAUR/COL5A1/TFPI2/PROS1/ITPR3/CLDN4/ALOX5/VEGFA/RAB27A/FBLN1/F3/CDKN1A/CXCR4/FLNA/NLRP6/TEC/CEACAM1/F11R/FAP/PRRG4/ITGA2/LCK/C1QTNF1/WAS/FCER1G/ITGB5/ITGB3/B4GALT1/TNFAIP3/HMOX1/THBD/LRG1/HSPB1/VAV3",59
"GO:0001819","GO:0001819","positive regulation of cytokine production","63/655","467/15424",0.134903640256959,3.17672327835624,10.0593275367741,2.45746792423889e-16,1.88223839530594e-14,1.3173560997382e-14,"CHI3L1/SAA1/FCGR2B/SERPINE1/ANXA1/CLEC5A/ALOX15B/CAMP/FCGR2C/C5AR1/BCL3/ORM1/THBS1/OSM/ADAM8/EREG/GBP5/RBM47/SLC11A1/LILRB2/PTPN22/IL6/IL10/IL18R1/SECTM1/NOD2/SLAMF6/LBP/IL15/CCR2/LILRA5/GATA3/NLRP12/CD14/IL1RL1/FCGR3A/PTGS2/C3/BATF/CD7/FCGR2A/IL1B/CD274/RUNX1/CEBPB/TSLP/ITK/F3/TRIM56/IL1R1/CD2/TLR2/FCER1G/IL7/TLR8/CD74/CD3E/LILRB1/NFAM1/HMOX1/SLAMF1/LEP/HSPB1",63
"GO:0002764","GO:0002764","immune response-regulating signaling pathway","65/655","497/15424",0.130784708249497,3.07973029013777,9.92495346404008,3.7907269790377e-16,2.79972264023213e-14,1.95949232938979e-14,"LTF/FCGR2B/FPR2/BIRC3/KCNN4/MYO1G/FOSL1/FCGR2C/LGALS3/S100A8/C5AR1/CAV1/GBP5/CR1/LILRA6/LILRB3/LILRB2/PTPN22/S100A9/FCAR/NOD2/GBP2/LBP/NFKBIZ/LILRA5/GATA3/ZC3H12A/GBP1/CD14/CD72/CD3D/FCGR3A/CTLA4/LAIR1/C3/FCGR2A/FPR3/CD274/CLEC4D/ITK/NLRP6/SLA2/TEC/OSCAR/CEACAM1/FCN3/LCK/ITGAM/COLEC12/TLR2/FPR1/FCER1G/TRAT1/FOSL2/LAX1/ALPK1/TLR8/TNFAIP3/CD3E/LILRA3/LILRB1/NFAM1/CD300LB/NFATC2/VAV3",65
"GO:0070661","GO:0070661","leukocyte proliferation","50/655","318/15424",0.157232704402516,3.70253012626626,10.255076342801,7.34912290084666e-16,5.24068488239686e-14,3.66789255486902e-14,"IL2RA/FCGR2B/TNFSF14/CLCF1/ANXA1/FOXJ1/LGALS3/SDC4/PLA2G5/SLC11A1/CR1/SH2D2A/LILRB2/PTPN22/IL6/CD70/IL10/NFKBIZ/IL15/CCR2/PDCD1LG2/FCGR3A/CTLA4/IL1B/CD274/GAPT/CEBPB/VSIG4/IL7R/CSF1/CDKN1A/MSN/CSF2RB/JUNB/TNFRSF1B/VCAM1/TCIRG1/IL7/FOSL2/TNFAIP3/CD74/CD3E/TNFRSF9/LILRB1/ELF4/SLAMF1/CCL5/LEP/NFATC2/VAV3",50
"GO:0046651","GO:0046651","lymphocyte proliferation","45/655","277/15424",0.162454873646209,3.82550224598341,9.99313519023477,6.34124712805064e-15,3.64269418355798e-13,2.54947801200866e-13,"IL2RA/FCGR2B/TNFSF14/CLCF1/ANXA1/FOXJ1/LGALS3/SDC4/PLA2G5/SLC11A1/CR1/SH2D2A/LILRB2/PTPN22/IL6/CD70/IL10/NFKBIZ/IL15/CCR2/PDCD1LG2/FCGR3A/CTLA4/IL1B/CD274/GAPT/CEBPB/VSIG4/IL7R/CDKN1A/MSN/TNFRSF1B/VCAM1/IL7/FOSL2/CD74/CD3E/TNFRSF9/LILRB1/ELF4/SLAMF1/CCL5/LEP/NFATC2/VAV3",45
"GO:0002526","GO:0002526","acute inflammatory response","27/655","103/15424",0.262135922330097,6.17280071148003,11.0925229801769,1.22972669870029e-14,6.87317517003297e-13,4.81045294655163e-13,"SAA2/SAA1/FCGR2B/HP/CD163/SAA4/FCGR2C/SERPINA3/SERPINA1/ORM1/OSM/ADAM8/OSMR/IL1RN/IL6/LBP/FCGR3A/PTGS2/C3/FCGR2A/IL1B/CEBPB/F3/ALOX5AP/NLRP6/VNN1/B4GALT1",27
"GO:0051249","GO:0051249","regulation of lymphocyte activation","60/655","469/15424",0.127931769722815,3.01254903237357,9.32114398730151,1.53629627688182e-14,8.36068605418843e-13,5.85154399089336e-13,"IL2RA/FCGR2B/TNFSF14/CLCF1/ANXA1/FOXJ1/CCL2/LGALS3/SDC4/ADAM8/CAV1/PLA2G5/CR1/LILRB2/PTPN22/IL6/CD70/IL10/NOD2/SLAMF8/NFKBIZ/IL15/CCR2/PDCD1LG2/MMP14/GATA3/ZC3H12A/FCGR3A/CTLA4/BATF/IL1B/CD274/RUNX1/CEBPB/VSIG4/IL7R/CDKN1A/CD2/JUNB/LCK/TNFRSF1B/VCAM1/VNN1/MAP3K8/IL7/LAX1/SOCS1/TNFAIP3/ZFP36L2/CD74/CD3E/TNFRSF9/LILRB1/NFAM1/SLAMF1/CCL5/LEP/HFE/NFATC2/VAV3",60
"GO:1903131","GO:1903131","mononuclear cell differentiation","61/655","494/15424",0.123481781376518,2.90776029916247,9.07584168091035,4.63639142653451e-14,2.33855060245692e-12,1.63672354595249e-12,"IL2RA/LIF/FCGR2B/SOCS3/CLCF1/ANXA1/FOXJ1/UBD/BCL3/ADAM8/CR1/LILRB2/PTPN22/IL6/FZD7/IL10/IL18R1/SLAMF6/SLAMF8/NFKBIZ/IL15/CCR2/MMP14/GATA3/ZC3H12A/IL1RL1/CD3D/CTLA4/BATF/IL1B/RUNX1/CEBPB/CLEC4D/ITK/IL7R/VEGFA/FOS/CSF1/MAFB/CD2/JUNB/LCK/VCAM1/TCIRG1/TLR2/VNN1/IL11/FCER1G/C1QC/IL7/FOSL2/SOCS1/ZFP36L2/CD74/CD3E/HCLS1/TNFRSF9/LILRB1/NFAM1/SLAMF1/LEP",61
"GO:0002274","GO:0002274","myeloid leukocyte activation","39/655","226/15424",0.172566371681416,4.06360872796055,9.7706584410996,5.71544395275334e-14,2.81417573673665e-12,1.9696078784551e-12,"PLA2G2A/SCNN1B/FCGR2B/CXCL6/ANXA1/HAMP/CAMP/UBD/EDN2/C5AR1/THBS1/SLC11A1/IL6/FCAR/IL10/LBP/IL15/CCR2/S100A12/ZC3H12A/IL1RL1/FCGR3A/BATF/TSLP/VSIG4/CLEC4D/C1QA/CSF1/NDRG1/IL18RAP/CD2/ITGAM/ITGB2/TLR2/FCER1G/CD74/CTSC/SLAMF1/CCL5",39
"GO:0002685","GO:0002685","regulation of leukocyte migration","38/655","216/15424",0.175925925925926,4.1427198190557,9.79548676227081,6.41903658178179e-14,3.08710875607552e-12,2.16063042838432e-12,"TNFSF14/SERPINE1/RARRES2/CCL20/ANXA1/FPR2/CCL7/CCL2/ICAM1/EDN2/LGALS3/C5AR1/THBS1/ADAM8/IL6/CHST4/NOD2/SLAMF8/LBP/GDF15/CCR2/MMP14/GCNT1/VEGFA/CSF1/BDKRB1/MSN/IL1R1/CXCR3/DUSP1/ITGA2/ITGB3/CD99/CD74/CYP19A1/HMOX1/SLAMF1/CCL5",38
"GO:0050867","GO:0050867","positive regulation of cell activation","49/655","346/15424",0.141618497109827,3.33484534262896,9.25025771869207,9.38597130890512e-14,4.41140651518541e-12,3.08749056213984e-12,"IL2RA/TNFSF14/CLCF1/ANXA1/HAMP/CCL2/THBS1/ADAM8/CAV1/CR1/LILRB2/IL6/CD70/IL10/NOD2/LBP/NFKBIZ/IL15/CCR2/LILRA5/PDCD1LG2/MMP14/GATA3/IL1RL1/FCGR3A/IL1B/CD274/RUNX1/TSLP/CLEC4D/IL7R/CDKN1A/FLNA/CD2/LCK/VCAM1/VNN1/MAP3K8/IL7/SOCS1/CD74/CD3E/LILRB1/CTSC/SLAMF1/CCL5/LEP/NFATC2/VAV3",49
"GO:0071216","GO:0071216","cellular response to biotic stimulus","39/655","233/15424",0.167381974248927,3.94152606231366,9.52767673080527,1.58545352661486e-13,6.97599551710538e-12,4.88241567546569e-12,"LTF/CXCL3/FCGR2B/CSF3/SERPINE1/CXCL6/CXCL5/CXCL1/CCL2/CAMP/PPBP/GBP5/LILRB2/PTPN22/IL6/CXCL2/FCAR/IL10/GBP3/NOD2/GBP2/LBP/NFKBIZ/MRC1/PDCD1LG2/ZC3H12A/CD14/ZFP36/PTGS2/IL1B/CCR5/CD274/TNFRSF1B/VIM/TLR2/TNFAIP3/CARD16/CD68/LILRB1",39
"GO:0032944","GO:0032944","regulation of mononuclear cell proliferation","37/655","227/15424",0.162995594713656,3.83823519521135,9.07218529872385,1.5508224453899e-12,6.28843297463984e-11,4.40119889042542e-11,"IL2RA/FCGR2B/CLCF1/ANXA1/FOXJ1/LGALS3/SDC4/PLA2G5/CR1/LILRB2/PTPN22/IL6/CD70/IL10/IL15/CCR2/PDCD1LG2/FCGR3A/CTLA4/IL1B/CD274/CEBPB/VSIG4/CSF1/CDKN1A/TNFRSF1B/VCAM1/IL7/CD74/CD3E/TNFRSF9/LILRB1/SLAMF1/CCL5/LEP/NFATC2/VAV3",37
"GO:0031640","GO:0031640","killing of cells of another organism","26/655","117/15424",0.222222222222222,5.23290924512299,9.6786855645302,2.48929119329513e-12,9.53306331061915e-11,6.67207678514778e-11,"LTF/CXCL3/PLA2G2A/SCNN1B/TREM1/CXCL6/CCL20/HAMP/CCL18/CXCL1/CAMP/LGALS3/PPBP/GBP5/CXCL2/CCL13/GBP3/GBP2/CXCL14/S100A12/GBP1/C6/NLRP6/LYZ/PRF1/APOL1",26
"GO:0141061","GO:0141061","disruption of cell in another organism","26/655","117/15424",0.222222222222222,5.23290924512299,9.6786855645302,2.48929119329513e-12,9.53306331061915e-11,6.67207678514778e-11,"LTF/CXCL3/PLA2G2A/SCNN1B/TREM1/CXCL6/CCL20/HAMP/CCL18/CXCL1/CAMP/LGALS3/PPBP/GBP5/CXCL2/CCL13/GBP3/GBP2/CXCL14/S100A12/GBP1/C6/NLRP6/LYZ/PRF1/APOL1",26
"GO:0006909","GO:0006909","phagocytosis","36/655","223/15424",0.161434977578475,3.80148563995481,8.87430368976989,4.18037929905973e-12,1.51667094569395e-10,1.06149982201424e-10,"MARCO/FCGR2B/PTX3/ANXA1/FPR2/CCL2/MYO1G/FCGR2C/THBS1/PLA2G5/SLC11A1/MET/NOD2/LBP/IL15/CCR2/CD14/C3/FCGR2A/RAB27A/IL2RB/ITGA2/FCN3/ITGAM/COLEC12/ITGB2/TLR2/FCER1G/ITGB3/P2RY6/CEACAM4/MSR1/SLAMF1/C2/LEP/VAV3",36
"GO:0141060","GO:0141060","disruption of anatomical structure in another organism","26/655","120/15424",0.216666666666667,5.10208651399491,9.49997569242645,4.62394272325695e-12,1.6486747502923e-10,1.15388770317211e-10,"LTF/CXCL3/PLA2G2A/SCNN1B/TREM1/CXCL6/CCL20/HAMP/CCL18/CXCL1/CAMP/LGALS3/PPBP/GBP5/CXCL2/CCL13/GBP3/GBP2/CXCL14/S100A12/GBP1/C6/NLRP6/LYZ/PRF1/APOL1",26
"GO:0032102","GO:0032102","negative regulation of response to external stimulus","47/655","365/15424",0.128767123287671,3.03222001463976,8.27463077134159,9.86396321825012e-12,3.34404523530184e-10,2.34045719156064e-10,"LTF/SAA1/IL2RA/FCGR2B/SERPINE1/SOCS3/FPR2/HAMP/SFN/PLAU/CCL2/THBS1/CR1/ANXA2/CD109/IL10/SERPING1/NOD2/SLAMF8/PLAUR/GATA3/NLRP12/ZFP36/PROS1/SPP1/IER3/VSIG4/ALOX5/SIGLEC10/PIM1/NLRP6/CEACAM1/DUSP1/FAP/TNFRSF1B/IL10RA/C1QTNF1/CD96/TNFAIP3/CARD16/CYP19A1/IL22RA1/NRP1/LILRB1/THBD/ELF4/TNFRSF1A",47
"GO:0002697","GO:0002697","regulation of immune effector process","47/655","372/15424",0.126344086021505,2.97516211113847,8.12094642203832,1.93484521365634e-11,6.25196859662706e-10,4.37567790917348e-10,"FCGR2B/CXCL6/CLCF1/ANXA1/FOXJ1/ICAM1/LGALS3/PLA2G5/CR1/IL6/S100A9/IL10/IL18R1/SECTM1/SERPING1/NOD2/SLAMF6/SLAMF8/LBP/NFKBIZ/CCR2/GATA3/ZC3H12A/C3/BATF/CD7/IL1B/CD274/VSIG4/IL7R/NCF1/IL18RAP/CEACAM1/IL1R1/FCN3/JUNB/ITGAM/TNFRSF1B/ITGB2/WAS/CD96/CD74/LILRB1/SLAMF1/IL13RA1/LEP/HFE",47
"GO:0006956","GO:0006956","complement activation","17/655","53/15424",0.320754716981132,7.55316145758318,10.0639223178277,2.99238114081574e-11,9.37612757455598e-10,6.56223934389416e-10,"CFB/CFI/C1R/C1S/CR1/C1RL/SERPING1/C3/IL1B/C6/VSIG4/C1QA/C1QB/FCN3/C1QC/C2/CFD",17
"GO:0032609","GO:0032609","type II interferon production","24/655","113/15424",0.212389380530973,5.00136458825914,8.99031899957015,4.82324223245147e-11,1.38534235232078e-09,9.69584513102451e-10,"BCL3/SLC11A1/CR1/PTPN22/IL10/IL18R1/NOD2/SLAMF6/CCR2/PDCD1LG2/GATA3/ZC3H12A/CD14/IL1RL1/IL1B/CD274/NLRP6/IL1R1/CD2/CD96/TLR8/CD3E/LILRB1/SLAMF1",24
"GO:0002822","GO:0002822","regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","31/655","185/15424",0.167567567567568,3.94589643078193,8.4889629468576,4.97089031881618e-11,1.40819194237149e-09,9.85576667393259e-10,"FCGR2B/CLCF1/ANXA1/FOXJ1/SLC11A1/CR1/IL6/IL10/IL18R1/SECTM1/NOD2/NFKBIZ/CCR2/GATA3/ZC3H12A/IL1RL1/C3/BATF/CD7/IL1B/CD274/IL7R/CEACAM1/IL1R1/JUNB/TNFRSF1B/WAS/TNFAIP3/LILRB1/SLAMF1/HFE",31
"GO:0001818","GO:0001818","negative regulation of cytokine production","38/655","273/15424",0.139194139194139,3.27775634035176,7.99645454115438,1.02204633980016e-10,2.78104188250886e-09,1.94641789089366e-09,"LTF/FCGR2B/IL1R2/ANXA1/FOXJ1/BCL3/ORM1/THBS1/SLC11A1/CR1/PTPN22/IL6/IL10/NOD2/LBP/LILRA5/PDCD1LG2/GATA3/NLRP12/ZC3H12A/GBP1/ZFP36/IL1RL1/CD274/VSIG4/FBLN1/SLC2A10/NLRP6/CEACAM1/CD96/TLR8/TNFAIP3/CARD16/INHBB/LILRB1/ELF4/SLAMF1/HFE",38
