"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007416","GO:0007416","synapse assembly","37/541","250/15424",0.148,4.21950462107209,9.78468475946346,9.85311927926392e-14,1.63293058600892e-11,1.43129522161939e-11,"LRRTM2/SPTBN2/SLITRK6/RTN4R/LRRTM3/SLIT1/EPHB1/BSN/CHRNB2/CASKIN1/IL1RAPL1/C1QL2/SNAP25/IL1RAPL2/NRXN1/ICAM5/FGF13/C1QL3/GABRB2/LRRTM1/SHANK2/CUX2/GABRA3/NPTX1/CDH9/GABRA2/GABRB3/POU4F1/LRFN5/SLITRK1/CBLN1/SLITRK4/CBLN2/GRID2/GABRG2/GABRA1/LRTM2",37
"GO:0001508","GO:0001508","action potential","29/541","170/15424",0.170588235294118,4.86349896705447,9.6571996751228,1.30759971835203e-12,1.98646190546312e-10,1.74117225654243e-10,"KCNA2/CTNNA3/SCN3A/KCNG4/ATP1A2/SCN5A/KCNK4/CHRNB2/KCNA4/CACNA1I/FGF12/KCNK2/KCNA1/KCNQ2/FGF13/KCNS2/KCNB1/SLC8A2/GJD2/KCNB2/KCND2/KCNMB2/KCNIP2/ABCC8/KCNJ3/CHRNA4/RYR2/HCN1/KCNC2",29
"GO:0035249","GO:0035249","synaptic transmission, glutamatergic","23/541","106/15424",0.216981132075472,6.18616817214801,10.2149516785366,1.60637370414028e-12,2.20885607038979e-10,1.93610504076664e-10,"GRM3/CACNG7/ATP1A2/UNC13A/GRIN2C/CACNG2/NRXN1/CDH8/SLC17A8/SYT1/GRM4/GRM7/SLC17A6/GRIA2/ABCC8/TNR/HTR2A/CACNG3/UNC13C/GRIA4/GRIN1/SLC17A7/GRID2",23
"GO:0007269","GO:0007269","neurotransmitter secretion","26/541","138/15424",0.188405797101449,5.37148061828605,9.83465192694739,1.81748990981058e-12,2.20885607038979e-10,1.93610504076664e-10,"CSPG5/PPFIA3/SYT2/SYNGR3/STX1B/SYN1/UNC13A/RIMS4/SNCG/RAB3A/SYP/SNAP25/RIMS1/NRXN1/HRH3/DOC2B/SYT1/GRM4/CPLX2/ABCC8/CPLX1/PRKCG/UNC13C/SYN2/RIMS2/RPH3A",26
"GO:0099643","GO:0099643","signal release from synapse","26/541","138/15424",0.188405797101449,5.37148061828605,9.83465192694739,1.81748990981058e-12,2.20885607038979e-10,1.93610504076664e-10,"CSPG5/PPFIA3/SYT2/SYNGR3/STX1B/SYN1/UNC13A/RIMS4/SNCG/RAB3A/SYP/SNAP25/RIMS1/NRXN1/HRH3/DOC2B/SYT1/GRM4/CPLX2/ABCC8/CPLX1/PRKCG/UNC13C/SYN2/RIMS2/RPH3A",26
"GO:0007409","GO:0007409","axonogenesis","46/541","434/15424",0.105990783410138,3.02181486750087,8.14560329036231,2.04755396333366e-11,2.33293179697329e-09,2.04485981338191e-09,"ATOH7/TRPC5/FGF8/CLASP2/CDK5R1/SLITRK6/KIF5A/NTN4/RTN4R/EPHA10/LHX3/SLIT1/DAB1/MAP2/B4GALT6/EPHB1/CDK5R2/CHRNB2/MYOT/FEZF2/RAB3A/FSTL4/DSCAML1/EPHA6/BRSK2/SNAP25/MCF2/CNTN4/UNC5D/NRXN1/VAX1/FGF13/BCL11A/NPTX1/CNTN1/POU4F1/DCC/EDN3/TNR/ATP8A2/SEMA3D/SLITRK1/SLITRK4/CCK/NEFL/LRTM2",46
"GO:0007215","GO:0007215","glutamate receptor signaling pathway","16/541","54/15424",0.296296296296296,8.44745669884302,10.4521528935952,2.58810809682305e-11,2.77536532971083e-09,2.43266135664234e-09,"CDK5R1/GRM3/SLC1A1/NECAB2/GRIN2C/PLP1/PLCB1/NRXN1/KCNB1/GRM4/GRM7/GRIA2/GRIA4/GRIN1/GRID2/SSTR1",16
"GO:0050803","GO:0050803","regulation of synapse structure or activity","36/541","293/15424",0.122866894197952,3.50295559354753,8.24690439912668,5.55665454602814e-11,5.62765624300516e-09,4.9327494741934e-09,"LRRTM2/CDK5R1/SLITRK6/RTN4R/LRRTM3/SLIT1/DAB1/EPHB1/CHRNB2/CASKIN1/IL1RAPL1/C1QL2/SNAP25/IL1RAPL2/NRXN1/ICAM5/C1QL3/NEUROD2/CDH8/SLC17A8/LRRTM1/SHANK2/SLC17A6/ZNF804A/CUX2/LRFN2/LRFN5/SLITRK1/CBLN1/CAMKV/SLC17A7/SLITRK4/CBLN2/GRID2/NEFL/LRTM2",36
"GO:0007188","GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","32/541","241/15424",0.132780082987552,3.78558225508318,8.30966533825321,8.90655506474674e-11,8.54560520159648e-09,7.49038813755432e-09,"GLP1R/GPR61/GABBR1/HTR1A/VIPR1/HTR6/CRHR2/GRM3/MC4R/HTR1E/GABBR2/RAPGEF4/GNAL/PDE2A/CRHR1/RXFP1/PTGER3/HRH3/GPR12/SSTR2/VIP/GRM4/GRM7/OPRD1/HTR5A/PTH2R/RIMS2/GPR26/CHRM2/CHRM1/CHGA/VIPR2",32
"GO:0023061","GO:0023061","signal release","46/541","461/15424",0.0997830802603037,2.84483221799431,7.66718284273505,1.58495730947217e-10,1.44468858758388e-08,1.2662974714625e-08,"GLP1R/KCNA2/PRKCE/GABBR1/CSPG5/PPFIA3/HTR1A/SYT2/SMPD3/SYNGR3/STX1B/MC4R/SYN1/UNC13A/RIMS4/CHRNB2/RAPGEF4/SNCG/RAB3A/SYP/BRSK2/SNAP25/PLCB1/CRHR1/RIMS1/NRXN1/HRH3/VIP/KCNB1/DOC2B/SYT1/GRM4/CPLX2/ABCC8/EDN3/CPLX1/PRKCG/CHRNA4/HTR2C/HTR2A/UNC13C/SYN2/RIMS2/CHGA/NEUROD1/RPH3A",46
"GO:0016079","GO:0016079","synaptic vesicle exocytosis","20/541","99/15424",0.202020202020202,5.75962956739297,9.05791686669436,1.8228375908497e-10,1.58239663243762e-08,1.38700123454127e-08,"CSPG5/PPFIA3/SYT2/SYNGR3/STX1B/SYN1/UNC13A/RIMS4/RAB3A/SYP/SNAP25/RIMS1/DOC2B/SYT1/CPLX2/CPLX1/PRKCG/UNC13C/RIMS2/RPH3A",20
"GO:0017156","GO:0017156","calcium-ion regulated exocytosis","16/541","63/15424",0.253968253968254,7.24067717043687,9.4630267613288,3.35502605943072e-10,2.78009659379191e-08,2.4368084010602e-08,"SYT2/STX1B/UNC13A/CDK5R2/RAPGEF4/RAB3A/SNAP25/RIMS1/KCNB1/DOC2B/SYT1/SYT13/UNC13C/SYN2/RIMS2/RPH3A",16
"GO:0045055","GO:0045055","regulated exocytosis","29/541","215/15424",0.134883720930233,3.84555732278726,8.01076625540763,4.73437945058542e-10,3.75251032105096e-08,3.28914782882776e-08,"CSPG5/PPFIA3/SYT2/SYNGR3/STX1B/RAB26/KIT/SYN1/UNC13A/RIMS4/CDK5R2/RAPGEF4/RAB3A/SYP/SNAP25/RIMS1/KCNB1/DOC2B/SYT1/CPLX2/SYT13/CPLX1/PRKCG/UNC13C/SYN2/RIMS2/CHGA/RPH3A/KLRC2",29
"GO:0035418","GO:0035418","protein localization to synapse","18/541","85/15424",0.211764705882353,6.03744699358486,8.87890173197632,6.6323747260597e-10,5.03784130233618e-08,4.41576527813975e-08,"CACNA2D2/DLG2/KIF5A/CACNG7/STX1B/BSN/LRRC7/GRIN2C/CACNG2/C1QL2/NRXN1/PRKCZ/C1QL3/LRRTM1/NPTX1/CPLX1/CACNG3/NETO1",18
"GO:0048167","GO:0048167","regulation of synaptic plasticity","27/541","195/15424",0.138461538461538,3.94756149580549,7.89736676943808,1.05310000912444e-09,7.67920526653539e-08,6.73097184779324e-08,"LRRTM2/PPFIA3/CRHR2/SLC1A1/KIT/RAB3A/GRIN2C/SYP/SNAP25/CNTN4/PRKCZ/NEUROD2/LRRTM1/KCNB1/SHISA7/SLC8A2/SHANK2/JPH4/CPLX2/PRKCG/TNR/UNC13C/CBLN1/JPH3/GRIN1/NETO1/GRID2",27
"GO:0140029","GO:0140029","exocytic process","18/541","88/15424",0.204545454545455,5.83162493698538,8.6659528382137,1.20571840848533e-09,8.45394099487982e-08,7.41004268858594e-08,"PPFIA3/SYT2/SYNGR3/STX1B/UNC13A/RIMS4/RAB3A/SYP/SNAP25/RIMS1/KCNB1/DOC2B/SYT1/CPLX2/CPLX1/UNC13C/RIMS2/RPH3A",18
"GO:0051932","GO:0051932","synaptic transmission, GABAergic","15/541","61/15424",0.245901639344262,7.0106966455562,8.96787473390953,1.9619661867285e-09,1.30717303644747e-07,1.14576243284768e-07,"PRKCE/GABBR1/NALCN/GABRD/CA7/GABBR2/KCNK2/SYN3/NRXN1/GABRB2/GABRA3/GABRA2/GABRB3/GABRG2/GABRA1",15
"GO:0050807","GO:0050807","regulation of synapse organization","33/541","287/15424",0.114982578397213,3.27817243844474,7.42754783252925,2.0077260022232e-09,1.30717303644747e-07,1.14576243284768e-07,"LRRTM2/CDK5R1/SLITRK6/RTN4R/LRRTM3/SLIT1/DAB1/EPHB1/CHRNB2/CASKIN1/IL1RAPL1/C1QL2/SNAP25/IL1RAPL2/NRXN1/ICAM5/C1QL3/NEUROD2/CDH8/LRRTM1/SHANK2/ZNF804A/CUX2/LRFN2/LRFN5/SLITRK1/CBLN1/CAMKV/SLITRK4/CBLN2/GRID2/NEFL/LRTM2",33
"GO:0034329","GO:0034329","cell junction assembly","45/541","485/15424",0.0927835051546392,2.64527316729234,7.01917291923151,2.59574866085603e-09,1.63174131335881e-07,1.43025280115406e-07,"LRRTM2/SPTBN2/CLASP2/SLITRK6/CDH20/UGT8/RTN4R/LRRTM3/SLIT1/EPHB1/BSN/CHRNB2/CASKIN1/IL1RAPL1/C1QL2/SNAP25/IL1RAPL2/NRXN1/ICAM5/FGF13/C1QL3/CDH8/GABRB2/LRRTM1/SHANK2/CDH12/CNTNAP2/CUX2/GABRA3/NPTX1/CDH9/GABRA2/GABRB3/POU4F1/LRFN5/SLITRK1/CBLN1/SLITRK4/CDH18/CBLN2/GRID2/GABRG2/GABRA1/LRTM2/CDH7",45
"GO:0051960","GO:0051960","regulation of nervous system development","41/541","427/15424",0.0960187353629977,2.73751011874099,6.94187685424703,5.08486793415858e-09,3.08990474799036e-07,2.70836123650973e-07,"TRPC5/LRRTM2/HAPLN1/SLITRK6/NCAN/RTN4R/LRRTM3/DAAM2/KIT/SLIT1/DAB1/MAP2/EPHB1/FEZF2/BCAN/FSTL4/IL1RAPL1/OLIG2/MCF2/NRXN1/VAX1/FGF13/LRRTM1/DLL3/BCL11A/DCT/HES5/SOX8/CUX2/POU4F1/DCC/ABCC8/TNR/ZNF488/SLITRK1/CBLN1/SLITRK4/CBLN2/GRID2/NEFL/LRTM2",41
"GO:0019226","GO:0019226","transmission of nerve impulse","16/541","76/15424",0.210526315789474,6.00214028602004,8.33440478227328,6.50134985325663e-09,3.82321315564091e-07,3.35112022996386e-07,"KCNA2/CACNG7/ATP1A2/KCNK4/CACNA1I/FGF12/KCNK2/CACNG2/KCNA1/GJD2/KCND2/CNTNAP2/KCNMB2/TNR/CACNG3/HCN1",16
"GO:0006887","GO:0006887","exocytosis","35/541","333/15424",0.105105105105105,2.99656403168418,7.02237748625302,7.00783458027367e-09,3.99227576244965e-07,3.49930687264981e-07,"CLASP2/CSPG5/PPFIA3/SYT2/SMPD3/SYNGR3/STX1B/RAB26/KIT/SYN1/UNC13A/RIMS4/CDK5R2/RAPGEF4/RAB3A/SYP/IL1RAPL1/BRSK2/SNAP25/RIMS1/KCNB1/DOC2B/SYT1/CPLX2/STXBP5L/SYT13/CPLX1/PRKCG/RAB3C/UNC13C/SYN2/RIMS2/CHGA/RPH3A/KLRC2",35
"GO:0031644","GO:0031644","regulation of nervous system process","19/541","110/15424",0.172727272727273,4.92448328012099,7.87539463274939,8.21205423934568e-09,4.53653784191733e-07,3.97636310536738e-07,"STX1B/CHRNA2/FGF12/GRIN2C/RIMS1/NRXN1/PRKCZ/SHISA7/SLC8A2/CELF4/CUX2/HTR2C/TNR/ZNF488/RIMS2/CBLN1/GRIN1/NETO1/TAC1",19
"GO:0051965","GO:0051965","positive regulation of synapse assembly","14/541","58/15424",0.241379310344828,6.88176429345401,8.55616241539603,8.84037865400873e-09,4.74000302536997e-07,4.15470427145054e-07,"LRRTM2/SLITRK6/LRRTM3/EPHB1/IL1RAPL1/NRXN1/LRRTM1/CUX2/SLITRK1/CBLN1/SLITRK4/CBLN2/GRID2/LRTM2",14
"GO:1903539","GO:1903539","protein localization to postsynaptic membrane","13/541","50/15424",0.26,7.41264325323475,8.65897458178033,1.13693810476234e-08,5.92182332851928e-07,5.19059261061424e-07,"CACNA2D2/CACNG7/STX1B/LRRC7/GRIN2C/CACNG2/C1QL2/PRKCZ/C1QL3/NPTX1/CPLX1/CACNG3/NETO1",13
"GO:0007611","GO:0007611","learning or memory","30/541","264/15424",0.113636363636364,3.23979163165854,6.99838453169362,1.44721721955622e-08,7.16357423672337e-07,6.27901128350958e-07,"GLP1R/SLC1A1/ATP1A2/KIT/KCNK4/ATP8A1/ELAVL4/CHRNB2/KCNK2/SNAP25/PLCB1/CSMD1/NRXN1/PRKCZ/FGF13/NEUROD2/SHISA7/SLC8A2/SHANK2/JPH4/CNTNAP2/CUX2/ABCC8/AFF2/PRKCG/TNR/HTR2A/JPH3/GRIN1/NETO1",30
"GO:0007612","GO:0007612","learning","22/541","151/15424",0.145695364238411,4.15379907211321,7.42502875344939,1.45393443093124e-08,7.16357423672337e-07,6.27901128350958e-07,"SLC1A1/ATP1A2/KIT/ATP8A1/ELAVL4/CHRNB2/SNAP25/PLCB1/CSMD1/NRXN1/FGF13/NEUROD2/SLC8A2/SHANK2/JPH4/CNTNAP2/ABCC8/TNR/HTR2A/JPH3/GRIN1/NETO1",22
"GO:0006821","GO:0006821","chloride transport","20/541","126/15424",0.158730158730159,4.52542323152305,7.57559985904143,1.49701730200742e-08,7.18174353041981e-07,6.29493702062954e-07,"NMUR2/SLC1A1/SLC26A8/GABRD/CA7/KCNK2/GABRQ/GABRB2/SLC17A8/SLC17A6/GLRA2/GABRA3/GABRA2/GABRB3/PRKG2/SLC17A7/ANO3/GLRA3/GABRG2/GABRA1",20
"GO:0043269","GO:0043269","regulation of monoatomic ion transport","40/541","427/15424",0.0936768149882904,2.6707415792595,6.67511640559176,1.57925860939326e-08,7.38202165365104e-07,6.47048466682581e-07,"PRKCE/HTR1A/CALHM1/FXYD6/NKAIN3/KCNG4/ATP1A2/KCNJ9/SCN5A/FGF14/CA7/REM1/FGF12/KCNJ12/GRIN2C/PLP1/CRHR1/FGF13/KCNS2/WNK2/JPH4/NKAIN1/CNTN1/FXYD7/KCNIP2/OPRD1/ABCC8/EDN3/PRKG2/KCNJ3/NKAIN4/KCNIP4/NPPA/HTR2A/RYR2/JPH3/CHRM1/GRIN1/KCNC2/DPP10",40
"GO:0099565","GO:0099565","chemical synaptic transmission, postsynaptic","19/541","115/15424",0.165217391304348,4.71037531142008,7.61432081706292,1.75172739592071e-08,7.98349760690863e-07,6.99768996580957e-07,"STX1B/CHRNA2/CHRNB2/KCNK2/GRIN2C/RIMS1/NRXN1/PRKCZ/SLC8A2/CELF4/GLRA2/CUX2/CHRNA4/RIMS2/CBLN1/GRIN1/NETO1/GLRA3/GRID2",19
"GO:0051963","GO:0051963","regulation of synapse assembly","22/541","153/15424",0.143790849673203,4.09950104502676,7.34584203288978,1.85978033494722e-08,8.26921841611899e-07,7.24812977779174e-07,"LRRTM2/SLITRK6/RTN4R/LRRTM3/SLIT1/EPHB1/CHRNB2/CASKIN1/IL1RAPL1/SNAP25/IL1RAPL2/NRXN1/ICAM5/LRRTM1/CUX2/LRFN5/SLITRK1/CBLN1/SLITRK4/CBLN2/GRID2/LRTM2",22
"GO:0050806","GO:0050806","positive regulation of synaptic transmission","22/541","155/15424",0.141935483870968,4.046604257349,7.26799160738212,2.36857277055568e-08,1.02807337160072e-06,9.01126181880582e-07,"PRKCE/LRRTM2/CRHR2/NALCN/SLC1A1/CACNG7/STX1B/CA7/GRIN2C/CACNG2/SNAP25/NRXN1/PRKCZ/LRRTM1/SHISA7/SLC8A2/SHANK2/SYT1/PRKCG/TNR/CACNG3/GRIN1",22
"GO:0062237","GO:0062237","protein localization to postsynapse","13/541","53/15424",0.245283018867925,6.99305967286297,8.3324611313492,2.44766676521001e-08,1.03769686348322e-06,9.09561358528469e-07,"CACNA2D2/CACNG7/STX1B/LRRC7/GRIN2C/CACNG2/C1QL2/PRKCZ/C1QL3/NPTX1/CPLX1/CACNG3/NETO1",13
"GO:0097120","GO:0097120","receptor localization to synapse","15/541","73/15424",0.205479452054795,5.85825336135518,7.93251815998259,2.74234540267129e-08,1.13620356115222e-06,9.95904383075365e-07,"CACNA2D2/DLG2/KIF5A/CACNG7/STX1B/LRRC7/CACNG2/C1QL2/NRXN1/PRKCZ/C1QL3/NPTX1/CPLX1/CACNG3/NETO1",15
"GO:0050890","GO:0050890","cognition","32/541","305/15424",0.104918032786885,2.99123056877064,6.69649822312595,3.27601185739674e-08,1.32714880356317e-06,1.16327157883702e-06,"GLP1R/SLC1A1/ATP1A2/KIT/KCNK4/ATP8A1/ELAVL4/CHRNB2/KCNK2/SNAP25/PLCB1/CSMD1/NRXN1/PRKCZ/FGF13/NEUROD2/SHISA7/SLC8A2/SHANK2/JPH4/CNTNAP2/CUX2/ABCC8/AFF2/PRKCG/CHRNA4/TNR/HTR2A/JPH3/CHRM1/GRIN1/NETO1",32
"GO:0017157","GO:0017157","regulation of exocytosis","23/541","172/15424",0.133720930232558,3.81240596655633,7.07158322213296,3.57065984626348e-08,1.40369443377635e-06,1.23036530327251e-06,"CLASP2/CSPG5/SYT2/SMPD3/RAB26/SYN1/RIMS4/CDK5R2/RAPGEF4/RAB3A/IL1RAPL1/RIMS1/KCNB1/DOC2B/SYT1/CPLX2/SYT13/CPLX1/PRKCG/RAB3C/RIMS2/RPH3A/KLRC2",23
"GO:0060079","GO:0060079","excitatory postsynaptic potential","18/541","108/15424",0.166666666666667,4.7516943930992,7.45940992571776,3.61895986766257e-08,1.40369443377635e-06,1.23036530327251e-06,"STX1B/CHRNA2/CHRNB2/GRIN2C/RIMS1/NRXN1/PRKCZ/SLC8A2/CELF4/GLRA2/CUX2/CHRNA4/RIMS2/CBLN1/GRIN1/NETO1/GLRA3/GRID2",18
"GO:0006814","GO:0006814","sodium ion transport","27/541","232/15424",0.116379310344828,3.31799349862961,6.78244922312282,4.66899287674056e-08,1.77324458631209e-06,1.55428315502021e-06,"PRKCE/SLC5A12/FXYD6/NKAIN3/NALCN/SCN3A/SLC6A13/ATP1A2/SCN5A/FGF14/FGF12/FGF13/SLC17A8/SLC6A17/SLC8A2/SLC6A7/WNK2/SLC17A6/NKAIN1/CNTN1/FXYD7/NKAIN4/ATP1A3/NPPA/GRIN1/SLC17A7/HCN1",27
"GO:1902476","GO:1902476","chloride transmembrane transport","18/541","110/15424",0.163636363636364,4.6652999495883,7.35528259137198,4.85624265324064e-08,1.80672048099136e-06,1.58362542376354e-06,"NMUR2/SLC1A1/SLC26A8/GABRD/KCNK2/GABRQ/GABRB2/SLC17A8/SLC17A6/GLRA2/GABRA3/GABRA2/GABRB3/SLC17A7/ANO3/GLRA3/GABRG2/GABRA1",18
"GO:0007187","GO:0007187","G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger","13/541","56/15424",0.232142857142857,6.61843147610246,8.03041976040741,4.9921442204731e-08,1.82013578278449e-06,1.59538419509014e-06,"HTR1A/VIPR1/HTR6/HTR1E/HRH3/SSTR2/OPRD1/HTR5A/HTR2C/HTR2A/CHRM2/CHRM1/SSTR1",13
