"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0098982","GO:0098982","GABA-ergic synapse","25/570","103/16019",0.242718446601942,6.82123999318685,11.384357816724,1.5119134317148e-14,1.74230024035706e-13,1.43233904057192e-13,"LRRTM2/GABBR1/CSPG5/CACNA2D2/ATP2B2/BSN/GABRD/PLCB1/NRXN1/NXPH1/GABRB2/SLC6A17/LRRTM1/GAD1/IQSEC3/GLRA2/KCND2/CNTNAP2/GAD2/GABRA2/LRFN5/SLITRK1/KCNC2/GABRG2/GABRA1",25
"GO:0060076","GO:0060076","excitatory synapse","20/570","67/16019",0.298507462686567,8.38910709609845,11.641613534363,9.27935613570738e-14,9.76349645583124e-13,8.02653688626405e-13,"LRRTM2/SPTBN2/ATP2B2/KCNJ9/BSN/SYP/C1QL2/SLC17A8/LRRTM1/SYT1/SLC17A6/GRIA2/KCNJ3/CACNG3/UNC13C/CBLN1/GRIN1/SLC17A7/NETO1/GRID2",20
"GO:0043679","GO:0043679","axon terminus","25/570","113/16019",0.221238938053097,6.21759043626766,10.6910436818283,1.490318967809e-13,1.50273829254074e-12,1.23539598647325e-12,"KCNA2/CRHR2/SLC1A1/UNC13A/KCNK2/SNCG/RAB3A/SYP/KCNA1/CDH8/SLC17A8/SLC8A2/PACSIN1/GAD1/PNOC/CPLX2/OPRD1/CPLX1/PRKCG/UNC13C/CHRM2/CHRM1/GRIN1/PDYN/KCNC2",25
"GO:0048786","GO:0048786","presynaptic active zone","20/570","84/16019",0.238095238095238,6.69131161236424,10.0454028963817,9.76721027148877e-12,8.44166030607243e-11,6.93985992974202e-11,"PPFIA3/CACNA2D2/ATP2B2/KCTD8/STX1B/SYN1/UNC13A/RIMS4/BSN/RAB3A/SYP/RIMS1/SHANK2/GAD1/SYT1/GRM7/UNC13C/RIMS2/SLC17A7/HCN1",20
"GO:0043197","GO:0043197","dendritic spine","26/570","166/16019",0.156626506024096,4.40175438596491,8.46238253820446,1.92010580623299e-10,1.54888535036128e-09,1.27333332413346e-09,"ANKS1B/DGKI/GABBR1/CDK5R1/ATP2B2/GRM3/SLC1A1/PSD/ATP1A2/KCNA4/RGS7BP/GABRB2/SHISA7/SLC8A2/SHANK2/KCND2/ZNF804A/GRIA2/OPRD1/GABRB3/GRIA4/GRIN1/RPH3A/GRID2/GABRG2/GABRA1",26
"GO:0044309","GO:0044309","neuron spine","26/570","168/16019",0.154761904761905,4.34935254803676,8.38259640818845,2.51708974336238e-10,1.96495392868934e-09,1.61538187265022e-09,"ANKS1B/DGKI/GABBR1/CDK5R1/ATP2B2/GRM3/SLC1A1/PSD/ATP1A2/KCNA4/RGS7BP/GABRB2/SHISA7/SLC8A2/SHANK2/KCND2/ZNF804A/GRIA2/OPRD1/GABRB3/GRIA4/GRIN1/RPH3A/GRID2/GABRG2/GABRA1",26
"GO:0098685","GO:0098685","Schaffer collateral - CA1 synapse","19/570","98/16019",0.193877551020408,5.44863945578231,8.48489479732298,1.39433875664576e-09,1.05446868471336e-08,8.66875082256738e-09,"LRRTM2/GABBR1/SLC1A1/SYN1/BSN/KCNK2/SYP/CACNG2/PRKCZ/DCC/CPLX1/LRFN2/TNR/CACNG3/SYN2/CHRM1/NETO1/INA/NEFL",19
"GO:0043235","GO:0043235","receptor complex","35/570","400/16019",0.0875,2.45905701754386,5.67632212034496,9.30427487482167e-07,6.57920069812326e-06,5.40873828597345e-06,"GPR61/GABBR1/VIPR1/KCTD8/CACNG7/KIT/KCTD16/GABRD/CHRNA2/CHRNB2/ERBB3/GABBR2/GFRA1/GRIN2C/CACNG2/PLP1/GABRQ/GABRB2/OLFM3/GRM7/GRIA2/GABRA3/GABRA2/GABRB3/CHRNA4/HTR2C/HTR2A/CACNG3/GRIA4/GRIN1/KLRC3/GRID2/KLRC2/GABRG2/GABRA1",35
"GO:0030427","GO:0030427","site of polarized growth","20/570","164/16019",0.121951219512195,3.42725716730852,6.00130886581833,1.55843401517117e-06,1.04761397686506e-05,8.61239850489331e-06,"TRPC5/CLASP2/CDK5R1/SLC2A13/RTN4R/MAP2/CDK5R2/ELAVL4/KIF21B/NRSN1/SNAP25/NRXN1/STMN4/FGF13/LRRTM1/SHANK2/ZNF804A/DCC/ATCAY/NEFL",20
"GO:0032589","GO:0032589","neuron projection membrane","11/570","57/16019",0.192982456140351,5.42348414896891,6.42613190639056,4.38394567337333e-06,2.86733744042256e-05,2.35722825680671e-05,"GABBR1/ATP2B2/KCNB1/SHISA7/CNTNAP2/GABRA3/GABRA2/OPRD1/KCNC2/GABRG2/GABRA1",11
"GO:0019898","GO:0019898","extrinsic component of membrane","18/570","157/16019",0.114649681528662,3.22205833053973,5.37424789006659,1.23012935726642e-05,7.63311037073012e-05,6.27515380629836e-05,"CDH20/GNG4/SYN1/ATP6V1G2/GNG3/GNAL/GFRA1/SNAP25/SYN3/MCF2/CDH8/GNG13/CDH12/CDH9/RPH3A/CDH18/SNAP91/CDH7",18
"GO:0031256","GO:0031256","leading edge membrane","17/570","168/16019",0.101190476190476,2.8438074352548,4.61459143595309,0.000104863776726163,0.000634425849193285,0.000521559310559073,"KCNA2/GABBR1/CLASP2/ATP2B2/PSD/AMPH/FERMT1/KCNB1/SHISA7/PACSIN1/CNTNAP2/GABRA3/GABRA2/OPRD1/KCNC2/GABRG2/GABRA1",17
"GO:0019897","GO:0019897","extrinsic component of plasma membrane","12/570","103/16019",0.116504854368932,3.27419519672969,4.44754930134259,0.000293661477731144,0.00173331896612041,0.00142495556588411,"CDH20/GNG4/GNG3/GNAL/SNAP25/CDH8/GNG13/CDH12/CDH9/CDH18/SNAP91/CDH7",12
"GO:0098802","GO:0098802","plasma membrane signaling receptor complex","16/570","185/16019",0.0864864864864865,2.43057373162636,3.75917181664212,0.000959059709763616,0.00539749883169291,0.00443726524223558,"GABBR1/CACNG7/CHRNA2/CHRNB2/ERBB3/GABBR2/GRIN2C/CACNG2/PLP1/OLFM3/GRIA2/CHRNA4/CACNG3/GRIA4/GRIN1/GRID2",16
"GO:0031594","GO:0031594","neuromuscular junction","9/570","76/16019",0.118421052631579,3.32804709141274,3.90755338369481,0.0014642599139746,0.00805342952686027,0.00662069674022006,"CDK5R1/DLG2/SYNGR3/STX1B/UNC13A/SYP/NRXN1/UNC13C/NEFL",9
