"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa04670","Leukocyte transendothelial migration",110,0.593816523875885,2.42473436273012,1e-10,1.49e-09,8.47368421052632e-10,3198,"tags=53%, list=19%, signal=43%","F11R/MSN/ICAM1/CLDN23/CTNNA1/PXN/SIPA1/CLDN4/ACTN1/CXCR4/ACTB/ITGAM/ITGB2/RAC2/NCF1/MYL12A/VASP/NCF2/CD99/ACTN4/VCL/NCF4/ITGB1/VAV1/VCAM1/ITK/ACTG1/PLCG2/VAV2/PIK3CD/VAV3/CYBB/MYL9/CLDN7/CYBA/RHOH/RASSF5/MAPK13/CLDN14/GNAI2/MYL7/ITGAL/ITGA4/ROCK1/GNAI3/CTNND1/RAP1A/CLDN1/CLDN12/TXK/JAM2/RAC1/PECAM1/MMP9/PTK2B/RAP1B/CLDN15/MYL5"
"hsa04142","Lysosome",129,0.574101506428637,2.41867383876868,1e-10,1.49e-09,8.47368421052632e-10,3078,"tags=47%, list=18%, signal=39%","TPP1/HEXB/GAA/SLC11A1/CTSZ/CTSA/TCIRG1/GUSB/ACP2/MAN2B1/MANBA/SUMF1/CTSB/CTSD/GM2A/CTSC/CD68/AGA/DNASE2/SMPD1/CLN3/NPC2/HGSNAT/LITAF/GNS/SGSH/NAGLU/FUCA2/NPC1/LAPTM5/CTNS/LAMP3/NAGA/FUCA1/AP1S3/PLA2G15/LAMP1/LAMP2/SORT1/GLB1/GALNS/CTSS/CD63/HEXA/CTSW/ARSA/ATP6V0D2/AP3B1/M6PR/CTSO/AP4M1/LGMN/AP1B1/CD164/LAPTM4A/GLA/AP4E1/GALC/IDUA/IGF2R/NAGPA"
"hsa04082","Neuroactive ligand signaling",199,-0.470958776082422,-2.39562116243555,1e-10,1.49e-09,8.47368421052632e-10,3121,"tags=45%, list=18%, signal=37%","GRIN2B/GNB1/GNAO1/CHRM5/DRD5/CHRNA3/PRKCB/GNAI1/ADCY1/PENK/GABRA5/GABRG3/SLC18A1/GRM5/GLRA1/OPRM1/GABRP/GABRA4/TAC4/ADRA2C/GLRB/GABRG1/P2RY14/OPRK1/DRD2/SLC32A1/SLC6A12/GRM1/HTR3B/HTR1A/SLC5A7/ADCY5/GABRA6/SLC17A6/GABRD/PNOC/GABRB2/SLC6A1/GRIN1/SLC17A8/ADORA2A/GABBR2/GRIK2/HRH3/P2RX5/PRKACB/GNG3/GABRQ/HTR1E/GNAS/HTR6/GRM7/PRKCG/GRIA3/SLC17A7/TAC1/HTR5A/MC4R/TACR3/GABRB3/P2RX3/SLC6A5/GNAL/GABRA2/GRM3/GRM4/GABRA3/SLC6A13/GABRA1/CHRNB2/GABRG2/PDYN/CHRM1/HTR2C/CHRNA4/GRIN2C/SLC1A1/PLCB4/GABBR1/HTR2A/GNG4/GNG13/GNG2/GLRA3/GRIA2/OPRD1/PLCB1/GRIA4/SLC1A6/CHRM2"
"hsa05168","Herpes simplex virus 1 infection",145,0.550852139952674,2.36469440521665,1e-10,1.49e-09,8.47368421052632e-10,3240,"tags=45%, list=19%, signal=37%","NFKB1/SOCS3/TNFSF14/TNFRSF1A/BIRC3/TAPBP/PML/TRADD/IRAK1/NFKBIA/PDIA3/ZC3HAV1/IFNAR1/TLR2/C3/CCL2/NXF3/MYD88/IKBKE/POU2F3/ITGA5/PPP1CB/IKBKB/BCL2L1/CD74/PILRA/TICAM1/CASP8/TRAF5/SP100/FAS/MAVS/CCL5/IL1B/TNFRSF14/IFNGR2/CARD9/SYK/ITGB3/TLR9/POU2F2/RNASEL/IL6/PIK3CD/TLR3/IRF7/TRAF2/B2M/FADD/C5/CALR/BST2/IFIH1/EIF2AK1/RELA/IRF3/OAS3/EIF2AK4/BAX/IFNAR2/FASLG/TAP1/AKT1/TAP2/IFNG"
"hsa04630","JAK-STAT signaling pathway",163,0.531395503284712,2.32891575200032,1e-10,1.49e-09,8.47368421052632e-10,3985,"tags=44%, list=23%, signal=34%","CLCF1/PIM1/SOCS3/LIF/OSMR/IL13RA1/CTF1/MCL1/STAT3/IL2RA/CISH/IL15/IL4R/IFNAR1/PTPN6/OSM/CSF3/IL10RA/EGF/PTPN2/CSF2RB/CDKN1A/CSF3R/IL15RA/IL21R/STAT5A/BCL2L1/SOCS1/IL10/IL27/IL10RB/IL7/IL2RB/IFNGR2/IL6R/TSLP/LEP/JAK3/IL6/PIK3CD/IL23A/IL11/AOX1/IL2RG/IL20/CSF2/IL22RA1/IL24/IL7R/IL12RB1/EPOR/MPL/GFAP/PRLR/IFNAR2/IL27RA/AKT1/CNTF/IFNG/IL19/IL22RA2/PDGFRB/IL31RA/PDGFA/GRB2/STAT6/TYK2/IFNB1/IFNA5/IL20RB/LIFR/IFNA10"
"hsa04621","NOD-like receptor signaling pathway",177,0.512816996460927,2.27389714155464,1e-10,1.49e-09,8.47368421052632e-10,2688,"tags=41%, list=16%, signal=35%","NFKB1/NAMPT/BIRC3/CXCL3/GBP2/TNFAIP3/NOD2/NOD1/NFKBIA/TRIP6/GBP5/GBP1/NLRP12/ANTXR2/IFNAR1/CTSB/IFI16/CCL2/CXCL1/MYD88/IKBKE/NLRX1/CASP1/IKBKB/JUN/BCL2L1/MAP1LC3C/CXCL2/TICAM1/PSTPIP1/PLCB2/RIPK3/CASP8/RIPK1/TRAF5/MAVS/CCL5/GBP3/IL1B/CASP5/NLRP6/CARD16/CARD9/CAMP/ITPR3/CASP4/RNASEL/IL6/GPSM3/CYBB/ITPR2/CYBA/MEFV/MAPK13/IRF7/RBCK1/PYCARD/IL18/TRAF2/PLCB3/TRPV2/FADD/NLRC4/GSDMD/NAIP/TANK/NLRP3/TRPM2/TRPM7/RELA/IRF3/GBP4/OAS3"
"hsa05152","Tuberculosis",165,0.512167626048548,2.25076515156602,1e-10,1.49e-09,8.47368421052632e-10,3447,"tags=46%, list=20%, signal=37%","NFKB1/CEBPB/TNFRSF1A/VDR/FCGR2C/BCL10/FCGR2B/PLK3/NOD2/CIITA/TCIRG1/TRADD/MRC2/IRAK1/CD14/FCGR2A/ITGAM/CTSD/ITGB2/FCGR3A/TLR2/IL10RA/C3/MALT1/MYD88/LSP1/IRAK2/FCER1G/CD74/TLR1/IL10/IL10RB/CASP8/TGFB2/CLEC7A/TGFB1/IL1B/IFNGR2/CARD9/CAMP/SYK/LAMP1/TLR9/LAMP2/FCGR1A/CR1/IL6/CTSS/IL23A/TLR6/MAPK13/MRC1/EEA1/IL18/ATP6V0D2/LBP/FADD/IL1A/CALML4/HSPA9/ITGAX/FCGR3B/RELA/CLEC4E/TIRAP/SPHK1/BAX/CORO1A/PLA2R1/AKT1/IFNG/CR1L/CAMK2D/CASP10/ATP6AP1/CALML6"
"hsa04510","Focal adhesion",196,0.493334047081692,2.20717416657383,1e-10,1.49e-09,8.47368421052632e-10,2292,"tags=35%, list=13%, signal=30%","TNC/ITGB5/BIRC3/ITGB4/PXN/FLNA/CAPN2/CAV1/ITGA3/DIAPH1/ACTN1/LAMB2/ITGB8/TLN1/ITGA2/ACTB/SHC1/COL6A1/IBSP/RAC2/EMP1/COL1A1/EGF/MYL12A/VASP/ERBB2/THBS1/ITGA5/ACTN4/PPP1CB/PARVG/ITGA7/JUN/VCL/LAMB1/COL6A2/COL1A2/ITGB1/VAV1/LAMA5/FN1/COL6A3/ITGB3/ACTG1/VAV2/COL4A1/PIK3CD/SPP1/COL4A2/VAV3/THBS3/VEGFA/MET/MYL9/ZYX/ITGA11/LAMC1/CAV2/LAMA2/EMP2/LAMA3/MYL7/LAMB4/VEGFC/ITGA4/ROCK1/ITGAV/RAP1A"
"hsa05205","Proteoglycans in cancer",197,0.489273385921709,2.19023206430193,1e-10,1.49e-09,8.47368421052632e-10,2252,"tags=30%, list=13%, signal=27%","CD44/MSN/ITGB5/PLAUR/FZD7/PLAU/IQGAP1/SDC4/PXN/FLNA/CAV1/STAT3/HCLS1/FZD1/FZD5/ITGA2/ACTB/PTPN6/TLR2/COL1A1/CDKN1A/ERBB2/THBS1/ITGA5/PPP1CB/COL1A2/ITGB1/VAV1/SDC1/TGFB2/FN1/FAS/TGFB1/ITPR3/ITGB3/FGFR1/ACTG1/ARAF/PLCG2/VAV2/CD63/PIK3CD/RRAS/VAV3/VEGFA/FGF2/MET/ITPR2/SDC2/GPC1/MAPK13/CAV2/SMO/HSPG2/HBEGF/ROCK1/ARHGEF1/HPSE/SLC9A1/ITGAV"
"hsa05130","Pathogenic Escherichia coli infection",190,0.486234035422326,2.1634598180727,1e-10,1.49e-09,8.47368421052632e-10,3095,"tags=39%, list=18%, signal=32%","NFKB1/MYO1G/CLDN23/TNFRSF1A/ARPC1B/TRADD/IRAK1/NFKBIA/MYO1F/MYO1C/CLDN4/FCGR2A/HCLS1/ACTB/MYO1E/PTPN6/WIPF1/CASP7/TUBA1C/MYD88/FOS/CYTH4/MYH9/CASP1/IKBKB/JUN/TLR5/ARF6/ITGB1/WASF2/GNA12/CASP8/RIPK1/FAS/IL1B/NCKAP1L/IL1R1/ACTG1/CASP4/MYO5C/TUBB6/IL6/CLDN7/ARPC1A/MAPK13/PYCARD/IL18/TRAF2/ABCF2/TNFRSF10B/SEC24D/CLDN14/FADD/GAPDH/NAIP/ROCK1/ARHGEF1/GNA13/TMBIM6/NLRP3/WASL/CLDN1/CLDN12/RELA/RAC1/TNFRSF10A/TMED10/CYFIP1/TIRAP/SEC24A/LPAR5/BAX/FASLG/CLDN15"
"hsa05033","Nicotine addiction",41,-0.685669917802249,-2.64352036375154,9.26495504832184e-10,1.31474124019043e-08,7.47698126706675e-09,2585,"tags=73%, list=15%, signal=62%","GRIN3A/GABRE/GABRB1/GRIN2B/GABRA5/GABRG3/GABRP/GABRA4/GABRG1/SLC32A1/GABRA6/SLC17A6/GABRD/GABRB2/GRIN1/SLC17A8/GABRQ/GRIA3/SLC17A7/GABRB3/GABRA2/GABRA3/GABRA1/CHRNB2/GABRG2/CACNA1B/CHRNA4/GRIN2C/GRIA2/GRIA4"
"hsa04512","ECM-receptor interaction",87,0.577490121237996,2.28915567440845,1.01156499432526e-09,1.37021076504058e-08,7.7924384730319e-09,2252,"tags=44%, list=13%, signal=38%","CD44/TNC/ITGB5/ITGB4/SDC4/ITGA3/LAMB2/ITGB8/ITGA2/COL6A1/IBSP/COL1A1/THBS1/DMP1/ITGA5/ITGA7/LAMB1/COL6A2/COL1A2/ITGB1/LAMA5/SDC1/FN1/COL6A3/ITGB3/COL4A1/SPP1/COL4A2/THBS3/ITGA11/LAMC1/LAMA2/LAMA3/HSPG2/LAMB4/ITGA4/GP9/ITGAV"
"hsa04727","GABAergic synapse",89,-0.532912352256779,-2.39219045742756,1.12347787850895e-09,1.45563655563333e-08,8.27825805217119e-09,3613,"tags=56%, list=21%, signal=45%","GABRE/GNB5/GNG7/SLC38A5/GABRB1/GNB1/GLS2/GNAO1/PRKCB/GNAI1/ADCY1/GABRA5/GABRG3/GABRP/GABRA4/CACNA1S/GABARAPL1/GABRG1/SLC32A1/SLC12A5/SLC6A12/SLC38A1/PLCL1/ADCY5/GABRA6/GABRD/GAD2/GABRB2/SLC6A1/GABBR2/GABARAPL2/PRKACB/GNG3/GABRQ/GLS/PRKCG/GABRB3/GABRA2/GPHN/GABRA3/SLC6A13/GABRA1/GABRG2/NSF/CACNA1B/GABBR1/GAD1/GNG4/GNG13/GNG2"
"hsa05140","Leishmaniasis",62,0.631002634928607,2.33428975465095,1.33282282497604e-09,1.65492167434525e-08,9.41159977285716e-09,2552,"tags=53%, list=15%, signal=45%","NFKB1/FCGR2C/IRAK1/NFKBIA/FCGR2A/PTPN6/ITGAM/ITGB2/FCGR3A/TLR2/NCF1/C3/MYD88/FOS/NCF2/JUN/NCF4/IL10/ITGB1/TGFB2/TGFB1/IL1B/IFNGR2/FCGR1A/PTGS2/CR1/CYBB/CYBA/MAPK13/ITGA4/IL1A/FCGR3B/RELA"
"hsa05135","Yersinia infection",132,0.514415682368098,2.17698507030531,2.10666205282319e-09,2.51114116696524e-08,1.42809511791382e-08,3507,"tags=49%, list=21%, signal=39%","NFKB1/MAP2K3/PXN/ARPC1B/IRAK1/NFKBIA/FCGR2A/WAS/ACTB/WIPF1/RAC2/CCL2/MYD88/FOS/LCP2/ITGA5/RHOG/CASP1/IKBKB/JUN/ARF6/TICAM1/IL10/ITGB1/VAV1/WASF2/CD4/FN1/IL1B/RPS6KA3/ACTG1/VAV2/IL6/PIK3CD/VAV3/NFATC1/ARPC1A/MEFV/MAPK13/PYCARD/LCK/IL18/TRAF2/NFATC2/RPS6KA1/LIMK1/NLRC4/ITGA4/ROCK1/ARHGEF1/NLRP3/WASL/RELA/IRF3/RAC1/LAT/PTK2B/GIT2/AKT1/SKAP2/NFATC3/PKN1/CD8B/ACTR3/PKN2"
"hsa04610","Complement and coagulation cascades",85,0.578159298823081,2.28900132029348,3.36783993021117e-09,3.86006268924204e-08,2.19523169540081e-08,3052,"tags=49%, list=18%, signal=41%","SERPINE1/PLAUR/CFI/C5AR1/C1R/PLAU/CFB/SERPING1/SERPINA1/C1S/PROS1/F13A1/F3/ITGAM/ITGB2/C3/SERPINA5/C1QA/BDKRB2/CLU/C1QC/A2M/C1QB/THBD/VSIG4/BDKRB1/CR1/C2/C3AR1/CFD/FGG/C5/PROCR/C6/C4A/F2RL2/ITGAX/CD59/C4BPB/C8A/C7/CD46"
"hsa04210","Apoptosis",132,0.51015051532113,2.15893506657902,4.49511757198549e-09,4.96127791278398e-08,2.82149679956984e-08,2057,"tags=34%, list=12%, signal=30%","NFKB1/LMNA/TNFRSF1A/BIRC3/MCL1/CTSZ/CAPN2/TRADD/NFKBIA/ACTB/CTSB/CTSD/GADD45A/CTSC/GADD45B/CASP7/CSF2RB/TUBA1C/FOS/PARP4/BCL2A1/IKBKB/JUN/BCL2L1/MAP3K14/CFLAR/TRAF1/CASP8/RIPK1/FAS/PRF1/ITPR3/ACTG1/CAPN1/CTSS/PIK3CD/CTSW/ITPR2/TRAF2/TNFRSF10B/CASP2/NOL3/CASP6/CTSO/FADD"
"hsa05169","Epstein-Barr virus infection",179,0.463039710508936,2.05574889801911,5.29807774218812e-09,5.63866845418593e-08,3.2067312650086e-08,4165,"tags=45%, list=24%, signal=35%","NFKB1/CD44/RELB/ICAM1/MAP2K3/NFKB2/TNFAIP3/TAPBP/STAT3/VIM/TRADD/IRAK1/NFKBIA/PDIA3/IFNAR1/TLR2/GADD45A/GADD45B/CDKN1A/MYD88/IKBKE/RUNX3/IKBKB/JUN/HES1/DDB2/MAP3K14/CASP8/RIPK1/TRAF5/FAS/MAVS/CD58/SYK/PLCG2/JAK3/IL6/PIK3CD/LYN/MAPK13/IRF7/TRAF2/SAP30/B2M/FADD/ITGAL/CD3E/CD3D/BTK/CALR/SNW1/CD40/RELA/IRF3/RAC1/PSMD12/OAS3/CD3G/NEDD4/BAX/IFNAR2/NFKBIE/CDK2/TAP1/AKT1/TAP2/CD247/HDAC1/CXCL10/TYK2/MDM2/IFNB1/TRAF3/IFNA5/IRAK4/IFNA10/OAS2/SIN3A/BCL2L11/STAT2/NCOR2"
"hsa05167","Kaposi sarcoma-associated herpesvirus infection",185,0.455698420713929,2.02943445549827,6.55807471114013e-09,6.73898711696469e-08,3.83248649180966e-08,2673,"tags=36%, list=16%, signal=30%","NFKB1/ICAM1/TNFRSF1A/MAPKAPK2/CXCL3/STAT3/TRADD/RCAN1/ZFP36/NFKBIA/UBC/IFNAR1/PIK3R5/CLEC2B/C3/CXCL1/CCR5/CDKN1A/IKBKE/FOS/IKBKB/HCK/JUN/MAP1LC3C/CXCL2/CCR1/TICAM1/GNG5/CASP8/FAS/GNB2/ITPR3/SYK/CD86/MICA/PLCG2/PTGS2/PIK3R6/IL6/PIK3CD/VEGFA/FGF2/CCR3/ITPR2/CSF2/NFATC1/CCR8/TLR3/LYN/MAPK13/IRF7/TRAF2/NFATC2/ANGPT2/CD200R1/CCR4/TCF7/FADD/MICB/CALML4/BECN1/LEF1/RELA/IRF3/GNGT2/RAC1"
"hsa04657","IL-17 signaling pathway",90,0.552437542516599,2.20309614669464,9.18304309336892e-09,9.12182280607979e-08,5.18761381765753e-08,2172,"tags=41%, list=13%, signal=36%","NFKB1/CEBPB/FOSL1/CXCL3/TNFAIP3/TRADD/NFKBIA/CCL20/CXCL5/CSF3/CCL2/CXCL1/IKBKE/FOS/CXCL6/S100A8/IKBKB/JUN/CXCL2/MAPK4/HSP90B1/CCL7/CASP8/TRAF5/IL1B/S100A9/PTGS2/IL6/LCN2/MMP1/CSF2/MAPK13/TRAF2/MAPK7/IL17RA/FADD/IL17RC"
"hsa05321","Inflammatory bowel disease",51,0.658079264460984,2.35033360224846,1.04449397176804e-08,1.00406194705444e-07,5.71013682358759e-08,2737,"tags=53%, list=16%, signal=45%","NFKB1/NOD2/STAT3/IL18R1/IL4R/TLR2/IL21R/JUN/TLR5/MAF/IL10/TGFB2/TGFB1/IL1B/IFNGR2/FOXP3/IL6/GATA3/IL23A/IL2RG/IL18RAP/NFATC1/IL18/IL12RB1/IL1A/RELA/RORC"
"hsa05145","Toxoplasmosis",97,0.538392296441496,2.15895527846086,1.46454653597593e-08,1.36385896162759e-07,7.75631553592517e-08,2198,"tags=39%, list=13%, signal=34%","NFKB1/TNFRSF1A/MAP2K3/BIRC3/CIITA/STAT3/IRAK1/NFKBIA/LAMB2/ALOX5/TLR2/PIK3R5/IL10RA/HSPA6/CCR5/MYD88/IKBKB/BCL2L1/SOCS1/LAMB1/IL10/ITGB1/LAMA5/IL10RB/CASP8/TGFB2/TGFB1/IFNGR2/LY96/PIK3R6/MAPK13/LAMC1/LAMA2/GNAI2/LAMA3/LDLR/LAMB4/GNAI3"
"hsa05032","Morphine addiction",89,-0.505615082485924,-2.26965573294025,2.34879523320834e-08,2.05864993969437e-07,1.17076171067041e-07,3613,"tags=52%, list=21%, signal=41%","GABRE/GNB5/GNG7/GABRB1/PDE4B/PDE3B/GNB1/GNAO1/PRKCB/GNAI1/ADCY1/GABRA5/GABRG3/ARRB1/OPRM1/GABRP/GABRA4/GABRG1/SLC32A1/PDE7B/GRK4/ADCY5/GABRA6/GABRD/GABRB2/GABBR2/PRKACB/GNG3/GABRQ/KCNJ9/GNAS/PRKCG/GABRB3/GABRA2/GABRA3/GABRA1/KCNJ3/GABRG2/CACNA1B/PDE2A/PDE1A/GABBR1/GNG4/GNG13/GNG2/PDE10A"
