"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0008076","GO:0008076","voltage-gated potassium channel complex","24/570","88/16019",0.272727272727273,7.6645933014354,12.0416182666988,2.95116101511231e-15,4.20106450386576e-14,3.45368069260822e-14,"KCNA2/KCNN1/DLG2/KCNG4/KCNH4/KCNA4/KCNK2/KCNH5/KCNQ5/SNAP25/KCNA1/KCNQ2/KCNS2/KCNB1/KCNB2/KCND2/CNTNAP2/KCNMB2/KCNIP2/KCNJ3/KCNIP4/HCN1/KCNC2/DPP10",24
"GO:0044306","GO:0044306","neuron projection terminus","28/570","128/16019",0.21875,6.14764254385965,11.2312769988595,6.88619964447306e-15,8.86806739225397e-14,7.29040773003915e-14,"KCNA2/CRHR2/SLC1A1/FLRT1/UNC13A/BSN/KCNK2/SNCG/RAB3A/SYP/KCNA1/CDH8/SLC17A8/SLC8A2/PACSIN1/GAD1/SYT1/PNOC/CPLX2/OPRD1/CPLX1/PRKCG/UNC13C/CHRM2/CHRM1/GRIN1/PDYN/KCNC2",28
"GO:0008021","GO:0008021","synaptic vesicle","36/570","215/16019",0.167441860465116,4.70570379436964,10.5074615037844,6.96253225011675e-15,8.86806739225397e-14,7.29040773003915e-14,"DGKI/GABBR1/SYT2/SYNGR3/RAB26/AMPH/KCNK9/SYN1/ATP8A1/UNC13A/BSN/ATP6V1G2/RAB3A/SYP/SNAP25/SYN3/SLC17A8/SLC6A17/SYT1/SLC17A6/SYNPR/GAD2/GABRA2/OPRD1/ABCC8/SVOP/RAB3C/SLC30A3/MAL2/ATP6V0A4/UNC13C/SYN2/GRIN1/RPH3A/SLC17A7/SNAP91",36
"GO:0014069","GO:0014069","postsynaptic density","45/570","333/16019",0.135135135135135,3.79777145566619,9.90990821944694,1.05686356294571e-14,1.27880491116431e-13,1.05130112314073e-13,"ANKS1B/LRRTM2/DGKI/CDK5R1/ATP2B2/DLG2/GRM3/PSD/CACNG7/LRRTM3/SYN1/BSN/GNG3/RTN1/KCNK2/LRRC7/GRIN2C/CACNG2/SH3GL3/CABP1/RGS7BP/CRHR1/SYN3/PRKCZ/SHISA7/SLC8A2/SHANK2/IQSEC3/SYT1/DLGAP1/GRIA2/ELFN2/OPRD1/DCC/LRFN2/PRKCG/LRFN5/CACNG3/SYN2/SLITRK1/GRIA4/CHRM1/GRIN1/NETO1/GRID2",45
"GO:0098982","GO:0098982","GABA-ergic synapse","25/570","103/16019",0.242718446601942,6.82123999318685,11.384357816724,1.5119134317148e-14,1.74230024035706e-13,1.43233904057192e-13,"LRRTM2/GABBR1/CSPG5/CACNA2D2/ATP2B2/BSN/GABRD/PLCB1/NRXN1/NXPH1/GABRB2/SLC6A17/LRRTM1/GAD1/IQSEC3/GLRA2/KCND2/CNTNAP2/GAD2/GABRA2/LRFN5/SLITRK1/KCNC2/GABRG2/GABRA1",25
"GO:0070382","GO:0070382","exocytic vesicle","37/570","235/16019",0.157446808510638,4.42480776409108,10.1590472514257,2.17553023181447e-14,2.39308325499591e-13,1.96734552063605e-13,"DGKI/GABBR1/SYT2/SYNGR3/RAB26/AMPH/KCNK9/SYN1/ATP8A1/UNC13A/BSN/ATP6V1G2/RAB3A/SYP/SNAP25/SYN3/SLC17A8/SLC6A17/SYT1/SLC17A6/SYNPR/GAD2/GABRA2/OPRD1/ABCC8/SYT13/SVOP/RAB3C/SLC30A3/MAL2/ATP6V0A4/UNC13C/SYN2/GRIN1/RPH3A/SLC17A7/SNAP91",37
"GO:0060076","GO:0060076","excitatory synapse","20/570","67/16019",0.298507462686567,8.38910709609845,11.641613534363,9.27935613570738e-14,9.76349645583124e-13,8.02653688626405e-13,"LRRTM2/SPTBN2/ATP2B2/KCNJ9/BSN/SYP/C1QL2/SLC17A8/LRRTM1/SYT1/SLC17A6/GRIA2/KCNJ3/CACNG3/UNC13C/CBLN1/GRIN1/SLC17A7/NETO1/GRID2",20
"GO:0043679","GO:0043679","axon terminus","25/570","113/16019",0.221238938053097,6.21759043626766,10.6910436818283,1.490318967809e-13,1.50273829254074e-12,1.23539598647325e-12,"KCNA2/CRHR2/SLC1A1/UNC13A/KCNK2/SNCG/RAB3A/SYP/KCNA1/CDH8/SLC17A8/SLC8A2/PACSIN1/GAD1/PNOC/CPLX2/OPRD1/CPLX1/PRKCG/UNC13C/CHRM2/CHRM1/GRIN1/PDYN/KCNC2",25
"GO:0043204","GO:0043204","perikaryon","27/570","142/16019",0.190140845070423,5.34362490733877,9.98627796906514,7.6726565966674e-13,7.42713158557405e-12,6.10581935482164e-12,"ATOH7/KCNA2/CDK5R1/DLG2/KIF5A/SERPINI1/SLC1A1/RTN4R/ELAVL4/ADAM11/RGS7BP/CPNE5/KCNA1/RTN4RL2/SLC17A8/KCNB1/SLC8A2/KCNB2/KCND2/CNTNAP2/CPLX2/HTR5A/CPLX1/NPPA/PCSK2/KCNC2/GLRA3",27
"GO:0098839","GO:0098839","postsynaptic density membrane","24/570","114/16019",0.210526315789474,5.91652816251154,10.1189513069061,1.45341857426604e-12,1.35279728835531e-11,1.11213000217118e-11,"LRRTM2/ATP2B2/DLG2/CACNG7/LRRTM3/KCNK2/GRIN2C/CACNG2/RGS7BP/CRHR1/SHISA7/GRIA2/ELFN2/OPRD1/DCC/LRFN2/LRFN5/CACNG3/SLITRK1/GRIA4/CHRM1/GRIN1/NETO1/GRID2",24
"GO:0030658","GO:0030658","transport vesicle membrane","33/570","220/16019",0.15,4.21552631578947,9.22443967313145,2.28843329770123e-12,2.05111428905073e-11,1.68621400883248e-11,"NCALD/DGKI/SYT2/SYNGR3/RAB26/AMPH/SYN1/ATP8A1/UNC13A/BSN/ATP6V1G2/SCG3/RAB3A/SYP/SYN3/SLC17A8/SLC6A17/SYT1/SLC17A6/SYNPR/GAD2/GABRA2/OPRD1/ABCC8/SVOP/RAB3C/SLC30A3/MAL2/ATP6V0A4/UNC13C/SYN2/RPH3A/SLC17A7",33
"GO:0048786","GO:0048786","presynaptic active zone","20/570","84/16019",0.238095238095238,6.69131161236424,10.0454028963817,9.76721027148877e-12,8.44166030607243e-11,6.93985992974202e-11,"PPFIA3/CACNA2D2/ATP2B2/KCTD8/STX1B/SYN1/UNC13A/RIMS4/BSN/RAB3A/SYP/RIMS1/SHANK2/GAD1/SYT1/GRM7/UNC13C/RIMS2/SLC17A7/HCN1",20
"GO:0030133","GO:0030133","transport vesicle","43/570","402/16019",0.106965174129353,3.00609670943528,7.8245158181006,1.15958544192592e-10,9.67654058434735e-10,7.95505076312157e-10,"NCALD/DGKI/GABBR1/SYT2/SYNGR3/RAB26/AMPH/KCNK9/SYN1/ATP8A1/UNC13A/BSN/ATP6V1G2/SCG3/RAB3A/SYP/NRSN1/SNAP25/SYN3/SLC17A8/SLC6A17/SYT1/SLC17A6/NPTX1/SYNPR/GAD2/GABRA2/OPRD1/ABCC8/SYT13/SVOP/RAB3C/SLC30A3/MAL2/ATP6V0A4/UNC13C/SYN2/PCSK2/GRIN1/CHGA/RPH3A/SLC17A7/SNAP91",43
"GO:0043197","GO:0043197","dendritic spine","26/570","166/16019",0.156626506024096,4.40175438596491,8.46238253820446,1.92010580623299e-10,1.54888535036128e-09,1.27333332413346e-09,"ANKS1B/DGKI/GABBR1/CDK5R1/ATP2B2/GRM3/SLC1A1/PSD/ATP1A2/KCNA4/RGS7BP/GABRB2/SHISA7/SLC8A2/SHANK2/KCND2/ZNF804A/GRIA2/OPRD1/GABRB3/GRIA4/GRIN1/RPH3A/GRID2/GABRG2/GABRA1",26
"GO:0044309","GO:0044309","neuron spine","26/570","168/16019",0.154761904761905,4.34935254803676,8.38259640818845,2.51708974336238e-10,1.96495392868934e-09,1.61538187265022e-09,"ANKS1B/DGKI/GABBR1/CDK5R1/ATP2B2/GRM3/SLC1A1/PSD/ATP1A2/KCNA4/RGS7BP/GABRB2/SHISA7/SLC8A2/SHANK2/KCND2/ZNF804A/GRIA2/OPRD1/GABRB3/GRIA4/GRIN1/RPH3A/GRID2/GABRG2/GABRA1",26
"GO:0098685","GO:0098685","Schaffer collateral - CA1 synapse","19/570","98/16019",0.193877551020408,5.44863945578231,8.48489479732298,1.39433875664576e-09,1.05446868471336e-08,8.66875082256738e-09,"LRRTM2/GABBR1/SLC1A1/SYN1/BSN/KCNK2/SYP/CACNG2/PRKCZ/DCC/CPLX1/LRFN2/TNR/CACNG3/SYN2/CHRM1/NETO1/INA/NEFL",19
"GO:0034707","GO:0034707","chloride channel complex","13/570","55/16019",0.236363636363636,6.64264752791069,8.05164824932964,4.70401559598809e-08,3.44961143705793e-07,2.83591370858612e-07,"GABRD/GABRQ/GABRB2/SLC17A8/SLC17A6/GLRA2/GABRA3/GABRA2/GABRB3/SLC17A7/GLRA3/GABRG2/GABRA1",13
"GO:0043235","GO:0043235","receptor complex","35/570","400/16019",0.0875,2.45905701754386,5.67632212034496,9.30427487482167e-07,6.57920069812326e-06,5.40873828597345e-06,"GPR61/GABBR1/VIPR1/KCTD8/CACNG7/KIT/KCTD16/GABRD/CHRNA2/CHRNB2/ERBB3/GABBR2/GFRA1/GRIN2C/CACNG2/PLP1/GABRQ/GABRB2/OLFM3/GRM7/GRIA2/GABRA3/GABRA2/GABRB3/CHRNA4/HTR2C/HTR2A/CACNG3/GRIA4/GRIN1/KLRC3/GRID2/KLRC2/GABRG2/GABRA1",35
"GO:0030426","GO:0030426","growth cone","20/570","159/16019",0.125786163522013,3.53503254992828,6.17052188047005,9.51537291050885e-07,6.57920069812326e-06,5.40873828597345e-06,"TRPC5/CLASP2/CDK5R1/SLC2A13/RTN4R/MAP2/CDK5R2/ELAVL4/KIF21B/NRSN1/SNAP25/NRXN1/STMN4/FGF13/LRRTM1/SHANK2/ZNF804A/DCC/ATCAY/NEFL",20
"GO:0030427","GO:0030427","site of polarized growth","20/570","164/16019",0.121951219512195,3.42725716730852,6.00130886581833,1.55843401517117e-06,1.04761397686506e-05,8.61239850489331e-06,"TRPC5/CLASP2/CDK5R1/SLC2A13/RTN4R/MAP2/CDK5R2/ELAVL4/KIF21B/NRSN1/SNAP25/NRXN1/STMN4/FGF13/LRRTM1/SHANK2/ZNF804A/DCC/ATCAY/NEFL",20
"GO:0032589","GO:0032589","neuron projection membrane","11/570","57/16019",0.192982456140351,5.42348414896891,6.42613190639056,4.38394567337333e-06,2.86733744042256e-05,2.35722825680671e-05,"GABBR1/ATP2B2/KCNB1/SHISA7/CNTNAP2/GABRA3/GABRA2/OPRD1/KCNC2/GABRG2/GABRA1",11
"GO:0044304","GO:0044304","main axon","12/570","70/16019",0.171428571428571,4.81774436090226,6.14866060220549,5.92678817686914e-06,3.77442826000614e-05,3.10294450257138e-05,"KCNA2/GABBR1/DLG2/KCNK4/MAP2/KCNA4/KCNK2/LRRC7/KCNA1/KCNQ2/CNTNAP2/KCNC2",12
"GO:0019898","GO:0019898","extrinsic component of membrane","18/570","157/16019",0.114649681528662,3.22205833053973,5.37424789006659,1.23012935726642e-05,7.63311037073012e-05,6.27515380629836e-05,"CDH20/GNG4/SYN1/ATP6V1G2/GNG3/GNAL/GFRA1/SNAP25/SYN3/MCF2/CDH8/GNG13/CDH12/CDH9/RPH3A/CDH18/SNAP91/CDH7",18
"GO:0031256","GO:0031256","leading edge membrane","17/570","168/16019",0.101190476190476,2.8438074352548,4.61459143595309,0.000104863776726163,0.000634425849193285,0.000521559310559073,"KCNA2/GABBR1/CLASP2/ATP2B2/PSD/AMPH/FERMT1/KCNB1/SHISA7/PACSIN1/CNTNAP2/GABRA3/GABRA2/OPRD1/KCNC2/GABRG2/GABRA1",17
"GO:0019897","GO:0019897","extrinsic component of plasma membrane","12/570","103/16019",0.116504854368932,3.27419519672969,4.44754930134259,0.000293661477731144,0.00173331896612041,0.00142495556588411,"CDH20/GNG4/GNG3/GNAL/SNAP25/CDH8/GNG13/CDH12/CDH9/CDH18/SNAP91/CDH7",12
"GO:0034704","GO:0034704","calcium channel complex","8/570","57/16019",0.140350877192982,3.94435210834103,4.2773511534949,0.000869199136544581,0.00500824264389973,0.00411725906784275,"TRPC5/CACNA2D2/CACNG7/CACNA1I/CACNG2/CACNG3/RYR2/CACNA1B",8
"GO:0098802","GO:0098802","plasma membrane signaling receptor complex","16/570","185/16019",0.0864864864864865,2.43057373162636,3.75917181664212,0.000959059709763616,0.00539749883169291,0.00443726524223558,"GABBR1/CACNG7/CHRNA2/CHRNB2/ERBB3/GABBR2/GRIN2C/CACNG2/PLP1/OLFM3/GRIA2/CHRNA4/CACNG3/GRIA4/GRIN1/GRID2",16
"GO:0031594","GO:0031594","neuromuscular junction","9/570","76/16019",0.118421052631579,3.32804709141274,3.90755338369481,0.0014642599139746,0.00805342952686027,0.00662069674022006,"CDK5R1/DLG2/SYNGR3/STX1B/UNC13A/SYP/NRXN1/UNC13C/NEFL",9
"GO:0042383","GO:0042383","sarcolemma","12/570","140/16019",0.0857142857142857,2.40887218045113,3.21599543079489,0.0042848916822793,0.0230431952691465,0.0189437316479717,"CACNG7/ATP1A2/SCN5A/REM1/MYOT/KCNK2/FGF13/KCNB1/SLC8A2/ABCC8/KCNJ3/RYR2",12
"GO:0099568","GO:0099568","cytoplasmic region","16/570","229/16019",0.0698689956331878,1.96356393166322,2.82097084108719,0.00798754389278221,0.042021426566376,0.0345456703829711,"CLASP2/PPFIA3/DLG2/KIF5A/MAP2/UNC13A/RIMS4/BSN/CHRNA2/RIMS1/PRKCZ/CALY/UNC13C/RIMS2/NETO1/NEFL",16
"GO:0030665","GO:0030665","clathrin-coated vesicle membrane","10/570","124/16019",0.0806451612903226,2.26641199773628,2.7192364847348,0.0130927097097992,0.0674135265908811,0.0554204285588366,"NCALD/SYT2/TYRP1/ATP6V1G2/RAB3A/GAD1/SYT1/GAD2/CHRM2/SLC17A7",10
"GO:0005771","GO:0005771","multivesicular body","6/570","60/16019",0.1,2.81035087719298,2.69852801146064,0.0194931465506399,0.0982779471928096,0.0807939626769944,"CD300LG/PGA3/GFRA1/SFTPC/PGA5/SLC17A8",6
"GO:0030136","GO:0030136","clathrin-coated vesicle","13/570","203/16019",0.0640394088669951,1.7997320888428,2.20259981762144,0.0298604078247537,0.1474738508896,0.121237746055391,"NCALD/SYT2/TYRP1/ATP6V1G2/RAB3A/SFTPC/GAD1/SYT1/GAD2/CLVS1/CHRM2/SLC17A7/SNAP91",13
"GO:0120111","GO:0120111","neuron projection cytoplasm","7/570","85/16019",0.0823529411764706,2.31440660474716,2.33382439470333,0.031615812751985,0.153020533719607,0.125797654950003,"DLG2/KIF5A/MAP2/CHRNA2/CALY/NETO1/NEFL",7
